dataset,cohort,sequence,scene,recording,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,wire_bytes,raw_payload_bytes,delivered_raw_bytes,split_branches
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_lineage,315,7.035318151061923,20.90217084005054,34.35410935759104,385.7142857142857,48.34285714285714,4.698412698412699,,,,
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_er,315,6.899817486534744,20.60948197447282,37.00288609244344,372.9142857142857,48.8,4.514285714285714,,,,
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_asymmetric,315,7.058866410825272,20.681404953684343,31.111603481624837,390.4,37.48571428571429,4.901587301587302,,,,
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_guarded_scalar,315,7.0107517755466295,20.561749919658816,32.83828133682074,384.0,36.91428571428571,4.82063492063492,20429568,15260352,11499008,0
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_no_curvature,315,7.01370953064697,20.58618161032537,31.250349344551807,386.2857142857143,38.05714285714286,4.836507936507936,,,,
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_fixed_025,315,6.986074910523228,20.833921627199004,34.76276290830223,379.77142857142854,49.371428571428574,4.617460317460317,,,,
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence,315,6.995959839588148,20.554005703597923,31.268251811470645,383.8857142857143,39.2,4.787301587301587,20495104,15230784,11476480,0
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_lineage,315,6.814574479885028,20.27869058566972,37.02990294769797,363.42857142857144,42.51428571428571,4.476190476190476,,,,
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_er,315,6.5927315793885315,19.768351817196187,37.23103775470027,342.4,44.114285714285714,4.161904761904762,,,,
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_asymmetric,315,6.855312126867352,19.995111256283632,32.01654008688972,371.2,28.34285714285714,4.761904761904762,,,,
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_guarded_scalar,315,6.804104212423584,19.897269235282565,33.486703105157325,362.2857142857143,29.942857142857143,4.6158730158730155,21183232,15461344,15461344,0
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_no_curvature,315,6.818533151576695,19.92216212500345,30.57455170169874,368.45714285714286,29.714285714285715,4.704761904761905,,,,
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_fixed_025,315,6.699842981399354,19.945386035031692,35.67402624557702,353.37142857142857,40.22857142857143,4.368253968253968,,,,
v2v,seen_transfer,train_0009,testoutput_CAV_data_2022-03-17-10-50-46_3,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence,315,6.777437073779751,19.771252496731897,31.328286208341037,360.9142857142857,28.114285714285714,4.622222222222222,21592832,15828832,15828832,0
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_lineage,119,4.836136576571376,16.702688247004687,49.51835529248468,203.5966386554622,41.747899159663866,2.2899159663865545,,,,
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_er,119,4.751105512578709,16.56211634574062,50.24730364025235,196.3361344537815,44.470588235294116,2.1512605042016806,,,,
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_asymmetric,119,4.70371794635603,16.497004746941386,54.83310017175059,183.32773109243698,46.285714285714285,1.9873949579831933,,,,
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_guarded_scalar,119,4.615036051550171,16.19445981652684,54.79275286829266,176.0672268907563,44.168067226890756,1.9327731092436975,8402688,6752640,4849248,0
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_no_curvature,119,4.549608749854606,15.971273546558326,51.55627240861953,173.34453781512605,42.95798319327731,1.9285714285714286,,,,
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_fixed_025,119,4.558105108303373,16.085856938130522,48.98251698925095,178.48739495798318,44.773109243697476,1.915966386554622,,,,
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence,119,4.496628994278866,15.899186215626845,51.39723125903685,169.109243697479,44.773109243697476,1.8445378151260505,8435456,6886400,4651072,0
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_lineage,119,4.57962833391492,15.93210997437849,54.81339823981245,170.01680672268907,43.563025210084035,1.8907563025210083,,,,
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_er,119,4.460215514271329,15.726473746709955,55.706948833199384,159.7310924369748,46.588235294117645,1.7058823529411764,,,,
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_asymmetric,119,4.379116210041643,15.15344097583842,44.103495335735424,163.96638655462183,35.09243697478992,1.8571428571428572,,,,
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_guarded_scalar,119,4.315292002071922,15.007532165514522,48.375495837442166,156.7058823529412,33.88235294117647,1.7899159663865547,8304384,6797344,6797344,0
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_no_curvature,119,4.390784146973699,15.204463331272512,42.60523109755334,163.3613445378151,38.11764705882353,1.8571428571428572,,,,
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_fixed_025,119,4.258318550510702,15.156172283404642,54.97044655802439,143.39495798319328,45.378151260504204,1.596638655462185,,,,
v2v,previous_train_probes,train_0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence,119,4.311498642698426,15.052664226109886,46.872091217563735,156.10084033613447,37.51260504201681,1.7647058823529411,7976704,6334816,6334816,0
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_lineage,107,3.594772909223813,8.077521750108103,6.0718517686720554,75.70093457943925,13.457943925233645,1.0794392523364487,,,,
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_er,107,3.2026232208944223,7.327376249634622,6.922110550163249,56.85981308411215,16.149532710280372,0.8364485981308412,,,,
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_asymmetric,107,3.5116003761855565,7.9672469842555165,5.859896075588127,69.64485981308411,15.476635514018692,0.985981308411215,,,,
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_guarded_scalar,107,3.500481241661205,7.977605910702706,6.680886707735777,68.97196261682242,15.476635514018692,0.9766355140186916,3828480,2275488,1695744,0
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_no_curvature,107,3.3648082609968646,7.656386634377605,5.975170294973782,63.25233644859813,15.813084112149532,0.9018691588785047,,,,
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_fixed_025,107,3.505429680855639,7.944006201792488,6.32664502432466,71.32710280373831,14.80373831775701,1.0,,,,
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence,107,3.3701168597998334,7.690700997925357,6.315877757498307,63.25233644859813,16.485981308411215,0.9112149532710281,3779328,2236768,1671104,0
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_lineage,107,3.261621942904003,7.398678316572255,5.461615961084126,65.94392523364486,12.785046728971963,0.9439252336448598,,,,
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_er,107,2.822008511750176,6.596992973893912,6.206932405664099,47.10280373831776,17.49532710280374,0.7102803738317757,,,,
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_asymmetric,107,2.857387049494348,6.619070486299451,5.117582232770636,50.467289719626166,14.130841121495328,0.7102803738317757,,,,
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_guarded_scalar,107,2.98898763692925,6.929047298158585,6.08219946348068,53.83177570093458,13.457943925233645,0.7476635514018691,3877632,2156160,2156160,0
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_no_curvature,107,2.673545579385639,6.235132179580932,5.335705475560053,45.757009345794394,12.11214953271028,0.616822429906542,,,,
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_fixed_025,107,3.0271017802195397,6.997398287569186,5.3728454180577305,56.52336448598131,14.80373831775701,0.7850467289719626,,,,
v2v,seen_transfer,train_0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence,107,2.8569845664321893,6.652707260915998,5.979493216458244,52.48598130841121,12.785046728971963,0.719626168224299,3795712,2128704,2128704,0
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,intermittent,marked_lineage,124,6.44054486116136,17.736169155674588,23.911238171573498,210.48387096774192,92.3225806451613,1.8669354838709677,,,,
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,intermittent,marked_er,124,6.089706192391244,17.173892637585094,22.830822066355662,187.25806451612902,97.83870967741936,1.6290322580645162,,,,
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,intermittent,marked_asymmetric,124,5.899925094753281,16.12936319933388,19.843334840755848,178.5483870967742,76.64516129032258,1.657258064516129,,,,
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,intermittent,marked_gaussian_evidence_guarded_scalar,124,5.333784234993523,14.59417699822064,18.660342693882196,140.80645161290323,67.06451612903226,1.4516129032258065,6831104,4821536,3544768,0
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,intermittent,marked_gaussian_evidence_no_curvature,124,5.50906893183701,15.093429591439063,17.625363093389534,153.58064516129033,68.51612903225806,1.6088709677419355,,,,
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,intermittent,marked_gaussian_evidence_fixed_025,124,5.513859650875392,15.531688252760611,21.869457724066635,146.90322580645162,85.06451612903226,1.3508064516129032,,,,
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,intermittent,marked_gaussian_evidence,124,5.348671781855154,14.66513196973398,17.88503135062331,146.03225806451613,64.74193548387096,1.5080645161290323,6667264,4608224,3415232,0
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,reliable,marked_lineage,124,6.439173087870362,17.50829025852619,15.174476355323247,216.58064516129033,84.7741935483871,2.153225806451613,,,,
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,reliable,marked_er,124,6.163941334322898,17.07959483833485,14.745009998332996,198.0,93.48387096774194,1.7580645161290323,,,,
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,reliable,marked_asymmetric,124,5.552685631495103,14.975904305150685,14.80311413949629,159.67741935483872,66.7741935483871,1.564516129032258,,,,
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,reliable,marked_gaussian_evidence_guarded_scalar,124,5.440084854794329,14.594989392003146,15.059164895448083,149.80645161290323,60.96774193548387,1.5564516129032258,7748608,5540672,5540672,0
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,reliable,marked_gaussian_evidence_no_curvature,124,5.308013638270897,14.303730192856431,15.295631820885928,142.83870967741936,62.70967741935484,1.564516129032258,,,,
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,reliable,marked_gaussian_evidence_fixed_025,124,6.3159871699249415,17.616311079800454,16.005283898392143,203.80645161290323,102.7741935483871,1.9516129032258065,,,,
v2v,seen_transfer,train_0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,reliable,marked_gaussian_evidence,124,5.466903655214297,14.73680504766568,14.972092834770834,152.70967741935485,60.96774193548387,1.5806451612903225,7388160,5325952,5325952,0
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_lineage,89,3.330381569101022,6.658173596566671,2.149558129645574,45.70786516853933,22.651685393258425,0.8595505617977528,,,,
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_er,89,3.306867110154972,6.643312758349618,2.1437536751196538,45.70786516853933,22.651685393258425,0.8595505617977528,,,,
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_asymmetric,89,3.0656509732957833,6.17132026581866,2.335045877461717,40.853932584269664,21.43820224719101,0.7191011235955056,,,,
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_gaussian_evidence_guarded_scalar,89,3.0523870819855397,6.113302450295304,2.3269448917698945,40.04494382022472,20.629213483146067,0.7191011235955056,2939136,1380960,999104,0
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_gaussian_evidence_no_curvature,89,3.005561009371608,6.028030257108972,2.274866790979208,38.42696629213483,20.629213483146067,0.6966292134831461,,,,
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_gaussian_evidence_fixed_025,89,3.362029791823123,6.662636595327944,2.2535955406253394,43.28089887640449,23.0561797752809,0.8426966292134831,,,,
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_gaussian_evidence,89,2.954831936796052,5.91689283881608,2.288247362914534,36.80898876404494,20.629213483146067,0.6741573033707865,2939136,1413696,1025504,0
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_lineage,89,3.6167826955801643,7.255735709786079,1.542468037436258,46.92134831460674,29.123595505617978,0.9213483146067416,,,,
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_er,89,3.6945394220563474,7.4059764810741795,1.5310748851541753,47.73033707865169,29.93258426966292,0.9438202247191011,,,,
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_asymmetric,89,2.7641095926731785,5.620383420268867,1.748599254728654,39.640449438202246,17.797752808988765,0.6404494382022472,,,,
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_gaussian_evidence_guarded_scalar,89,2.7508011221355484,5.562208096330369,1.7398168416774862,38.831460674157306,16.98876404494382,0.6404494382022472,2939136,1414048,1414048,0
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_gaussian_evidence_no_curvature,89,2.907921028015545,5.881303284232887,1.7283607609608163,38.02247191011236,21.03370786516854,0.6629213483146067,,,,
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_gaussian_evidence_fixed_025,89,3.6013941242060414,7.139783451017926,1.6856277478039514,42.06741573033708,29.93258426966292,0.8876404494382022,,,,
v2v,seen_transfer,train_0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_gaussian_evidence,89,2.857193966456996,5.770170696467213,1.741714113577808,36.40449438202247,21.03370786516854,0.6404494382022472,2939136,1468960,1468960,0
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_lineage,80,5.681667031666639,17.823749371849335,15.424806302185226,301.5,7.65,4.08125,,,,
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_er,80,5.681679622387567,17.823816014910893,15.427181028564632,301.5,7.65,4.08125,,,,
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_asymmetric,80,5.185507226599304,16.120147282676974,12.998223876044833,253.35,2.7,3.48125,,,,
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_gaussian_evidence_guarded_scalar,80,5.180441319767857,16.089512607248807,12.21818626604637,253.35,2.7,3.48125,3985408,2811264,1958304,0
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_gaussian_evidence_no_curvature,80,5.512771537227605,17.307768989574335,15.744493099911647,283.95,6.75,3.85,,,,
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_gaussian_evidence_fixed_025,80,4.948835848912545,15.345634101800211,11.605548571086938,234.45,2.7,3.21875,,,,
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,intermittent,marked_gaussian_evidence,80,4.945019247353402,15.322175039601678,9.210936196942225,235.35,2.7,3.23125,3772416,2565216,1820320,0
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_lineage,80,5.764384888650997,17.808561690258223,9.743371528705914,312.3,1.8,4.3125,,,,
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_er,80,5.76437998362866,17.808531909724287,9.742378149184173,312.3,1.8,4.3125,,,,
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_asymmetric,80,5.583923936260527,17.30348215344522,11.219533712567552,292.5,1.8,4.0375,,,,
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_gaussian_evidence_guarded_scalar,80,5.410637687244713,16.779636621046564,10.904889294887811,276.3,1.8,3.8125,5640192,4627936,4627936,0
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_gaussian_evidence_no_curvature,80,5.535686403266905,17.133309423517098,9.182885903737247,288.9,1.8,3.9875,,,,
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_gaussian_evidence_fixed_025,80,5.239468559131746,16.166918196396495,8.242249027058724,259.2,1.8,3.575,,,,
v2v,seen_transfer,train_0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,reliable,marked_gaussian_evidence,80,4.99726397337662,15.42772054245275,7.505532677735421,238.5,1.8,3.2875,4100096,2961920,2961920,0
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,intermittent,marked_lineage,145,4.058142499181037,11.292994512121961,4.605108964674785,86.89655172413794,61.324137931034485,1.4379310344827587,,,,
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,intermittent,marked_er,145,4.038796805357799,11.219744107508063,4.571754533956116,84.41379310344827,62.56551724137931,1.4551724137931035,,,,
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,intermittent,marked_asymmetric,145,3.9117585431881614,10.82898605100572,4.394912217896914,84.41379310344827,55.61379310344827,1.393103448275862,,,,
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,intermittent,marked_gaussian_evidence_guarded_scalar,145,3.919132269636413,10.851085339567234,4.408407671464216,83.91724137931034,56.855172413793106,1.403448275862069,5902592,3995680,2992832,0
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,intermittent,marked_gaussian_evidence_no_curvature,145,3.9383156133373163,10.831008551575872,4.367128303052993,82.92413793103448,56.60689655172414,1.4206896551724137,,,,
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,intermittent,marked_gaussian_evidence_fixed_025,145,3.9580914390528936,10.972670852160144,4.384028852410746,83.66896551724138,60.57931034482758,1.4379310344827587,,,,
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,intermittent,marked_gaussian_evidence,145,3.9446190021591363,10.858080601657052,4.369566681988874,81.93103448275862,58.3448275862069,1.4310344827586208,6050048,4052704,3036480,0
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,reliable,marked_lineage,145,4.01487643230928,11.156636466890403,3.5618353550554525,73.98620689655172,64.55172413793103,1.3310344827586207,,,,
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,reliable,marked_er,145,3.9411405042194025,10.780002802807271,3.1171766624831996,65.04827586206896,65.04827586206896,1.3517241379310345,,,,
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,reliable,marked_asymmetric,145,3.7436636586405445,10.291644586732598,4.070841946242649,71.00689655172414,51.144827586206894,1.2275862068965517,,,,
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,reliable,marked_gaussian_evidence_guarded_scalar,145,3.7552911536243645,10.32496408531104,3.890143857756955,70.01379310344828,53.13103448275862,1.2413793103448276,5968128,3929152,3929152,0
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,reliable,marked_gaussian_evidence_no_curvature,145,3.723893693300656,10.170881169870848,3.4890628925627496,68.52413793103449,51.641379310344824,1.2413793103448276,,,,
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,reliable,marked_gaussian_evidence_fixed_025,145,3.7903883645718963,10.373422772372665,2.813609739850096,65.54482758620689,59.58620689655172,1.3103448275862069,,,,
v2v,previous_train_probes,train_0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,reliable,marked_gaussian_evidence,145,3.8003427089908395,10.39863382982608,3.3589247172707943,66.53793103448275,57.10344827586207,1.2758620689655173,6197504,4039680,4039680,0
v2v,seen_transfer,train_0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,intermittent,marked_lineage,293,3.931003006432881,12.77063159672615,7.251483815770275,108.4914675767918,79.49488054607508,1.6689419795221843,,,,
