arm,frame,robot,detected,output_count,active_components,near_active_components,near_total_r,near_max_r,association_has_column,association_effective_labels,association_largest_share,association_nearest_distance_m,association_joint_mass
marked_gaussian_evidence_guarded_scalar_once_joint_range,20,1,False,6,93,35,0.3257241577046341,0.09760089355223847,True,22.193732316306637,0.28794411996818636,0.09105700630675714,0.9532128782429293
marked_gaussian_evidence_guarded_scalar_once_joint_range,20,2,False,6,93,35,0.32572415770463403,0.09760089355223847,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,21,1,False,6,96,35,0.31196694761694377,0.10905813834548311,True,22.20153507799299,0.3051079580603331,0.09168980582450387,0.8851999852687295
marked_gaussian_evidence_guarded_scalar_once_joint_range,21,2,False,6,96,35,0.311966947616943,0.10905813834548311,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,22,1,False,6,96,36,0.335958147447967,0.12601502282444818,True,21.362987250818428,0.324100303935696,0.06143679940974246,0.9384496893742684
marked_gaussian_evidence_guarded_scalar_once_joint_range,22,2,False,6,96,36,0.335958147447968,0.12601502282444896,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,23,1,False,6,99,32,0.3166983626496527,0.14244505901797455,True,21.054918928029,0.33981231181248345,0.1200661223864506,0.9094424812353051
marked_gaussian_evidence_guarded_scalar_once_joint_range,23,2,False,6,99,32,0.3166983626496521,0.14244505901797366,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,24,1,False,6,76,40,0.37275744380101283,0.15958301378556994,True,20.501691604733526,0.35842968877077885,0.04687810512051207,0.9265618065565128
marked_gaussian_evidence_guarded_scalar_once_joint_range,24,2,False,6,76,40,0.3727574438010109,0.15958301378556805,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,25,1,False,6,74,40,0.37631569711470336,0.1762003203271929,True,20.026501577167412,0.3768107639676903,0.11109578156562097,0.905740910492577
marked_gaussian_evidence_guarded_scalar_once_joint_range,25,2,False,6,74,40,0.37631569711470336,0.1762003203271929,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,26,1,False,6,77,41,0.3818068993940762,0.19893887560661744,True,19.576390312603305,0.3925187350720923,0.1446768418821758,0.9326501108115148
marked_gaussian_evidence_guarded_scalar_once_joint_range,26,2,False,6,77,41,0.3818068993940776,0.19893887560661858,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,27,1,False,6,79,59,0.5019616732728461,0.22253741710665578,True,19.133401642668886,0.4104047374419315,0.09425574860562583,0.9374656875436153
marked_gaussian_evidence_guarded_scalar_once_joint_range,27,2,False,6,79,59,0.5019616732728465,0.22253741710665578,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,28,1,False,6,82,42,0.3845638320495821,0.2430459566560676,True,18.945958327649098,0.4242135050227,0.14609414399609785,0.8851807854640139
marked_gaussian_evidence_guarded_scalar_once_joint_range,28,2,False,6,82,42,0.38456383204958083,0.24304595665606626,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,29,1,False,6,82,57,0.4888418608184636,0.273108443697905,True,19.095475313026103,0.43143896596827397,0.06595437955072765,0.9164160223954348
marked_gaussian_evidence_guarded_scalar_once_joint_range,29,2,False,6,82,57,0.48884186081846215,0.27310844369790355,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,30,1,False,6,87,69,0.5628722950449179,0.30050012729279735,True,18.132272598316696,0.45438795647725133,0.10946912424036814,0.9282986011959629
marked_gaussian_evidence_guarded_scalar_once_joint_range,30,2,False,6,87,69,0.5628722950449175,0.30050012729279735,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,31,1,False,6,93,75,0.5977276282483098,0.3307065124868515,True,17.548447850940775,0.4711276463883533,0.08829915880796961,0.924324140251403
marked_gaussian_evidence_guarded_scalar_once_joint_range,31,2,False,6,62,44,0.2055925482248263,0.14036645267937603,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,32,1,False,6,98,72,0.46921644823305386,0.23143755770156688,True,17.604243505241858,0.47923229466243467,0.1276275268101563,0.9028520818991995
marked_gaussian_evidence_guarded_scalar_once_joint_range,32,2,False,6,98,72,0.46921644823305386,0.23143755770156688,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,33,1,False,6,102,81,0.5229428359822459,0.24863704255700483,True,28.20898977579227,0.386681253046548,0.13037048703411427,0.9208678764076238
marked_gaussian_evidence_guarded_scalar_once_joint_range,33,2,False,6,102,81,0.5229428359822461,0.24863704255700483,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,34,1,False,6,108,85,0.5426329095978779,0.2697923864624222,True,26.793836384810195,0.40590416702643284,0.06686490791099757,0.9464991330461624
marked_gaussian_evidence_guarded_scalar_once_joint_range,34,2,False,6,108,85,0.5426329095978775,0.2697923864624222,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,35,1,True,7,113,87,0.5494911640543596,0.2896129838495063,True,25.214494156034707,0.42637547393269004,0.07119023561182705,0.8850821062897755
marked_gaussian_evidence_guarded_scalar_once_joint_range,35,2,True,7,113,87,0.5494911640543594,0.2896129838495063,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,36,1,True,7,115,90,0.5802132671381186,0.318453692560351,True,24.04746116175489,0.44279385052517395,0.06371735568738825,0.9183088446047731
marked_gaussian_evidence_guarded_scalar_once_joint_range,36,2,True,7,115,90,0.5802132671381202,0.3184536925603525,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,37,1,True,7,119,93,0.6346167007693051,0.3574952489987081,True,25.024775892569256,0.43872911356885824,0.09117330618167116,0.9579966092250667
marked_gaussian_evidence_guarded_scalar_once_joint_range,37,2,True,7,119,93,0.6346167007693055,0.3574952489987081,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,38,1,False,7,118,95,0.6412797353413306,0.3802075106240823,True,23.058064900181108,0.4620080416813188,0.11920467821727368,0.9274474432687061
marked_gaussian_evidence_guarded_scalar_once_joint_range,38,2,False,7,118,95,0.6412797353413312,0.3802075106240823,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,39,1,False,7,121,98,0.6858826528182317,0.4121394325760272,True,21.99728811937029,0.4751116285143753,0.13080897192112637,0.9281244384034453
marked_gaussian_evidence_guarded_scalar_once_joint_range,39,2,False,7,121,98,0.6858826528182316,0.4121394325760272,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,40,1,False,7,123,101,0.7148849867286649,0.4440019391871483,True,23.07649082742482,0.4685425162946108,0.08858551246905268,0.9497191090891197
marked_gaussian_evidence_guarded_scalar_once_joint_range,40,2,False,7,123,101,0.7148849867286668,0.44400193918715014,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,41,1,True,8,122,103,0.7353269830534778,0.4629074301006613,True,19.453542795152735,0.5087145643583727,0.07037480290136493,0.9103165690251346
marked_gaussian_evidence_guarded_scalar_once_joint_range,41,2,True,8,122,103,0.7353269830534775,0.4629074301006613,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,42,1,True,8,127,98,0.7444975093012105,0.4856915560481918,True,20.678648818032478,0.4978421140099226,0.1352366596943447,0.9237546366927923
marked_gaussian_evidence_guarded_scalar_once_joint_range,42,2,True,8,127,98,0.7444975093012121,0.48569155604819353,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,43,1,True,8,129,107,0.8040586190263854,0.5126972116181183,True,21.75113835168352,0.48967295172894754,0.0833394835762643,0.9411484555488787
marked_gaussian_evidence_guarded_scalar_once_joint_range,43,2,True,8,129,107,0.8040586190263858,0.5126972116181183,True,1.01284541428424,0.9982648174410599,54.83688755796934,2.1432259072758545e-38
marked_gaussian_evidence_guarded_scalar_once_joint_range,44,1,True,8,134,110,0.8206451755017062,0.5309033491258082,True,20.954984833807522,0.5000034997621785,0.07579585839954701,0.9596143282493068
marked_gaussian_evidence_guarded_scalar_once_joint_range,44,2,False,7,79,62,0.34904199135914304,0.28185212493089445,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,45,1,True,8,139,113,0.7271905670067151,0.40031869855917285,True,19.6170527637461,0.5166414244754247,0.07599994338219847,0.967134719839459
marked_gaussian_evidence_guarded_scalar_once_joint_range,45,2,True,8,139,113,0.7271905670067151,0.40031869855917285,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,46,1,True,8,139,116,0.6920951477336623,0.3950663922666932,True,27.993991963204234,0.44300953760751377,0.05281856519235835,0.9472047013641954
marked_gaussian_evidence_guarded_scalar_once_joint_range,46,2,True,8,139,116,0.6920951477336641,0.395066392266695,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,47,1,True,8,144,119,0.7426618957725527,0.4135472442440236,True,27.662153338123698,0.44895117970421844,0.03337188178640938,0.9301896102613313
marked_gaussian_evidence_guarded_scalar_once_joint_range,47,2,True,8,144,119,0.7426618957725527,0.4135472442440236,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,48,1,True,8,148,122,0.7244129573118641,0.41170731222412915,True,26.43495675152304,0.46069226242338884,0.054656727329486246,0.9332257015874711
marked_gaussian_evidence_guarded_scalar_once_joint_range,48,2,False,7,88,70,0.2857748651062044,0.20825608058956308,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,49,1,False,7,152,124,0.6642900065678206,0.29835956110727335,True,27.80146654180665,0.453128102021284,0.0581685833824595,0.9694504078899946
marked_gaussian_evidence_guarded_scalar_once_joint_range,49,2,False,7,152,124,0.6642900065678191,0.29835956110727185,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,50,1,False,7,155,127,0.6042142132001994,0.2801587633868224,True,41.09430836482722,0.3684023185150675,0.13003677900754507,0.9204252009704281
marked_gaussian_evidence_guarded_scalar_once_joint_range,50,2,False,7,155,127,0.6042142132001992,0.2801587633868224,True,1.0000000000042713,0.9999999999998604,66.29367577706189,1.5845801409093248e-68
marked_gaussian_evidence_guarded_scalar_once_joint_range,51,1,False,7,158,130,0.6495883089665744,0.28625686856523397,True,39.90665332348952,0.3790272762154198,0.08924475283613055,0.9451829052377476
marked_gaussian_evidence_guarded_scalar_once_joint_range,51,2,False,7,58,39,0.16551739187376877,0.1265992946321328,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,52,1,False,7,162,133,0.5737291696097664,0.17665763325715075,True,43.08282025086496,0.36350988244648325,0.04546557902497019,0.9403018827039817
marked_gaussian_evidence_guarded_scalar_once_joint_range,52,2,False,7,162,133,0.5737291696097664,0.17665763325715075,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,53,1,True,9,165,136,1.829768301240096,0.44403782569646805,True,68.98524523959786,0.25196731571232767,0.06837284706978408,0.9334941706829903
marked_gaussian_evidence_guarded_scalar_once_joint_range,53,2,False,8,160,136,0.5229756800472994,0.15924833550476286,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,54,1,False,8,169,139,0.5623828595061302,0.1699066308722038,True,64.67038171742787,0.2672705762556759,0.04155659970176547,0.9873770234997603
marked_gaussian_evidence_guarded_scalar_once_joint_range,54,2,False,8,169,139,0.5623828595061302,0.1699066308722038,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,55,1,False,8,174,141,0.5350957983472592,0.1651160588747853,True,68.96305785653075,0.2559646088859943,0.07864627236752818,0.9546354748363455
marked_gaussian_evidence_guarded_scalar_once_joint_range,55,2,False,8,174,141,0.5350957983472612,0.16511605887478725,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,56,1,False,8,175,143,0.5692620835604111,0.16389128737196212,True,68.60137213884948,0.2628335413186785,0.08208080467486802,0.9635063684069627
marked_gaussian_evidence_guarded_scalar_once_joint_range,56,2,False,8,175,143,0.569262083560411,0.16389128737196212,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,57,1,True,10,179,147,1.8133070049670708,0.43828722286397076,True,74.63553035306214,0.244868502878154,0.09887432377805208,0.9451229133677443
marked_gaussian_evidence_guarded_scalar_once_joint_range,57,2,False,8,178,146,0.5132411538132906,0.1519092211911577,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,58,1,True,10,181,148,2.042621194453466,0.5270449341536668,True,69.85717658159159,0.26098463356062696,0.039719495252907425,0.9899122452449169
marked_gaussian_evidence_guarded_scalar_once_joint_range,58,2,False,8,178,148,0.6287734426181422,0.1671642449405852,True,1.0000000000000004,1.0,32.641485575489284,7.010464348769264e-27
marked_gaussian_evidence_guarded_scalar_once_joint_range,59,1,False,8,184,150,0.594869324536707,0.19475240989457085,True,61.42903308181774,0.29192507717955435,0.0830707168783325,0.9810752499476392
marked_gaussian_evidence_guarded_scalar_once_joint_range,59,2,False,8,184,150,0.5948693245367066,0.19475240989457085,True,1.0,1.0,32.593402563315735,0.06020001182558284
marked_gaussian_evidence_guarded_scalar_once_joint_range,60,1,True,8,189,152,0.584192149190659,0.18788263241277642,True,66.57135302931167,0.2791897483642188,0.07681619984072663,0.9720139191784662
marked_gaussian_evidence_guarded_scalar_once_joint_range,60,2,True,8,189,152,0.5841921491906592,0.18788263241277642,True,1.7921757915550227,0.7298274288957673,32.43225471951759,0.12689008499381435
marked_gaussian_evidence_guarded_scalar_once_joint_range,61,1,False,7,186,154,0.5857572079010478,0.17602742791800297,True,70.89259227193351,0.26786906168235514,0.04629540010971166,0.9202627179974605
marked_gaussian_evidence_guarded_scalar_once_joint_range,61,2,False,7,186,154,0.5857572079010478,0.17602742791800297,True,2.667044501428755,0.5494025772410642,32.3352049730279,0.27745799168163554
marked_gaussian_evidence_guarded_scalar_once_joint_range,62,1,False,7,176,156,0.5592820356546532,0.15878938360374195,True,76.65384477620333,0.252238534880902,0.0820008669988391,0.946054747640257
marked_gaussian_evidence_guarded_scalar_once_joint_range,62,2,False,7,176,156,0.5592820356546534,0.15878938360374195,True,3.3127392513179474,0.5087365605063864,32.270453544530376,0.5259199391482541
marked_gaussian_evidence_guarded_scalar_once_joint_range,63,1,False,7,181,159,0.5742031560409049,0.14684264380301826,True,82.87150994734606,0.23456371215180913,0.060304704569526225,0.9543140818792716
marked_gaussian_evidence_guarded_scalar_once_joint_range,63,2,False,7,181,159,0.5742031560409049,0.14684264380301826,True,3.4989131237991735,0.5536231441733446,32.26200262235368,0.6209917477925777
marked_gaussian_evidence_guarded_scalar_once_joint_range,64,1,False,7,185,161,0.5449504069059408,0.12909148486407135,True,90.7091125029013,0.21470472840435662,0.0795192752049788,0.9205280734314065
marked_gaussian_evidence_guarded_scalar_once_joint_range,64,2,False,7,185,161,0.5449504069059417,0.12909148486407213,True,3.210163130821231,0.6345215314582042,32.24008665436323,0.5234466108858642
marked_gaussian_evidence_guarded_scalar_once_joint_range,65,1,False,7,188,163,0.5556744732254973,0.115582710924967,True,97.3438107040616,0.19841624502725297,0.08209555183358459,0.9084314069779232
marked_gaussian_evidence_guarded_scalar_once_joint_range,65,2,False,8,86,62,0.11351638022814532,0.05057698188284449,True,2.7833139568202228,0.7091063817863691,32.10116601583492,0.6731788097945515
marked_gaussian_evidence_guarded_scalar_once_joint_range,66,1,False,7,192,166,0.5707509287453049,0.06352308389480156,True,108.04286821202263,0.17302360949678808,0.06599980548507882,0.9401024304752879
marked_gaussian_evidence_guarded_scalar_once_joint_range,66,2,False,7,192,166,0.5707509287453045,0.06352308389480114,True,2.0643572358004514,0.810554517854098,31.943306649089752,0.9707750037983761
marked_gaussian_evidence_guarded_scalar_once_joint_range,67,1,True,9,195,168,1.8648250680219969,0.1707751451299354,True,142.377028641805,0.09066668827840475,0.04927572298403228,0.8961579941513464
marked_gaussian_evidence_guarded_scalar_once_joint_range,67,2,False,8,192,168,0.48551535421123615,0.049619757263008026,True,1.5677521063863065,0.9004062861574363,32.058025496969925,0.8317739013104521
marked_gaussian_evidence_guarded_scalar_once_joint_range,68,1,True,9,195,170,2.050481850325319,0.1904069275763465,True,141.12096624988385,0.09245639582008477,0.0349348153204243,0.977342165846314
marked_gaussian_evidence_guarded_scalar_once_joint_range,68,2,False,8,197,170,0.5998849905332023,0.04595592384064838,True,1.31255226170716,0.9467964634967483,31.767677130348332,0.9620484088424498
marked_gaussian_evidence_guarded_scalar_once_joint_range,69,1,False,7,200,172,0.5259362732345362,0.04612417259505718,True,138.071902823644,0.09809421352435659,0.048842939611930904,0.9741983113207183
marked_gaussian_evidence_guarded_scalar_once_joint_range,69,2,False,7,200,172,0.5259362732345367,0.04612417259505718,True,1.190297546543339,0.9711218629482175,31.773103596231277,0.9540719944637116
marked_gaussian_evidence_guarded_scalar_once_joint_range,70,1,False,8,204,174,0.5216100856683432,0.04011998919296841,True,149.9363011315966,0.0802373107477625,0.040988381890688735,0.9175685478311455
marked_gaussian_evidence_guarded_scalar_once_joint_range,70,2,False,8,204,174,0.5216100856683433,0.04011998919296841,True,1.2296493524469416,0.9658837281084902,31.716923557479213,0.9094750006769571
marked_gaussian_evidence_guarded_scalar_once_joint_range,71,1,False,8,209,176,0.5366968309670086,0.03419529336748161,True,156.89288225960777,0.06908136109652227,0.07970625736675815,0.9233612769931142
marked_gaussian_evidence_guarded_scalar_once_joint_range,71,2,False,8,209,176,0.5366968309670088,0.03419529336748161,True,1.1522753361616762,0.9783146195392304,31.722093907388395,0.9872325943915938
marked_gaussian_evidence_guarded_scalar_once_joint_range,72,1,False,8,209,178,0.5260036170417421,0.028705694665923872,True,165.34563621203125,0.056312655221372125,0.09955328073333283,0.9524828423558798
marked_gaussian_evidence_guarded_scalar_once_joint_range,72,2,False,8,209,178,0.5260036170417427,0.028705694665923872,True,1.0541764258407347,0.99319864884781,31.690189526503122,0.9978421389501648
marked_gaussian_evidence_guarded_scalar_once_joint_range,73,1,False,8,211,181,0.5286067032486101,0.023077317828363357,True,169.9026645235778,0.048337209366409395,0.042233186738611615,0.8293821051068189
marked_gaussian_evidence_guarded_scalar_once_joint_range,73,2,False,8,211,181,0.5286067032486095,0.023077317828363038,True,1.0270758144720296,0.9968761799721744,31.607370832779715,0.9965679251735017
marked_gaussian_evidence_guarded_scalar_once_joint_range,74,1,False,9,214,185,0.5221442569525037,0.01858742137903968,True,176.93912143436552,0.03862052776024319,0.047087991380743204,0.8948213890429558
marked_gaussian_evidence_guarded_scalar_once_joint_range,74,2,False,9,214,185,0.5221442569525037,0.018587421379039813,True,1.0172434329990745,0.9980672334330577,31.508568426791683,0.9967161371964248
marked_gaussian_evidence_guarded_scalar_once_joint_range,75,1,False,9,220,188,0.5301334725359086,0.014822504081942443,True,182.13010082973466,0.03163477883718636,0.05412117733474206,0.8614017274349631
marked_gaussian_evidence_guarded_scalar_once_joint_range,75,2,False,9,220,188,0.5301334725359088,0.014822504081942443,True,1.0043371135949413,0.9994963920057228,31.472848442884164,0.9962606255203212
marked_gaussian_evidence_guarded_scalar_once_joint_range,76,1,False,9,227,192,0.5189064595771059,0.011614195649944573,True,188.44158728037928,0.024851920538691168,0.06050622674186132,0.8831621909689171
marked_gaussian_evidence_guarded_scalar_once_joint_range,76,2,False,9,227,192,0.518906459577106,0.011614195649944656,True,1.0043199873706217,0.9994986370905897,31.400538804888537,0.9976959894602505
marked_gaussian_evidence_guarded_scalar_once_joint_range,77,1,False,9,231,196,0.5290254789898474,0.00910785581623862,True,193.09176359160216,0.019941821642998393,0.05918060669807441,0.853382599347326
marked_gaussian_evidence_guarded_scalar_once_joint_range,77,2,False,9,231,196,0.529025478989847,0.00910785581623862,True,3.215442841559921,0.5643746146480464,40.117099119661724,0.5366102311566876
marked_gaussian_evidence_guarded_scalar_once_joint_range,78,1,False,9,234,199,0.5148398941889205,0.007015801822606907,True,197.6129985346803,0.015299857271064834,0.06272869970874015,0.8759729878136555
marked_gaussian_evidence_guarded_scalar_once_joint_range,78,2,False,9,234,199,0.5148398941889207,0.007015801822606859,True,1.0,1.0,31.115789584391614,0.9505528860725017
marked_gaussian_evidence_guarded_scalar_once_joint_range,79,1,False,9,237,205,0.5356871711433842,0.005454913970808159,True,201.62607559094278,0.01213957242522898,0.07063913026894945,0.8974440610207597
marked_gaussian_evidence_guarded_scalar_once_joint_range,79,2,False,9,237,205,0.535687171143384,0.005454913970808159,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,80,1,False,8,240,206,0.5067325825715839,0.004067885382604625,True,205.02437880620218,0.009031532935032234,0.089886470798468,0.7976445539726251
marked_gaussian_evidence_guarded_scalar_once_joint_range,80,2,False,8,240,206,0.5067325825715843,0.004067885382604654,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,81,1,False,8,242,208,0.5943631339756527,0.0031988679175198637,True,208.76987616437899,0.0071566728834169145,0.09683389666624291,0.859004713909472
marked_gaussian_evidence_guarded_scalar_once_joint_range,81,2,False,8,242,208,0.5943631339756527,0.0031988679175198637,True,1.0,1.0,30.75079573750311,0.6895010147566262
marked_gaussian_evidence_guarded_scalar_once_joint_range,82,1,False,8,239,212,0.5550097607127783,0.002883832837641417,True,211.79094434798895,0.005632910438670852,0.05456438340554461,0.8728664126322814
marked_gaussian_evidence_guarded_scalar_once_joint_range,82,2,False,8,239,212,0.5550097607127786,0.002883832837641417,False,,,,
marked_gaussian_evidence_guarded_scalar_once_joint_range,83,1,False,8,240,216,0.550001045342511,0.00302072918078717,True,214.20343303303062,0.005728667701058359,0.10988162286020166,0.9331463115515966
marked_gaussian_evidence_guarded_scalar_once_joint_range,83,2,False,8,240,216,0.5500010453425113,0.00302072918078717,True,1.2741811249842616,0.9425350679124704,39.147150548792176,2.8401132393905966e-05
