dataset,sequence,condition,backend,recording,rule,frames,ospa,gospa,loc2,miss2,false2,countError,outputCount
v2v_development,0001,reliable,GCE,testoutput_CAV_data_2022-03-15-10-29-43,joint,114,4.528770506460311,4.28890953690267,0.858149222175042,19.57894736842105,18.94736842105263,0.5,0.7982456140350878
v2v_development,0001,reliable,Guarded Scalar,testoutput_CAV_data_2022-03-15-10-29-43,original,114,4.048104147664298,3.9357250824380894,0.8950411671475578,18.94736842105263,16.42105263157895,0.45614035087719296,0.7719298245614035
v2v_development,0001,reliable,Guarded Scalar,testoutput_CAV_data_2022-03-15-10-29-43,joint_mark,114,4.11510529735257,3.9996499740232396,0.8825456199076013,19.57894736842105,16.42105263157895,0.4649122807017544,0.7631578947368421
v2v_development,0001,reliable,Guarded Scalar,testoutput_CAV_data_2022-03-15-10-29-43,conditional,114,4.684895989125715,4.436806036643002,0.8950411671475629,18.94736842105263,21.473684210526315,0.5263157894736842,0.8421052631578947
v2v_development,0001,reliable,Guarded Scalar,testoutput_CAV_data_2022-03-15-10-29-43,joint,114,4.220368455247306,4.074082266779718,0.8825456199076013,19.57894736842105,17.05263157894737,0.47368421052631576,0.7719298245614035
v2v_development,0001,intermittent,GCE,testoutput_CAV_data_2022-03-15-10-29-43,original,114,4.491388169980095,4.352179450052706,0.862286002902925,18.94736842105263,22.105263157894736,0.5350877192982456,0.8508771929824561
v2v_development,0001,intermittent,GCE,testoutput_CAV_data_2022-03-15-10-29-43,joint_mark,114,4.491395812014562,4.352190064478952,0.8622822591003735,18.94736842105263,22.105263157894736,0.5350877192982456,0.8508771929824561
v2v_development,0001,intermittent,GCE,testoutput_CAV_data_2022-03-15-10-29-43,conditional,114,5.017478930294295,4.785690999187718,0.8617006170417117,18.94736842105263,26.526315789473685,0.5789473684210527,0.9122807017543859
v2v_development,0001,intermittent,GCE,testoutput_CAV_data_2022-03-15-10-29-43,joint,114,4.596433767400735,4.4571413317211785,0.8616954791465272,18.94736842105263,23.36842105263158,0.5350877192982456,0.868421052631579
v2v_development,0001,intermittent,Guarded Scalar,testoutput_CAV_data_2022-03-15-10-29-43,original,114,4.487199868596875,4.329729410357748,0.8846721147567078,18.94736842105263,21.473684210526315,0.5263157894736842,0.8421052631578947
