sequence,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,runtime_s
train_0001,reliable,marked_gaussian_evidence_projected_space,405,3.90687805968622,5.123529922341633,0.5849093467011494,1.7777777777777777,45.51111111111111,0.6469135802469136,4505824,4505824,13374720,9.741473666666666
train_0001,reliable,marked_gaussian_evidence_fixedx_000,405,3.545003393239408,4.6262024297956135,0.607070530838792,1.9555555555555555,38.93333333333333,0.5580246913580247,5141184,5141184,13374720,9.006666958333334
train_0001,intermittent,marked_gaussian_evidence_projected_space,405,4.29706502787259,5.95921382883119,3.6232055760149544,4.0,58.4,0.7950617283950617,4580800,3175968,13374720,6.1345622083333335
train_0001,intermittent,marked_gaussian_evidence_fixedx_000,405,4.219935727007139,5.859586215014949,3.6163219290734943,4.177777777777778,57.06666666666667,0.7790123456790123,4714208,3298112,13374720,5.758725875
train_0002,reliable,marked_gaussian_evidence_projected_space,157,1.9113148754377693,2.5832275049344067,0.591019532347038,5.503184713375796,13.299363057324841,0.2484076433121019,1331808,1331808,5184768,4.230770375
train_0002,reliable,marked_gaussian_evidence_fixedx_000,157,2.0213966267590777,2.7344523685896704,0.5944368861996283,6.420382165605096,14.67515923566879,0.2802547770700637,1311392,1311392,5184768,2.218637125
train_0002,intermittent,marked_gaussian_evidence_projected_space,157,2.094207516309092,2.850398243861833,0.6867302243417288,5.503184713375796,16.96815286624204,0.2929936305732484,1067456,783776,5184768,1.523319875
train_0002,intermittent,marked_gaussian_evidence_fixedx_000,157,2.2128572782931353,3.0527432453946193,0.6993734468624155,5.961783439490445,20.178343949044585,0.3375796178343949,1087168,802080,5184768,1.311348375
train_0003,reliable,marked_gaussian_evidence_projected_space,1244,1.5568885323601729,2.2987709874105007,0.9539563208245493,6.771704180064309,9.491961414790996,0.21463022508038584,15836544,15836544,41081856,35.750060125
train_0003,reliable,marked_gaussian_evidence_fixedx_000,1244,1.5210213303734539,2.260619853682534,0.8958576535190893,6.655948553054662,9.086816720257234,0.2090032154340836,15083968,15083968,41081856,32.74608979166667
train_0003,intermittent,marked_gaussian_evidence_projected_space,1244,1.9498628216475777,2.8444736474304833,1.4234160663156201,12.212218649517684,9.607717041800644,0.28858520900321544,16030848,10859232,41081856,47.348536958333334
train_0003,intermittent,marked_gaussian_evidence_fixedx_000,1244,1.9799434071478872,2.8828092160576952,1.5911902957370088,11.980707395498392,9.839228295819936,0.28938906752411575,15687296,10535392,41081856,46.133730291666666
train_0004,reliable,marked_gaussian_evidence_projected_space,133,3.6327772570387706,3.970339944291514,1.200810022112337,29.23308270676692,4.87218045112782,0.3383458646616541,584736,584736,4392192,2.82931
train_0004,reliable,marked_gaussian_evidence_fixedx_000,133,3.8437691998364802,4.245925351212477,1.2388485809734022,30.857142857142858,7.037593984962406,0.3458646616541353,592480,592480,4392192,1.4264860833333333
train_0004,intermittent,marked_gaussian_evidence_projected_space,133,3.0016785009687186,3.5423728738109883,1.1979033916767825,25.44360902255639,4.87218045112782,0.3007518796992481,489696,396192,4392192,1.1894741666666666
train_0004,intermittent,marked_gaussian_evidence_fixedx_000,133,3.1233333630150573,3.6782708086816824,1.2262936795761235,27.06766917293233,4.87218045112782,0.3082706766917293,501312,407456,4392192,0.832932625
train_0006,reliable,marked_gaussian_evidence_projected_space,122,0.5970203703632563,0.9840108351671647,0.5659601380476715,2.9508196721311477,0.0,0.040983606557377046,596704,596704,4028928,2.6601968333333335
train_0006,reliable,marked_gaussian_evidence_fixedx_000,122,0.6192208655037302,1.0100093022842733,0.5554465250205769,3.540983606557377,0.0,0.04918032786885246,601632,601632,4028928,1.3897764583333334
