sequence,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,runtime_s
0005,reliable,marked_lineage,217,4.9674020488426045,11.03384513370049,8.129377933552659,80.29493087557604,54.08294930875576,1.055299539170507,3119536,3119536,7166208,10.381819
0005,reliable,marked_er,217,5.2045790385900395,11.370564704589874,12.549746580758052,81.95391705069125,49.43778801843318,1.096774193548387,3435760,3435760,7182592,9.687024375
0005,reliable,marked_asymmetric,217,5.268582524809515,10.940780383436579,7.010457539601032,107.83410138248848,20.23963133640553,1.2811059907834101,4081080,4081080,7444736,10.327236083333334
0005,reliable,marked_gaussian_evidence_guarded_scalar,217,5.410224411064989,11.616360745348835,19.5551963432283,103.52073732718894,25.548387096774192,1.1751152073732718,6664224,6664224,10017024,12.170521458333333
0005,reliable,marked_gaussian_evidence_no_curvature,217,4.960994685291699,10.781609926981242,6.537476474581247,93.23502304147465,38.15668202764977,1.0783410138248848,4494848,4494848,7985408,8.085679333333333
0005,reliable,marked_gaussian_evidence_fixed_025,217,4.647040691600472,10.68414653754454,8.322162891761593,74.3225806451613,60.71889400921659,0.9354838709677419,4504704,4504704,8116480,8.05020375
0005,reliable,marked_gaussian_evidence,217,5.0492089091388,11.199554648375448,7.581898983763861,88.92165898617512,48.11059907834101,1.0,4582144,4582144,8198400,8.343857708333333
0005,intermittent,marked_lineage,217,5.319186928650696,12.003433204567536,11.202511067478298,89.91705069124424,58.72811059907834,0.9769585253456221,2988856,2316392,7166208,7.6433354583333335
0005,intermittent,marked_er,217,5.319733009153338,11.968629600879165,11.66452548048834,89.41935483870968,58.3963133640553,1.0069124423963134,2941120,2283128,7166208,7.245727958333333
0005,intermittent,marked_asymmetric,217,5.3388461505211495,11.84933893730903,9.269406280255463,97.71428571428571,51.76036866359447,1.043778801843318,2865864,2171040,7166208,6.154717583333333
0005,intermittent,marked_gaussian_evidence_guarded_scalar,217,5.418315769903196,12.091008640472895,9.362749953957028,97.21658986175115,55.244239631336406,1.0391705069124424,4479712,3408992,7985408,7.0825060833333335
