sequence,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,runtime_s
0000,reliable,marked_asymmetric,147,1.979611037311224,2.4072117203215764,0.20249777447904754,14.693877551020408,4.408163265306122,0.22448979591836735,646944,646944,4854528,2.7422211666666665
0000,reliable,marked_gaussian_evidence,147,2.0540325088014852,2.4366771750925214,0.19032083902876012,13.714285714285714,5.387755102040816,0.23809523809523808,1001696,1001696,4854528,1.845514125
0000,intermittent,marked_asymmetric,147,2.4132499879515246,2.986878221061812,1.2732600814521653,15.183673469387756,6.122448979591836,0.2687074829931973,669216,495808,4854528,1.1120805
0000,intermittent,marked_gaussian_evidence,147,2.298442285887365,2.848733695505098,1.2760828103021666,13.959183673469388,6.122448979591836,0.25170068027210885,1016128,754400,4854528,1.2793039583333334
