sequence,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,runtime_s
0001,reliable,marked_gaussian_evidence_decoupled_all,114,4.037052219940125,3.922039199844553,0.86152246384984,18.94736842105263,16.42105263157895,0.45614035087719296,699680,699680,3764736,4.505021416666667
0001,reliable,marked_gaussian_evidence_decoupled_positive,114,4.037052225727778,3.9220392071945795,0.8615224587847625,18.94736842105263,16.42105263157895,0.45614035087719296,700032,700032,3764736,1.8434387083333332
0001,reliable,marked_gaussian_evidence_decoupled_negative,114,4.037052219940125,3.922039199844553,0.86152246384984,18.94736842105263,16.42105263157895,0.45614035087719296,699680,699680,3764736,1.2742803333333332
0001,reliable,marked_gaussian_evidence_decoupled_consensus,114,4.037052225215608,3.9220392073103456,0.8615224730756019,18.94736842105263,16.42105263157895,0.45614035087719296,700032,700032,3764736,1.2948830416666666
0001,reliable,marked_gaussian_evidence_fixedx_000,114,4.005978622651717,3.976345713640529,0.8715092288228916,21.473684210526315,14.526315789473685,0.4649122807017544,752832,752832,3764736,1.4583940833333333
0001,reliable,marked_gaussian_evidence_fixedx_050,114,4.426765019367259,4.273746666536951,0.8669022334047393,21.473684210526315,17.05263157894737,0.5,742976,742976,3764736,1.3675151666666667
0001,reliable,marked_gaussian_evidence_fixedx_100,114,4.530436828971985,4.346180236413562,0.8661263761584101,21.473684210526315,17.68421052631579,0.5087719298245614,738752,738752,3764736,1.2572359166666667
0001,reliable,marked_gaussian_evidence_fixedx_125,114,4.5301932294153735,4.345909661262858,0.8653565220487264,21.473684210526315,17.68421052631579,0.5087719298245614,747552,747552,3764736,1.2790287083333334
0001,intermittent,marked_gaussian_evidence_decoupled_all,114,4.49138816942266,4.352179450119045,0.8622860167072777,18.94736842105263,22.105263157894736,0.5350877192982456,788032,573472,3764736,1.1769454166666666
0001,intermittent,marked_gaussian_evidence_decoupled_positive,114,4.491388169980095,4.352179450052706,0.862286002902925,18.94736842105263,22.105263157894736,0.5350877192982456,786976,573472,3764736,1.076197125
0001,intermittent,marked_gaussian_evidence_decoupled_negative,114,4.49138816942266,4.352179450119045,0.8622860167072777,18.94736842105263,22.105263157894736,0.5350877192982456,788032,573472,3764736,1.0435687083333334
0001,intermittent,marked_gaussian_evidence_decoupled_consensus,114,4.491388169422547,4.352179450118769,0.8622860167004966,18.94736842105263,22.105263157894736,0.5350877192982456,786976,573472,3764736,1.0758827083333333
0001,intermittent,marked_gaussian_evidence_fixedx_000,114,4.355331503995158,4.306832545629829,0.8845506385908508,19.57894736842105,21.473684210526315,0.5175438596491229,744384,549888,3764736,0.9859151666666667
0001,intermittent,marked_gaussian_evidence_fixedx_050,114,4.670503631586222,4.529414522814162,0.8823340990105909,19.57894736842105,23.36842105263158,0.543859649122807,739104,545664,3764736,1.0214380416666666
0001,intermittent,marked_gaussian_evidence_fixedx_100,114,4.775193192993962,4.603184392995666,0.8803209598217585,19.57894736842105,24.0,0.5526315789473685,732416,538624,3764736,1.13010175
0001,intermittent,marked_gaussian_evidence_fixedx_125,114,4.7749212728256225,4.602871005815351,0.879381210943455,19.57894736842105,24.0,0.5526315789473685,744032,548128,3764736,1.1310216666666666
0002,reliable,marked_gaussian_evidence_decoupled_all,144,3.898063466473439,3.4631169682768452,0.08438529492901009,22.5,10.5,0.2916666666666667,477376,477376,4755456,4.485658083333333
0002,reliable,marked_gaussian_evidence_decoupled_positive,144,3.898063466473439,3.4631169682768452,0.08438529492901009,22.5,10.5,0.2916666666666667,478784,478784,4755456,2.2133111666666667
0002,reliable,marked_gaussian_evidence_decoupled_negative,144,3.898063466473439,3.4631169682768452,0.08438529492901009,22.5,10.5,0.2916666666666667,477376,477376,4755456,1.5725207916666666
0002,reliable,marked_gaussian_evidence_decoupled_consensus,144,3.898063466473439,3.4631169682768452,0.08438529492901009,22.5,10.5,0.2916666666666667,478784,478784,4755456,1.6758066666666667
0002,reliable,marked_gaussian_evidence_fixedx_000,144,4.140431578946704,3.6380835917544325,0.08207520842251598,23.5,11.0,0.2986111111111111,505536,505536,4755456,1.8572362083333334
0002,reliable,marked_gaussian_evidence_fixedx_050,144,4.00627762544074,3.5225273763989082,0.08320477943543693,23.0,10.5,0.2986111111111111,499552,499552,4755456,1.626881125
0002,reliable,marked_gaussian_evidence_fixedx_100,144,4.11667352423745,3.633084933897295,0.08388851837516416,23.0,11.5,0.3125,491456,491456,4755456,1.5879195
0002,reliable,marked_gaussian_evidence_fixedx_125,144,4.116614097518655,3.60861595121842,0.08381284334859673,23.0,11.0,0.3194444444444444,491456,491456,4755456,1.66564625
0002,intermittent,marked_gaussian_evidence_decoupled_all,144,4.063124813989527,3.5607484220057497,0.09833417545274276,22.0,11.25,0.3020833333333333,508704,401952,4755456,1.4782105833333334
0002,intermittent,marked_gaussian_evidence_decoupled_positive,144,4.063124806782223,3.560748409955118,0.09833390700661696,22.0,11.25,0.3020833333333333,507648,401248,4755456,1.34650425
0002,intermittent,marked_gaussian_evidence_decoupled_negative,144,4.063124813989527,3.5607484220057497,0.09833417545274276,22.0,11.25,0.3020833333333333,508704,401952,4755456,1.33994475
0002,intermittent,marked_gaussian_evidence_decoupled_consensus,144,4.063124806782223,3.560748409955118,0.09833390700661696,22.0,11.25,0.3020833333333333,507648,401248,4755456,1.3577564166666667
0002,intermittent,marked_gaussian_evidence_fixedx_000,144,4.0907301593484755,3.5760473631128704,0.10104222177804156,23.0,10.75,0.2881944444444444,547424,436096,4755456,1.4599336666666667
