state,source_1,source_2,kla,mil
-5.53,0.016254450460600492,6.325303690024712e-17,9.127503433766477e-08,0.008127225230300277
-5.52,0.016670100837381078,6.888187911120219e-17,9.645989284273384e-08,0.008335050418690574
-5.51,0.017094670457496956,7.50041271499399e-17,1.0192908269135293e-07,0.008547335228748516
-5.5,0.01752830049356854,8.166235631669551e-17,1.0769760042543276e-07,0.008764150246784312
-5.49,0.017971132954039633,8.890275577987283e-17,1.1378119975034591e-07,0.008985566477019861
-5.48,0.01842331064686203,9.677543009077521e-17,1.201964279062823e-07,0.009211655323431064
-5.47,0.018884977141856187,1.053347254035708e-16,1.2696066368812932e-07,0.009442488570928146
-5.46,0.019356276731736965,1.1463958238652589e-16,1.3409215718354753e-07,0.00967813836586854
-5.45,0.019837354391795313,1.2475391796707536e-16,1.4161007130161178e-07,0.009918677195897719
-5.4399999999999995,0.020328355738225855,1.3574703822172036e-16,1.4953452516715999e-07,0.010164177869112995
-5.43,0.020829426985092204,1.4769408490342306e-16,1.5788663945889064e-07,0.010414713492546177
-5.42,0.021340714899922786,1.6067651829446726e-16,1.6668858377222828e-07,0.010670357449961473
-5.41,0.021862366757929387,1.7478263928335137e-16,1.7596362609104592e-07,0.01093118337896478
-5.4,0.022394530294842882,1.9010815379079637e-16,1.8573618445552897e-07,0.011197265147421536
-5.39,0.022937353658360717,2.0675678291392495e-16,1.9603188091675758e-07,0.011468676829180463
-5.38,0.023490985358201367,2.248409224201967e-16,2.0687759787196552e-07,0.011745492679100796
-5.37,0.02405557421476297,2.4448235550524505e-16,2.1830153687797888e-07,0.012027787107381607
-5.359999999999999,0.02463126930638253,2.658130230329404e-16,2.3033328004392187e-07,0.0123156346531914
-5.35,0.025218219915194417,2.889758558029896e-16,2.4300385410805355e-07,0.012609109957597352
-5.34,0.02581657547158769,3.1412567374368534e-16,2.5634579730745934e-07,0.012908287735794003
-5.33,0.026426485497261724,3.4143015730579574e-16,2.7039322915329305e-07,0.013213242748631032
-5.32,0.027048099546881765,3.710708967411346e-16,2.851819232283976e-07,0.013524049773441068
-5.3100000000000005,0.027681567148336535,4.032445253872614e-16,3.007493831283822e-07,0.013840783574168469
-5.3,0.02832703774160119,4.3816394355093266e-16,3.171349216715976e-07,0.014163518870800813
-5.29,0.028984660616209416,4.760596400893747e-16,3.3437974350798003e-07,0.014492330308104946
-5.28,0.02965458484734125,5.171811193330469e-16,3.525270312614038e-07,0.014827292423670884
-5.27,0.030336959230531667,5.617984415790782e-16,3.7162203534495063e-07,0.015168479615266114
-5.26,0.031031932215008273,6.102038860134604e-16,3.9171216759348166e-07,0.015515966107504442
-5.25,0.03173965183566742,6.627137455968752e-16,4.1284709886299984e-07,0.015869825917834042
-5.24,0.032460265643697445,7.196702641752243e-16,4.350788607515109e-07,0.016230132821849083
-5.23,0.033193920635861095,7.814437268571176e-16,4.584619516015329e-07,0.01659696031793094
-5.22,0.033940763182449214,8.484347155394305e-16,4.830534469499683e-07,0.01697038159122503
-5.21,0.03470093895391882,9.210765423631027e-16,5.08913114596766e-07,0.01735046947695987
-5.2,0.035474592846231424,9.99837874849718e-16,5.361035344697615e-07,0.017737296423116212
