sequence,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,runtime_s
0000,reliable,marked_lineage,147,2.1068374477465035,2.5407895922912775,0.13436631866974935,16.653061224489797,3.9183673469387754,0.24489795918367346,662376,662376,4854528,9.095400583333333
0000,reliable,marked_asymmetric,147,2.069060284058305,2.4853228932055846,0.1858391739581638,15.183673469387756,4.408163265306122,0.24489795918367346,598688,598688,4854528,5.615819583333334
0000,reliable,marked_gaussian_evidence_guarded_scalar,147,2.069060680873729,2.509227396123844,0.18584010622223743,15.183673469387756,4.8979591836734695,0.23809523809523808,899968,899968,4854528,5.074303166666667
0000,reliable,marked_gaussian_evidence,147,2.0873935884127417,2.4828960602656065,0.17641849103998739,14.204081632653061,5.387755102040816,0.24489795918367346,916512,916512,4854528,5.295708708333334
0000,intermittent,marked_lineage,147,2.5026173696276386,3.0694118506963006,1.2138085967140755,16.653061224489797,5.63265306122449,0.282312925170068,752448,572672,4854528,4.495722583333333
0000,intermittent,marked_asymmetric,147,2.5012516600936237,3.061333591007911,1.254436133464626,15.428571428571429,6.612244897959184,0.2789115646258503,603560,462632,4854528,3.139024375
0000,intermittent,marked_gaussian_evidence_guarded_scalar,147,2.5012521197452617,3.06133424212274,1.2544369775460287,15.428571428571429,6.612244897959184,0.2789115646258503,910176,697728,4854528,4.202400083333333
0000,intermittent,marked_gaussian_evidence,147,2.3864241308873,2.923124607681703,1.2586530819825974,14.204081632653061,6.612244897959184,0.2619047619047619,904192,692096,4854528,4.088447291666666
0001,reliable,marked_lineage,114,4.495901953241622,4.340640970250773,0.8649252108160753,22.105263157894736,17.05263157894737,0.5087719298245614,470184,470184,3764736,7.288420583333333
0001,reliable,marked_asymmetric,114,4.09131255583971,3.937152070701684,0.8932952227266314,19.57894736842105,15.157894736842104,0.4473684210526316,411208,411208,3764736,5.034957791666667
0001,reliable,marked_gaussian_evidence_guarded_scalar,114,4.091312555787308,3.9371520706380885,0.8932952219575961,19.57894736842105,15.157894736842104,0.4473684210526316,622240,622240,3764736,3.8184829166666665
0001,reliable,marked_gaussian_evidence,114,4.092416189049641,3.955193442060271,0.8614144845311149,19.57894736842105,15.789473684210526,0.45614035087719296,615552,615552,3764736,3.71859375
0001,intermittent,marked_lineage,114,4.769973718902617,4.588239313601297,0.8837519933922032,19.57894736842105,23.68421052631579,0.5482456140350878,407328,314440,3764736,3.427655625
0001,intermittent,marked_asymmetric,114,4.548475386685416,4.369515470381892,0.8837469211905239,19.57894736842105,20.842105263157894,0.5263157894736842,383368,290008,3764736,2.1750385
0001,intermittent,marked_gaussian_evidence_guarded_scalar,114,4.548475386646852,4.369515470334031,0.883746920591811,19.57894736842105,20.842105263157894,0.5263157894736842,580704,439008,3764736,2.648167125
0001,intermittent,marked_gaussian_evidence,114,4.646797263706892,4.436103712328571,0.8622627460267475,19.57894736842105,21.473684210526315,0.5350877192982456,580704,439008,3764736,2.6450797083333333
0002,reliable,marked_lineage,144,3.9505218113271976,3.4236039403582144,0.08352893797711039,23.0,9.0,0.2916666666666667,290232,290232,4755456,7.9343489583333335
0002,reliable,marked_asymmetric,144,3.8391011002009297,3.195732954135979,0.0835237784992334,23.0,5.5,0.2986111111111111,314992,314992,4755456,5.657211333333334
0002,reliable,marked_gaussian_evidence_guarded_scalar,144,3.8391011002008946,3.195732954135909,0.08352377849804271,23.0,5.5,0.2986111111111111,473504,473504,4755456,6.654847166666666
