cohort,sequence,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,runtime_s
development,0005,reliable,marked_asymmetric,310,4.76664846080268,14.494970343702487,13.516733481401943,150.03870967741935,70.3741935483871,1.8741935483870968,9714656,9714656,14644736,35.554242333333335
development,0005,reliable,marked_gaussian_evidence_no_curvature,310,4.694694679802807,14.217593289830681,14.085662824837751,142.14193548387098,69.21290322580646,1.8064516129032258,14640512,14640512,19625472,37.673216583333335
development,0005,reliable,marked_gaussian_evidence,310,4.586088315855473,14.251478335838836,15.330175384587886,132.38709677419354,82.68387096774194,1.6516129032258065,14998496,14998496,20461056,40.17467933333333
development,0005,intermittent,marked_lineage,310,5.025026208561458,15.31360181388053,15.660450665677375,168.8516129032258,81.29032258064517,1.8225806451612903,9569632,7325408,14628352,33.598426333333336
development,0005,intermittent,marked_er,310,4.975879793912573,15.139858869905032,16.038598072598283,158.7483870967742,85.58709677419355,1.7225806451612904,9150376,7012640,14513664,31.987417333333333
development,0005,intermittent,marked_asymmetric,310,5.032249934750007,15.34861589404967,16.76404060053116,175.3548387096774,75.36774193548388,1.9080645161290322,9516064,7363536,14956032,35.16430208333333
development,0005,intermittent,marked_gaussian_evidence_no_curvature,310,5.005076054896477,15.23035104531178,16.594109590209538,171.63870967741934,74.90322580645162,1.8725806451612903,14151936,10886112,19052032,36.958369708333336
development,0005,intermittent,marked_gaussian_evidence,310,5.011448071101461,15.427610468183165,17.89637976548887,163.74193548387098,88.02580645161291,1.7903225806451613,14860864,11326464,20559360,36.853988666666666
development,0006,reliable,marked_lineage,304,5.849564381847548,11.43724774412391,2.686107317219919,69.15789473684211,92.60526315789474,1.299342105263158,5155288,5155288,11481088,17.617507416666665
development,0006,reliable,marked_er,304,5.85709614469049,11.50762819631515,2.8662666653689675,66.78947368421052,98.28947368421052,1.3519736842105263,4831720,4831720,10973184,16.464410958333332
development,0006,reliable,marked_asymmetric,304,5.390085124002655,10.540627950312949,4.102441179889945,66.07894736842105,75.07894736842105,1.105263157894737,4723720,4723720,11137024,17.22590329166667
development,0006,reliable,marked_gaussian_evidence_no_curvature,304,5.3998843290857135,10.565371516813345,3.888077094056049,64.42105263157895,77.44736842105263,1.1151315789473684,7483616,7483616,12611584,17.4162675
development,0006,reliable,marked_gaussian_evidence,304,5.4765182937340855,10.770003801373571,4.905353438209171,64.65789473684211,80.52631578947368,1.1151315789473684,7949312,7949312,13021184,23.033160416666668
development,0006,intermittent,marked_lineage,304,5.631264060964536,11.128587631569753,2.3966195186032224,67.5,90.23684210526316,1.2105263157894737,5147296,4074984,11481088,18.104227166666668
development,0006,intermittent,marked_er,304,5.647541517762509,11.097720026546046,2.544149703439215,64.53947368421052,92.01315789473684,1.256578947368421,4917040,3879936,11022336,19.607731
development,0006,intermittent,marked_asymmetric,304,5.493182804098003,10.76696987015027,2.7264821323378747,67.61842105263158,81.35526315789474,1.1842105263157894,5039240,3974176,11661312,15.136511833333333
development,0006,intermittent,marked_gaussian_evidence_no_curvature,304,5.467687729548836,10.67717802828288,2.31389359974698,65.96052631578948,80.28947368421052,1.169407894736842,7793728,6122304,13004800,18.170293583333333
development,0006,intermittent,marked_gaussian_evidence,304,5.547432849060025,10.922876787450804,2.32710535462426,66.07894736842105,87.51315789473684,1.2351973684210527,7543104,5880832,12660736,17.615330041666667
development,0007,reliable,marked_lineage,221,3.2166540403924393,10.221454709826489,17.01539671293788,82.09954751131222,53.755656108597286,1.0723981900452488,7545848,7545848,10804480,29.383901708333333
development,0007,reliable,marked_er,221,3.050297448472989,9.642136580789664,15.658753550441677,70.04524886877829,52.126696832579185,0.9819004524886877,6806912,6806912,10312960,23.881642833333334
development,0007,reliable,marked_asymmetric,221,2.9723198672525553,9.439394061155149,15.26475761863361,75.58371040723982,40.39819004524887,0.8959276018099548,7098496,7098496,10460416,24.570984916666667
development,0007,reliable,marked_gaussian_evidence_no_curvature,221,2.869301624837401,9.029110009132896,10.480716414812704,63.203619909502265,48.86877828054298,0.8687782805429864,8452288,8452288,11885824,22.053467791666666
development,0007,reliable,marked_gaussian_evidence,221,2.889940560312305,8.985144534339545,10.539414288708471,67.76470588235294,45.61085972850679,0.9864253393665159,8754304,8754304,12754176,23.377788958333333
development,0007,intermittent,marked_lineage,221,3.9074112277399946,12.278713486332537,34.37415722564026,145.6289592760181,58.31674208144796,1.7194570135746607,8642480,5366224,13409536,23.989231291666666
development,0007,intermittent,marked_er,221,3.9323992004626063,12.468685585257019,33.38296932738028,137.3212669683258,64.99547511312217,1.6018099547511313,7443464,4527928,10640640,22.73895275
development,0007,intermittent,marked_asymmetric,221,3.6837244482738805,12.017584059125294,33.31792637074069,140.9049773755656,63.69230769230769,1.4434389140271493,7244192,4364728,10263808,16.538029708333333
development,0007,intermittent,marked_gaussian_evidence_no_curvature,221,3.52685815435193,11.73784747733025,30.1099562851968,141.06787330316743,65.15837104072398,1.3529411764705883,8857088,5454240,12213504,17.926378166666666
development,0007,intermittent,marked_gaussian_evidence,221,3.6677597469572776,12.074982670543115,29.543906028110236,144.81447963800906,68.90497737556561,1.4298642533936652,8916224,5521472,12492032,17.732241083333335
development,0008,reliable,marked_lineage,375,0.8270669190722366,2.707275335973315,2.6361196436986027,6.336,8.256,0.192,6529920,6529920,12384000,43.19519020833334
development,0008,reliable,marked_er,375,0.8208861468205313,2.6898326972237525,2.63683612366328,6.336,8.064,0.18933333333333333,6528840,6528840,12384000,40.394162333333334
development,0008,reliable,marked_asymmetric,375,0.8215510090586232,2.6929973432461516,2.6875439086544293,5.952,8.064,0.184,7096056,7096056,12384000,27.529883958333333
development,0008,reliable,marked_gaussian_evidence_no_curvature,375,0.8597134164000146,2.7978837248078894,3.087522925458057,7.296,8.832,0.208,13036384,13036384,19527424,47.07838541666667
development,0008,reliable,marked_gaussian_evidence,375,0.8301047827587411,2.7159118729812035,2.8174220302493196,5.952,9.6,0.20533333333333334,12009952,12009952,16709376,43.74076970833333
development,0008,intermittent,marked_lineage,375,0.9957374762896873,3.1468916861936806,2.717947428448875,10.656,8.448,0.25466666666666665,7804536,5509296,12433152,40.744336708333336
development,0008,intermittent,marked_er,375,0.9784445016213171,3.101282878428291,2.719683423779227,10.272,8.352,0.248,7771920,5481000,12433152,39.634871958333335
development,0008,intermittent,marked_asymmetric,375,0.9783812306520331,3.103890115156519,2.7680242235956323,9.888,8.352,0.24266666666666667,8496408,5969936,12924672,22.957885375
development,0008,intermittent,marked_gaussian_evidence_no_curvature,375,1.010776400997401,3.1948165279048073,3.077245923816985,10.56,9.504,0.26266666666666666,15043840,10666688,24082176,37.139122416666666
development,0008,intermittent,marked_gaussian_evidence,375,0.9903393894133941,3.141434803827554,2.9417421509378885,9.888,9.888,0.264,13814656,9744448,19887872,32.464128083333335
development,0000,reliable,marked_gaussian_evidence_guarded_scalar,147,2.035972427106574,2.463565344850831,0.20281919471732632,14.693877551020408,4.8979591836734695,0.23129251700680273,1003104,1003104,4854528,8.41780375
development,0000,reliable,marked_gaussian_evidence_fixed_025,147,2.1689412707612203,2.640040697651397,0.1629126955975226,14.693877551020408,6.857142857142857,0.24489795918367346,1035136,1035136,4854528,4.9139135
development,0000,reliable,marked_gaussian_evidence_fixed_050,147,2.3268889856213875,2.8668150578420284,0.27044772350636104,13.224489795918368,10.285714285714286,0.2585034013605442,1009440,1009440,4854528,2.7211120416666668
development,0000,reliable,marked_gaussian_evidence_fixed_100,147,3.0314651414487708,3.844709172722278,0.27776866791705573,12.244897959183673,21.06122448979592,0.3673469387755102,1018240,1018240,4854528,3.070630875
development,0000,intermittent,marked_gaussian_evidence_guarded_scalar,147,2.4132518976183985,2.9868809486308465,1.2732659723583635,15.183673469387756,6.122448979591836,0.2687074829931973,1015776,754400,4854528,2.871627375
development,0000,intermittent,marked_gaussian_evidence_fixed_025,147,2.532670641536666,3.1650230524457665,1.234474451780692,14.938775510204081,8.571428571428571,0.272108843537415,995712,741024,4854528,2.49308625
development,0000,intermittent,marked_gaussian_evidence_fixed_050,147,2.5484365285583928,3.235648601296734,1.3408738668362246,13.46938775510204,10.775510204081632,0.2619047619047619,968608,714976,4854528,2.0220327916666667
development,0000,intermittent,marked_gaussian_evidence_fixed_100,147,2.910443530597681,3.7663258716930965,1.3825606801421748,12.0,17.877551020408163,0.3197278911564626,1001344,741728,4854528,1.89504375
development,0001,reliable,marked_gaussian_evidence_guarded_scalar,114,4.048104147664298,3.9357250824380894,0.8950411671475578,18.94736842105263,16.42105263157895,0.45614035087719296,730304,730304,3764736,7.624887083333333
development,0001,reliable,marked_gaussian_evidence_fixed_025,114,4.775347042106354,4.50045714446888,0.8667178783592937,20.842105263157894,19.57894736842105,0.5263157894736842,736640,736640,3764736,4.35488775
development,0001,reliable,marked_gaussian_evidence_fixed_050,114,5.38075311531952,4.930358408045256,0.868927212181333,19.57894736842105,25.263157894736842,0.5877192982456141,741568,741568,3764736,2.2430052916666665
development,0001,reliable,marked_gaussian_evidence_fixed_100,114,6.40772212588102,5.954584136365294,0.8595085346080982,18.94736842105263,39.1578947368421,0.7368421052631579,729952,729952,3764736,2.2000737083333335
development,0001,intermittent,marked_gaussian_evidence_guarded_scalar,114,4.487199868596875,4.329729410357748,0.8846721147567078,18.94736842105263,21.473684210526315,0.5263157894736842,726784,531584,3764736,2.230491333333333
development,0001,intermittent,marked_gaussian_evidence_fixed_025,114,4.986818121589384,4.762143375396295,0.8751624249634236,19.57894736842105,25.57894736842105,0.5745614035087719,737344,542496,3764736,1.622618125
development,0001,intermittent,marked_gaussian_evidence_fixed_050,114,5.405885662978741,5.057607662797292,0.8687447923928118,19.57894736842105,28.105263157894736,0.6096491228070176,736640,540032,3764736,2.3840798333333333
development,0001,intermittent,marked_gaussian_evidence_fixed_100,114,6.170132335313221,5.657847583942078,0.8608782956746776,18.94736842105263,34.421052631578945,0.6885964912280702,805280,584032,3764736,1.9462827083333334
development,0002,reliable,marked_gaussian_evidence_guarded_scalar,144,3.9269747205540946,3.4676263209915614,0.08554200387392989,22.5,10.5,0.2916666666666667,459776,459776,4755456,7.484649875
development,0002,reliable,marked_gaussian_evidence_fixed_025,144,4.094600363817548,3.63557299431951,0.08511434019889359,22.0,12.0,0.3333333333333333,478432,478432,4755456,4.680367708333334
development,0002,reliable,marked_gaussian_evidence_fixed_050,144,4.076542083152997,3.64210294744227,0.08990749627500387,20.5,13.0,0.3541666666666667,490752,490752,4755456,2.5170910833333333
development,0002,reliable,marked_gaussian_evidence_fixed_100,144,4.408563830664621,3.95603194526715,0.09573059154651573,20.0,16.5,0.3958333333333333,521728,521728,4755456,2.2954753333333335
development,0002,intermittent,marked_gaussian_evidence_guarded_scalar,144,4.092658065279272,3.547163626694582,0.10234571010076057,22.5,10.25,0.2951388888888889,512224,404768,4755456,2.663757791666667
development,0002,intermittent,marked_gaussian_evidence_fixed_025,144,4.208256087821075,3.724824738379679,0.10209018274518258,21.5,13.25,0.3368055555555556,513280,404768,4755456,2.243337625
development,0002,intermittent,marked_gaussian_evidence_fixed_050,144,4.216121749404299,3.7760393188116015,0.10546905850557461,20.0,15.0,0.3541666666666667,505536,395968,4755456,2.7712295416666666
development,0002,intermittent,marked_gaussian_evidence_fixed_100,144,4.340738249312879,3.8664795500101263,0.10937873848702602,19.5,15.5,0.375,503424,394560,4755456,2.269958791666667
development,0003,reliable,marked_gaussian_evidence_guarded_scalar,198,6.280622916377265,15.70235311463642,12.363729592584807,256.3636363636364,60.0,3.2626262626262625,9936608,9936608,13256192,31.285540583333333
development,0003,reliable,marked_gaussian_evidence_fixed_025,198,6.317054702505234,15.848552430951552,14.169458192979336,244.0,66.18181818181819,3.106060606060606,7468736,7468736,10831360,21.606587708333333
development,0003,reliable,marked_gaussian_evidence_fixed_050,198,6.503815178769789,16.254167035888646,10.147560138419836,230.54545454545453,81.45454545454545,3.0,6517280,6517280,10257920,18.059709833333333
development,0003,reliable,marked_gaussian_evidence_fixed_100,198,6.398930982817899,16.07221260884872,8.855763392509004,216.0,86.54545454545455,2.808080808080808,6144160,6144160,10044928,15.979917166666667
development,0003,intermittent,marked_gaussian_evidence_guarded_scalar,198,6.712785816591965,16.40317397601031,10.771406567340245,268.1818181818182,62.54545454545455,3.4065656565656566,8936224,6249024,11699712,30.116305666666666
development,0003,intermittent,marked_gaussian_evidence_fixed_025,198,6.765001500438266,16.57476545125237,13.464649995520482,260.0,69.27272727272727,3.351010101010101,7578208,5246880,11109888,23.529311041666666
development,0003,intermittent,marked_gaussian_evidence_fixed_050,198,6.7383945468255915,16.624943898378334,11.270248259019636,253.27272727272728,74.18181818181819,3.244949494949495,6953408,4962816,10667520,21.930407625
development,0003,intermittent,marked_gaussian_evidence_fixed_100,198,6.852198198466574,16.944054515721223,12.477329557725918,242.54545454545453,86.54545454545455,3.1464646464646466,6593664,4851584,10110464,17.304163833333334
development,0004,reliable,marked_gaussian_evidence_guarded_scalar,180,5.004198076160943,20.65008873163957,59.200873973188216,333.6,51.2,3.922222222222222,10450080,10450080,14005248,95.985350375
development,0004,reliable,marked_gaussian_evidence_fixed_025,180,4.896036070579665,22.29539857414641,59.98699105138274,314.4,132.8,2.533333333333333,8406720,8406720,12317696,57.551632125
development,0004,reliable,marked_gaussian_evidence_fixed_050,180,4.790588020080753,22.282319943958484,49.510614150534565,304.8,151.6,2.138888888888889,7555232,7555232,11842560,46.977307083333336
development,0004,reliable,marked_gaussian_evidence_fixed_100,180,4.795170722279262,22.563466942135918,42.35654883003808,285.6,189.2,1.9722222222222223,7317984,7317984,11777024,43.293660125
development,0004,intermittent,marked_gaussian_evidence_guarded_scalar,180,5.154998800864758,21.177913489040694,57.341295484783224,355.6,53.2,4.2,10950976,8102080,13906944,88.25957383333333
development,0004,intermittent,marked_gaussian_evidence_fixed_025,180,5.022675684934023,22.074315738233565,59.29649126411814,332.8,107.4,3.1305555555555555,8616512,6425152,12006400,51.644665583333335
development,0004,intermittent,marked_gaussian_evidence_fixed_050,180,4.87681043225167,22.005435067242615,43.43027351639121,319.4,131.8,2.6055555555555556,7649216,5547616,11793408,36.324322375
development,0004,intermittent,marked_gaussian_evidence_fixed_100,180,4.868680048564771,22.264527180691026,38.98822129481452,302.4,163.2,2.3833333333333333,7409856,5342400,11777024,36.90446308333333
development,0005,reliable,marked_gaussian_evidence_guarded_scalar,310,4.617581671968873,14.45132137899513,14.644181703456463,137.4967741935484,85.00645161290322,1.6516129032258065,14997440,14997440,19985920,51.63502354166667
development,0005,reliable,marked_gaussian_evidence_fixed_025,310,4.602838595421207,14.357148518912958,19.10800068741757,125.65161290322581,87.79354838709678,1.5838709677419356,15211808,15211808,20575744,56.50358275
development,0005,reliable,marked_gaussian_evidence_fixed_050,310,4.5199862790097844,14.282137716317017,20.053585398036805,110.09032258064516,101.26451612903226,1.4645161290322581,14533504,14533504,19674624,59.776287583333335
development,0005,reliable,marked_gaussian_evidence_fixed_100,310,4.598127452722001,14.499568214945194,20.66930612042341,98.24516129032259,116.59354838709677,1.5064516129032257,14439872,14439872,19854848,60.36513983333333
development,0005,intermittent,marked_gaussian_evidence_guarded_scalar,310,5.024268753990188,15.441398637151126,17.684100337156096,166.8774193548387,85.35483870967742,1.8290322580645162,14811936,11360960,19871232,55.45787754166667
development,0005,intermittent,marked_gaussian_evidence_fixed_025,310,4.986674184858402,15.398202366398433,20.556198880322423,158.7483870967742,88.95483870967742,1.7338709677419355,14784832,11290208,20461056,55.61583258333334
development,0005,intermittent,marked_gaussian_evidence_fixed_050,310,4.955708205799089,15.486993738904012,23.073736621268058,149.10967741935485,100.45161290322581,1.6661290322580644,14280064,10845280,19494400,48.7380975
development,0005,intermittent,marked_gaussian_evidence_fixed_100,310,5.07889939738525,15.964050054833704,22.649548890041537,145.74193548387098,116.01290322580645,1.7161290322580645,14416640,10972000,20035072,54.26346775
development,0006,reliable,marked_gaussian_evidence_guarded_scalar,304,5.529563380703039,10.900735448280079,4.340236685247061,67.73684210526316,82.1842105263158,1.1611842105263157,7416032,7416032,12562432,30.163958458333333
development,0006,reliable,marked_gaussian_evidence_fixed_025,304,5.883786637480419,11.467200261719308,2.874464091632731,55.421052631578945,105.39473684210526,1.3914473684210527,7375904,7375904,12513280,26.894616833333334
development,0006,reliable,marked_gaussian_evidence_fixed_050,304,6.255148982922548,12.39797613829914,3.0514862882616285,49.5,130.26315789473685,1.6480263157894737,6875360,6875360,12382208,22.769411333333334
development,0006,reliable,marked_gaussian_evidence_fixed_100,304,6.3468543621536035,12.674321274064118,2.8213182219107025,45.0,140.21052631578948,1.7039473684210527,7172448,7172448,12546048,25.343642791666667
development,0006,intermittent,marked_gaussian_evidence_guarded_scalar,304,5.519530165479254,10.83168338710257,2.700882878056794,65.36842105263158,85.73684210526316,1.2401315789473684,7742336,6115264,12824576,26.086910041666666
development,0006,intermittent,marked_gaussian_evidence_fixed_025,304,5.849235671625639,11.674837741685492,2.475133243408202,62.526315789473685,107.52631578947368,1.4210526315789473,7286496,5674560,12513280,24.032455666666667
development,0006,intermittent,marked_gaussian_evidence_fixed_050,304,6.083354928491522,12.250672022669331,2.670338664096267,56.96052631578947,124.22368421052632,1.5723684210526316,6971104,5416896,12496896,20.664350166666665
development,0006,intermittent,marked_gaussian_evidence_fixed_100,304,6.187777085828871,12.449131030770165,2.7141658757093516,48.19736842105263,134.17105263157896,1.638157894736842,7196032,5555584,12611584,21.426802666666667
development,0007,reliable,marked_gaussian_evidence_guarded_scalar,221,3.0741824718402118,9.568116538037362,14.321056441964203,83.72850678733032,37.14027149321267,1.0452488687782806,10761056,10761056,14163200,42.19831179166667
development,0007,reliable,marked_gaussian_evidence_fixed_025,221,3.0332287587245044,9.753643552142602,10.809770776124783,74.60633484162896,52.77828054298642,0.8642533936651584,10303456,10303456,13819136,28.956849666666667
development,0007,reliable,marked_gaussian_evidence_fixed_050,221,3.1801165449362157,9.724170411883547,10.413351981295252,57.990950226244344,65.15837104072398,1.0950226244343892,8840544,8840544,12164352,26.97307075
development,0007,reliable,marked_gaussian_evidence_fixed_100,221,3.443706548719839,10.025752894942709,7.791115213587907,42.35294117647059,75.90950226244344,1.2262443438914028,7893312,7893312,12541184,22.78504025
development,0007,intermittent,marked_gaussian_evidence_guarded_scalar,221,3.6309403577162063,11.898613971592292,33.18062223703642,140.579185520362,61.90045248868778,1.4502262443438914,10756832,6545440,14867712,24.943792375
development,0007,intermittent,marked_gaussian_evidence_fixed_025,221,3.6402112806968328,12.013332915858042,32.921940912794014,133.24886877828055,71.34841628959276,1.2850678733031675,10936000,6869280,14687488,27.017818208333335
development,0007,intermittent,marked_gaussian_evidence_fixed_050,221,3.7736842683583043,12.417355602269232,33.33973593702291,127.710407239819,86.6606334841629,1.158371040723982,9074272,5804832,13180160,21.166694291666666
development,0007,intermittent,marked_gaussian_evidence_fixed_100,221,3.8743008912482053,12.434240473134166,39.91342758200037,106.85972850678733,87.31221719457014,1.2262443438914028,8178432,5523584,12770560,18.28393525
development,0008,reliable,marked_gaussian_evidence_guarded_scalar,375,0.8254245147932215,2.7079278802179965,2.8182424664455286,5.952,8.064,0.184,10786048,10786048,12809984,41.062271333333335
development,0008,reliable,marked_gaussian_evidence_fixed_025,375,0.8235767327020284,2.6996033568981295,2.703374039501646,6.336,8.064,0.18933333333333333,11783264,11783264,15922944,46.75586179166667
development,0008,reliable,marked_gaussian_evidence_fixed_050,375,0.8116582889465146,2.6697911499077995,2.720144500486225,5.184,8.448,0.17866666666666667,9794112,9794112,12400384,34.510356208333334
development,0008,reliable,marked_gaussian_evidence_fixed_100,375,0.7880560195016603,2.616633564379366,2.7526576473812856,4.224,9.216,0.176,9111232,9111232,12384000,32.1891265
development,0008,intermittent,marked_gaussian_evidence_guarded_scalar,375,0.9857109235185262,3.1270900835811903,2.8980294572939145,9.984,8.352,0.244,12899104,9067904,17512192,38.02008129166666
development,0008,intermittent,marked_gaussian_evidence_fixed_025,375,0.9744503350877676,3.0928140150929617,2.7871727278590903,10.08,8.352,0.24533333333333332,13947008,9851456,21067520,32.05918608333333
development,0008,intermittent,marked_gaussian_evidence_fixed_050,375,0.9517008012328904,3.035307327974494,2.80201798327058,8.64,8.736,0.23066666666666666,12145120,8529344,16971520,25.210157166666665
development,0008,intermittent,marked_gaussian_evidence_fixed_100,375,0.9529107117001607,3.0469667374239475,2.8326883716456166,8.352,9.504,0.23733333333333334,11536864,8103776,16496384,23.49179225
seen_transfer,0001,reliable,marked_lineage,405,3.700152391707231,4.824600187488498,0.6061280333100442,1.9555555555555555,41.06666666666667,0.5876543209876544,3360368,3360368,13374720,10.429559125
seen_transfer,0001,reliable,marked_er,405,3.8929865203315157,5.1500030466110225,0.6068295659276624,1.9555555555555555,45.68888888888889,0.6518518518518519,2651504,2651504,13374720,9.306417166666666
seen_transfer,0001,reliable,marked_asymmetric,405,3.752457896426865,4.916333187589803,0.7730699437269241,1.6,42.84444444444444,0.6123456790123457,3184368,3184368,13374720,10.651496666666667
seen_transfer,0001,reliable,marked_gaussian_evidence_no_curvature,405,3.887292194759983,5.079679844795783,0.5856080627071956,1.7777777777777777,44.62222222222222,0.6345679012345679,4793408,4793408,13374720,10.098122791666666
seen_transfer,0001,reliable,marked_gaussian_evidence,405,3.9068683016236667,5.1235129485532545,0.584801610667442,1.7777777777777777,45.51111111111111,0.6469135802469136,4506880,4506880,13374720,15.358616291666667
seen_transfer,0001,intermittent,marked_lineage,405,4.37468549306821,6.086674109047456,3.61552834442582,4.177777777777778,59.91111111111111,0.8185185185185185,3211024,2272000,13374720,10.093182125
seen_transfer,0001,intermittent,marked_er,405,4.441929844135956,6.181103314319057,3.616012117976045,4.177777777777778,61.06666666666667,0.8345679012345679,2798560,1972064,13374720,7.455304
seen_transfer,0001,intermittent,marked_asymmetric,405,4.214056635209934,5.849782475381391,3.7830676239167156,3.8222222222222224,57.06666666666667,0.7790123456790123,2926616,2020224,13374720,8.800986458333334
seen_transfer,0001,intermittent,marked_gaussian_evidence_no_curvature,405,4.264893596106638,5.918822702201348,3.623745954716105,4.0,58.044444444444444,0.7901234567901234,4424864,3058400,13374720,10.522746125
seen_transfer,0001,intermittent,marked_gaussian_evidence,405,4.297058559993291,5.959202773508073,3.6231632661140782,4.0,58.4,0.7950617283950617,4580096,3175264,13374720,11.48420775
seen_transfer,0002,reliable,marked_lineage,157,2.1769834268802613,2.952166210896299,0.5944209516325677,6.420382165605096,17.88535031847134,0.3248407643312102,745744,745744,5184768,2.543708625
seen_transfer,0002,reliable,marked_er,157,2.0725408397281098,2.7669040699744336,0.5944701645568033,6.420382165605096,14.21656050955414,0.27388535031847133,792960,792960,5184768,2.444900666666667
seen_transfer,0002,reliable,marked_asymmetric,157,1.929439110053756,2.609219752584358,0.5947098926969935,5.961783439490445,13.299363057324841,0.25477707006369427,830168,830168,5184768,2.6787116666666666
seen_transfer,0002,reliable,marked_gaussian_evidence_no_curvature,157,1.9113140805076438,2.5832260012032244,0.5910170331321968,5.503184713375796,13.299363057324841,0.2484076433121019,1257184,1257184,5184768,2.706060375
seen_transfer,0002,reliable,marked_gaussian_evidence,157,1.9113148813931273,2.583227510203852,0.5910195245130236,5.503184713375796,13.299363057324841,0.2484076433121019,1326528,1326528,5184768,8.509091708333333
seen_transfer,0002,intermittent,marked_lineage,157,2.239410522937303,3.0792987092130804,0.6993753768190931,5.961783439490445,20.40764331210191,0.34076433121019106,656928,486704,5184768,1.7954304583333334
seen_transfer,0002,intermittent,marked_er,157,2.267491488856701,3.126536517390598,0.6993744985026428,5.961783439490445,20.866242038216562,0.3471337579617834,650064,482128,5184768,1.7263890416666667
seen_transfer,0002,intermittent,marked_asymmetric,157,2.094408419303439,2.851955042238934,0.699660206622835,5.732484076433121,16.96815286624204,0.2961783439490446,706048,517896,5184768,1.855815875
seen_transfer,0002,intermittent,marked_gaussian_evidence_no_curvature,157,2.0942074150442656,2.8503980792946115,0.6867298938753321,5.503184713375796,16.96815286624204,0.2929936305732484,1066400,782720,5184768,1.7209774583333333
seen_transfer,0002,intermittent,marked_gaussian_evidence,157,2.0942075076796547,2.8503982244018933,0.6867301808340944,5.503184713375796,16.96815286624204,0.2929936305732484,1068160,784480,5184768,1.8541188333333334
seen_transfer,0003,reliable,marked_lineage,1244,1.577093283275863,2.3872884773441863,0.9143465968064992,6.2508038585209,11.517684887459808,0.23392282958199356,9711264,9711264,41081856,29.709404458333335
seen_transfer,0003,reliable,marked_er,1244,1.6412126094247887,2.494318832717412,1.0811179993505677,5.729903536977492,13.080385852090032,0.24678456591639872,9561504,9561504,41081856,31.668957625
seen_transfer,0003,reliable,marked_asymmetric,1244,1.510564273785322,2.2483000515773215,0.9719318163661127,6.713826366559486,9.086816720257234,0.20819935691318328,9736616,9736616,41081856,38.538055416666666
seen_transfer,0003,reliable,marked_gaussian_evidence_no_curvature,1244,1.54602578887809,2.2837728201009178,0.9643662155100986,6.713826366559486,9.37620578778135,0.21221864951768488,15717920,15717920,41081856,57.50611454166667
seen_transfer,0003,reliable,marked_gaussian_evidence,1244,1.5522735713547935,2.292307033785961,0.9539751087813962,6.771704180064309,9.434083601286174,0.21382636655948553,15497920,15497920,41081856,51.159709625
seen_transfer,0003,intermittent,marked_lineage,1244,2.0478309442913245,3.0367482672664554,1.671270593368242,11.430868167202572,12.84887459807074,0.3195337620578778,9732896,6521488,41081856,25.658353458333334
seen_transfer,0003,intermittent,marked_er,1244,2.083934225857947,3.084279539143878,1.5774296551137617,11.37299035369775,13.39871382636656,0.3247588424437299,9555264,6361328,41081856,26.850158458333333
seen_transfer,0003,intermittent,marked_asymmetric,1244,1.9050583012444804,2.770645883426576,1.330122159899895,12.183279742765274,8.942122186495176,0.28135048231511256,10374616,6999192,41081856,36.67492279166667
seen_transfer,0003,intermittent,marked_gaussian_evidence_no_curvature,1244,1.945746741593928,2.8342711595226397,1.401192487031608,12.154340836012862,9.578778135048232,0.28818327974276525,16061824,10883520,41081856,44.288334375
seen_transfer,0003,intermittent,marked_gaussian_evidence,1244,1.9577377688030597,2.851334613866083,1.4234337605971379,12.212218649517684,9.636655948553054,0.2889871382636656,16029088,10856768,41081856,40.94814995833333
seen_transfer,0004,reliable,marked_lineage,133,3.2582476292630123,3.8453920729977824,1.280690328593694,27.06766917293233,7.037593984962406,0.2932330827067669,352128,352128,4392192,1.8730235416666667
seen_transfer,0004,reliable,marked_er,133,3.2952889706135196,3.88893303932645,1.277146963915836,26.526315789473685,8.661654135338345,0.2781954887218045,328624,328624,4392192,2.522020375
seen_transfer,0004,reliable,marked_asymmetric,133,3.7437542875601304,4.1503890908266285,1.6310134771643303,29.774436090225564,6.496240601503759,0.3383458646616541,370664,370664,4392192,1.50304075
seen_transfer,0004,reliable,marked_gaussian_evidence_no_curvature,133,3.6808262701026075,4.067056958702264,1.5959073550531655,29.23308270676692,5.954887218045113,0.3383458646616541,566080,566080,4392192,2.1875909583333333
seen_transfer,0004,reliable,marked_gaussian_evidence,133,3.6327767482799573,3.9703391222375717,1.200798940049165,29.23308270676692,4.87218045112782,0.3383458646616541,584736,584736,4392192,4.67942525
seen_transfer,0004,intermittent,marked_lineage,133,3.1233330034736673,3.7044816152925164,1.226288317675554,27.06766917293233,5.413533834586466,0.3007518796992481,319680,262432,4392192,1.342103625
seen_transfer,0004,intermittent,marked_er,133,2.873699644961336,3.486418442454257,1.237496477946858,24.360902255639097,5.954887218045113,0.2556390977443609,289312,234352,4392192,1.2195139583333334
seen_transfer,0004,intermittent,marked_asymmetric,133,3.02072903918774,3.6427042989200498,1.6206211944425144,25.984962406015036,5.954887218045113,0.2781954887218045,318232,256272,4392192,1.0238609583333333
