sequence,condition,candidate,reference,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,support,candidate_sse,reference_sse,candidate_rmse,reference_rmse
0017,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.11382013219065623,-0.35543505803192765,0.3559064114201842,-6.486486486486491,-1.2972972972972983,-0.018018018018018056,47168,51392,-16384,1657,1883.266917764427,1883.184257218121,1.0660920003202858,1.0660686035533875
0017,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,0.023826211727400626,0.022362811179133857,-0.09271730659931521,3.8918918918918877,-0.6486486486486527,0.009009009009009028,-116864,-93280,-32768,1673,1953.5473315063282,1951.8012980564022,1.0805975996866237,1.0801145857104404
0017,intermittent,marked_gaussian_evidence,marked_asymmetric,-0.0772268178049682,-0.20253525587218668,0.43990497215844826,-6.1621621621621685,2.2702702702702666,0.036036036036036,810256,521672,65536,1661,1902.3370418408094,1865.3398383563008,1.0701851392606263,1.0597274076008463
0018,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.0182882626947789,-0.023214943546697064,1.1745388330151243,-5.114754098360656,2.360655737704917,-0.02732240437158473,-26048,-26048,-16384,3020,704.81669100089,703.8577506285204,0.4830973093127257,0.4827685577381461
0018,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.039160325738126556,-0.09104993507684078,0.0008371695361923948,-0.7868852459016367,-0.7868852459016402,-0.021857923497267784,-4224,-4224,0,3044,1133.9148109741798,1133.8426598174008,0.6103344581292736,0.6103150399872396
0018,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.16516430640761515,-0.4325697314752235,0.7984738544419381,3.1475409836065573,-11.40983606557377,-0.060109289617486295,-153120,-153120,-16384,3044,1003.4065427396762,834.3543048185554,0.5741377991943719,0.5235436921984514
0018,reliable,marked_gaussian_evidence,marked_asymmetric,-0.0031534006894102795,-0.007032537959431373,-0.420164752216309,-5.114754098360656,4.721311475409836,-0.016393442622950838,1200992,1200992,147456,3014,954.2861990563922,1234.50196718194,0.5626880572040814,0.6399915931302164
0018,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,0.0007342417061817486,0.043533310123643254,0.2894027393249554,-1.9672131147540988,2.360655737704917,-0.016393442622950838,105600,68640,0,3017,872.4705461676608,973.4997262693189,0.5377590552598575,0.5680417566328447
0018,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,0.00012403441748976007,0.00038313381812304925,0.011231527491027737,0.0,0.0,0.0,-4224,-4224,0,3033,1172.2895477825052,1168.1788087207892,0.6217005352127711,0.6206095534585165
0018,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.2286390926332298,-0.6077698175061172,-0.02392907898357377,2.1639344262295097,-10.426229508196723,-0.04371584699453557,-192192,-161568,114688,3021,1170.6096973058602,1004.0390799054658,0.6224875877134304,0.5765008419391304
0018,intermittent,marked_gaussian_evidence,marked_asymmetric,-0.049027786709649135,-0.025567758526752193,0.44296900211582413,-3.9344262295081975,3.1475409836065573,-0.04371584699453557,1224808,836880,163840,3010,991.6420837433506,1008.3532236452522,0.573976652187985,0.578792770323273
0019,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,0.03119717795656829,0.09983440257960474,-0.3888717354930358,0.8135593220338961,0.40677966101694807,-0.005649717514124353,-17248,-17248,65536,4642,950.7990453342804,1019.7070663834937,0.45257629256185156,0.4686894160495021
0019,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.04339813019551553,-0.15039627889299112,-0.0026049429613164143,-0.8135593220339032,-2.0338983050847474,-0.005649717514124353,-292864,-292864,-458752,4636,949.0045620548602,951.6204389767943,0.45244150300815167,0.45306463848691714
0019,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.30387850093891755,-0.653031873919435,-3.1441158800999838,8.949152542372879,-15.864406779661017,-0.2655367231638419,305888,305888,786432,4636,949.5750841040683,1288.9282551751567,0.45257748184330626,0.5272816509468017
0019,reliable,marked_gaussian_evidence,marked_asymmetric,-0.12122431578793247,-0.3645018616560982,-2.410260305529633,-3.2542372881355988,1.6271186440677994,-0.04519774011299438,1953832,1953832,2686976,4618,909.8526169599033,1725.063862228776,0.4438728277992837,0.6111891337879412
0019,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.017837240812451416,-0.05606426993900371,-0.38273867040231124,0.0,-0.40677966101694807,-0.011299435028248705,-2112,-13376,32768,4577,1882.4952916113475,1953.2568163186481,0.6413225239853084,0.6532647404624333
0019,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.05431649752130463,-0.16095549114227659,0.03998001165869525,-0.40677966101694807,-1.6271186440677994,-0.005649717514124353,-29568,-36960,0,4575,1881.8095116004845,1869.3424614635132,0.641345837602414,0.6392178385563382
0019,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.28444438627585233,-0.7073870266540219,0.052274896482150446,5.694915254237294,-18.101694915254235,-0.24011299435028266,-188320,-111232,-196608,4579,1877.1136160600636,1861.399111452245,0.6402652895345501,0.6375796241445585
0019,intermittent,marked_gaussian_evidence,marked_asymmetric,-0.07117599547189801,-0.2516353578621011,-2.333263212969812,-1.8305084745762699,1.2203389830508513,-0.019774011299435124,2190248,1605336,3047424,4559,1861.9330845395364,2550.675044903951,0.6390682452577733,0.7479847964609799
0021,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.11810711139552588,-0.157283650884251,0.14855695668781532,-5.034965034965033,2.2657342657342667,-0.045454545454545525,-663872,-663872,-1474560,2944,3526.342319248564,3501.451077622297,1.0944434632771005,1.0905739722120043
0021,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.006699698885684668,-0.006268440204010517,0.6792131933872483,0.25174825174825344,-1.0069930069930066,-0.010489510489510523,-405504,-405504,-229376,2988,3622.731089764203,3216.677240373595,1.101102509700562,1.037560540059399
0021,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.9460553714886686,-1.9051722656281092,1.3793194921557541,8.055944055944057,-40.78321678321678,-0.4265734265734267,158400,158400,-196608,2976,3600.4967024643884,2703.7247082482454,1.0999292350258931,0.9531577238782636
0021,reliable,marked_gaussian_evidence,marked_asymmetric,0.1236966289307353,0.3012888443509505,0.08155634685560553,-3.5244755244755197,8.055944055944053,0.03496503496503489,2281552,2281552,262144,2958,3570.5949512201087,3555.3871192171973,1.0986799737223711,1.0963377352602823
0021,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,0.039702192291049876,0.03143727273608654,-0.05565586138595435,-0.37762237762238016,0.37762237762238016,0.0174825174825175,323488,211904,278528,2847,4625.504318844007,4667.822183388591,1.2746349186806072,1.2804523403005008
0021,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.10098515268351083,-0.18796567932096764,-0.0342369011013286,0.12587412587412672,-2.64335664335664,-0.027972027972027913,-129184,-127424,-245760,2849,4623.921228808406,4634.301689788257,1.2739693773045428,1.2753985729007218
0021,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.8448903110328692,-1.8033660382030714,0.8812823095199436,6.04195804195804,-39.77622377622377,-0.4405594405594404,-10560,-54208,-933888,2842,4615.221165104751,3910.099218162453,1.2743367919672088,1.1729563535681757
0021,intermittent,marked_gaussian_evidence,marked_asymmetric,0.04912818869789426,0.09169940775948504,-0.01595807824362261,-1.1328671328671334,2.0139860139860204,0.012237762237762295,2569472,1878056,540672,2838,4612.542631339391,4641.336759146878,1.2748644211157145,1.2788374465269197
0022,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.07018254791207168,-0.3292278902572665,0.3244780321942642,-13.519650655021834,3.1441048034934482,-0.05676855895196509,-164384,-164384,65536,9918,4693.392241102378,4726.499821400855,0.6879096052793049,0.6903316273626249
0022,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.009110630473609493,-0.1391860754009837,1.0535228499301752,0.6288209606986896,-5.973799126637552,0.048034934497816595,-889856,-889856,-770048,9990,4906.040598105269,4350.41186438933,0.700781816948394,0.6599065563411497
0022,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,0.11895002795125942,0.4214728025967034,0.0494166239568159,21.379912663755448,-9.117903930131014,0.11790393013100431,38368,38368,-49152,10004,4907.789975900077,4406.13552085796,0.7004161366532141,0.6636545616018488
0022,reliable,marked_gaussian_evidence,marked_asymmetric,-0.1938500149839264,-0.7612465539688671,0.4524679155206339,-24.52401746724891,4.087336244541483,-0.14410480349344978,5260264,5260264,5373952,9850,4661.212873470384,4683.50407597538,0.6879095733183127,0.6895524978615807
0022,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.1151855702859752,-0.4438612362390426,-1.650167406781101,-8.960698689956331,-3.4585152838428,-0.09825327510917026,777920,497376,606208,9730,14227.19142361408,15638.447508639349,1.2092140017023705,1.2677697887511876
0022,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.035222817454155564,-0.20600843994444595,-0.40976259581156427,1.7292576419214072,-5.030567685589517,0.01965065502183405,387552,269984,376832,9784,15124.110191972899,15225.93991951591,1.2433021779931968,1.2474806958917801
0022,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,0.1560491874661465,0.5883593773140952,2.0001491858236236,18.550218340611366,-5.344978165938869,0.11353711790393017,763488,594176,950272,9782,14871.003042508786,13507.903333994818,1.2329807664710373,1.1751143853455135
0022,intermittent,marked_gaussian_evidence,marked_asymmetric,-0.12399243854115527,-0.4413390336630787,0.2521965062787288,-17.60698689956331,5.502183406113538,-0.15502183406113534,5789864,4062288,6127616,9666,13838.043960705652,14814.571575471185,1.196503456530015,1.2380014486870732
0023,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,0.004719470598966602,0.26936138906082263,0.6850071601351271,-4.199999999999989,7.2,-0.125,-183392,-183392,-147456,4852,3333.677935625469,3123.5089875277545,0.8288986345366114,0.802344692042693
0023,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.00815943096895122,-0.0856778669489966,-0.054674087756028555,3.5999999999999943,-3.6000000000000014,0.06666666666666665,-202752,-202752,-32768,4868,3343.2954401673533,3351.653443312821,0.8287281540784249,0.8297633884895961
0023,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,0.10089433506644241,0.18093643684986205,3.2438028342517935,24.0,-21.6,0.31666666666666665,611776,611776,49152,4860,3329.8922603641977,2156.0690377824826,0.8277457438947319,0.6660597604434547
0023,reliable,marked_gaussian_evidence,marked_asymmetric,-0.21061700803880745,-0.6562291609681061,-4.510856300567232,-20.400000000000006,4.800000000000001,-0.2999999999999998,2342728,2342728,2162688,4774,3266.2894668639274,4320.382501792241,0.8271535306789215,0.9513052464533501
0023,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,0.010851842263730038,0.26977221632181525,0.031093441041843306,-0.5999999999999943,6.6,-0.08333333333333348,21824,4576,-49152,4807,4397.531739615382,4344.816666025219,0.9564613613107106,0.9507113238119665
0023,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,0.01781082087949315,0.04829663685818808,-0.0001469483023903706,5.099999999999994,-1.8000000000000007,0.07916666666666661,84480,43296,0,4816,4402.59604946681,4407.724407507367,0.956117309368819,0.956674013272962
0023,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,0.07443462908292364,0.1031036005377679,-0.7238566909543138,16.799999999999983,-11.7,0.22083333333333321,701888,493152,32768,4814,4406.136141124158,4361.57236024351,0.956700306224162,0.9518499644634589
0023,intermittent,marked_gaussian_evidence,marked_asymmetric,-0.11759264057830476,-0.3137747290205404,-4.123735154814202,-13.200000000000017,5.399999999999999,-0.2333333333333334,2664776,1837400,2179072,4764,4237.270893879073,5396.82956848814,0.943098900475836,1.0643475755820486
0024,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,0.017541037189892084,0.034800856675203384,-0.02929446795079782,0.42857142857142705,0.0,0.005952380952380987,9152,9152,0,2224,902.0917676237257,907.705581221416,0.6368805241087886,0.6388591384261766
0024,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_history,0.021839010468552855,0.03711388206283628,-0.019077963840971712,0.42857142857142705,0.0,0.005952380952380987,-6336,-6336,0,2224,902.0917676237257,901.8562908112863,0.6368805241087886,0.6367973948811168
0024,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,0.06380412351082332,0.037993684191163446,-0.18668958839668193,2.5714285714285694,-2.1428571428571432,0.041666666666666685,36608,36608,0,2224,902.0917676237257,917.4313236756582,0.6368805241087886,0.6422725935197118
0024,reliable,marked_gaussian_evidence,marked_asymmetric,0.002500499677430712,0.0028079759914292346,-0.030918551916844006,0.0,0.0,0.0,749144,749144,0,2220,900.9254597276667,911.7238816479676,0.6370418190013954,0.640848213834415
0024,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.022138295915288708,-0.04269672388594259,-0.009997685289788283,0.0,-0.4285714285714286,-0.005952380952380987,10560,9856,0,2215,1108.798133144347,1112.1573554017154,0.7075210700926068,0.7085920148591989
0024,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,0.023275397462762637,0.04095899516474777,-0.001305515715436023,0.4285714285714306,0.0,0.005952380952380931,-14432,-13024,0,2215,1108.798133144347,1109.1378346267757,0.7075210700926068,0.707629443088264
0024,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.0406056776181587,-0.1286090753875455,-0.05847524768985801,1.5,-2.7857142857142856,0.005952380952380931,27456,24992,0,2213,1108.3588013102833,1115.9226746886882,0.7077004637323977,0.7101111700192598
0024,intermittent,marked_gaussian_evidence,marked_asymmetric,0.011702111604020793,0.019956954635682145,-0.017337754403691896,0.0,0.2142857142857143,0.0029761904761904656,762176,507408,0,2213,1108.2733077970288,1114.0725819329487,0.7076731688863184,0.7095222777331346
0026,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.08241579393692788,-0.16185510979254047,0.022236221732768513,0.0,-2.6666666666666714,-0.03703703703703698,-125312,-125312,0,1204,403.9637039577674,397.9599240899199,0.57923917904696,0.574918688523477
0026,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.07467924221024091,-0.19050920889006484,-0.009764611064222883,0.0,-5.866666666666674,-0.08148148148148149,85536,85536,0,1204,403.9637039577674,406.6001489451075,0.57923917904696,0.581126289978843
0026,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-1.3327778336072393,-2.5354974213102714,0.002383272745003051,0.0,-44.8,-0.6074074074074073,82016,82016,0,1204,403.9637039577674,403.32022031661666,0.57923917904696,0.5787776530685528
0026,reliable,marked_gaussian_evidence,marked_asymmetric,0.019252061885826954,-0.00879763310052617,-0.04045076519536073,-0.533333333333335,-0.5333333333333314,0.014814814814814836,554896,554896,0,1202,403.1004706106315,414.8854105605148,0.5791011385136565,0.5875053797045544
0026,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,0.04231374038674929,0.07728940855549382,3.6435808765666877e-06,0.0,1.066666666666677,0.014814814814814725,-204864,-132704,0,1200,648.3842939361713,648.3833101693344,0.7350647896252476,0.735064231983241
0026,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.06488691320966389,-0.07478497003790885,0.0002206838544567269,0.0,0.8000000000000114,0.011111111111111072,-231968,-180576,0,1200,648.3842939361713,648.3247092954678,0.7350647896252476,0.7350310136855155
0026,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-1.1864371542841807,-2.1774374135023145,0.11323466614461886,0.0,-34.93333333333332,-0.47777777777777786,9504,23232,0,1200,648.3842939361713,617.8109340771241,0.7350647896252476,0.7175252225979726
0026,intermittent,marked_gaussian_evidence,marked_asymmetric,0.15238451229230332,0.28159219833889004,0.14527805744644784,-0.5333333333333385,5.866666666666674,0.0888888888888888,577440,432656,0,1198,646.7289490161302,609.1592184256302,0.7347384058664693,0.7130779402956259
0027,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.12055134214010632,-0.17952701464318288,2.0742832918484027,-9.062937062937067,1.0069930069929995,-0.1398601398601398,-5984,-5984,131072,2368,3952.678263871451,3660.5597372817892,1.2919773016267302,1.2433199442015737
0027,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.01190300847377923,-0.008078593752975038,1.409561222836663,1.5104895104895064,-2.51748251748252,-0.013986013986013957,-880000,-880000,-442368,2404,4275.593469015987,3694.8217119775254,1.333616532964031,1.2397368541528189
0027,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.4948283512944496,-1.7552332786276228,-2.4263138079836253,11.580419580419573,-59.41258741258741,-0.32867132867132853,-347776,-347776,163840,2398,4240.357447247005,4581.888392786961,1.329770347591655,1.3822852180409726
0027,reliable,marked_gaussian_evidence,marked_asymmetric,-0.19946834825116788,-0.3613397323598537,2.7032020847623563,-19.132867132867148,3.020979020979013,-0.2097902097902098,1601736,1601736,2949120,2318,3467.215410533288,3462.151965737813,1.2230203864332236,1.2221270241743891
0027,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.08219732670817947,-0.12758922263339656,6.373206843388012,-11.328671328671334,1.7622377622377599,-0.11188811188811187,585376,422048,868352,2294,3926.688233784564,3777.704225038264,1.3083276016522898,1.2832677177137213
0027,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.003273272085377421,-0.09605273355046151,0.5277258771593161,1.258741258741253,-4.027972027972041,0.02447552447552437,-182688,-148896,-32768,2338,5661.683054637999,5326.343798463165,1.5561466544078701,1.5093582894323572
0027,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.20048506127146126,-0.7019632791484192,-1.644835015641931,12.335664335664333,-27.692307692307693,-0.14335664335664355,-364320,-275616,-278528,2333,5137.1956968590675,5308.593250090241,1.483903590459154,1.5084549894665624
0027,intermittent,marked_gaussian_evidence,marked_asymmetric,-0.18148083734503917,-0.23988167795668858,6.180478191811778,-17.874125874125895,4.27972027972028,-0.2447552447552448,1821280,1274528,2703360,2253,3431.079421415335,3640.960772332326,1.2340557776747727,1.2712395739189077
0028,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.015520040620169429,0.01277328632706709,-0.1385977176245632,-2.4161073825503365,2.899328859060404,-0.020134228187919434,10208,10208,0,2206,704.2921867080311,746.3479665742946,0.565032828541065,0.5816582909584888
0028,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.008877642234389693,-0.00023139253460158216,-0.0030607332250038866,0.0,0.0,-0.01342281879194629,4928,4928,0,2214,704.6974205446527,705.6177986430796,0.5641733048108357,0.5645416070814021
0028,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.04034592045273522,-0.1272566852481818,-0.03812655865426784,2.8993288590604003,-4.8322147651006695,0.01342281879194629,639232,639232,0,2214,704.6974205446527,699.3235808427628,0.5641733048108357,0.5620180685029095
0028,reliable,marked_gaussian_evidence,marked_asymmetric,-0.1885736447069668,-0.42856685679694095,-0.742245212862171,-8.214765100671144,2.899328859060404,-0.033557046979865834,1265024,1265024,0,2178,685.9189137923119,914.528320537987,0.5611868055813832,0.6479919964227255
0028,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.004807071537391128,-0.005309752751286645,-0.9289833081531191,-1.6912751677852356,2.1744966442952993,-0.006711409395973145,49984,45408,0,2183,907.3109790287049,1184.6444115427669,0.6446904177834631,0.7366600822284743
0028,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,0.06795160739244421,0.21018858784846817,0.0002973098515557382,0.0,2.6577181208053666,-0.003355704697986628,-100320,-64064,-180224,2188,907.4589594660334,907.3786407972275,0.6440058873464931,0.6439773864211131
0028,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.02841410213510276,-0.10052848754648025,-0.044738126524036304,1.6912751677852356,-4.107382550335572,-0.01342281879194629,672672,497024,0,2188,907.4589594660334,907.0522000817072,0.6440058873464931,0.6438615365762392
0028,intermittent,marked_gaussian_evidence,marked_asymmetric,-0.18181520884043945,-0.4560045952543863,-0.584120800207093,-7.973154362416103,1.691275167785232,-0.02684563758389258,1185640,911072,0,2153,897.4435701839483,1070.1946749591687,0.6456268157553993,0.7050328908137552
0029,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.17478071838855147,-0.38984673156416605,0.6464288884127036,-7.854545454545459,0.4363636363636374,-0.09090909090909083,5632,5632,-65536,3416,4388.494887608831,4244.3890829040765,1.1334408669836822,1.114676033172762
0029,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.000616106038028974,-0.037221307354657895,0.06955204573332452,0.0,-0.8727272727272748,0.0121212121212122,-172128,-172128,-131072,3468,4488.914895406933,4492.806217607464,1.1377088633432528,1.1382018814581456
0029,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.007365990064193362,-0.19049053318242137,0.011199981977343398,1.7454545454545496,-5.672727272727272,0.05454545454545445,-96096,-96096,98304,3434,4376.5219900279535,4066.5827840518104,1.128923236219127,1.0882148885121192
0029,reliable,marked_gaussian_evidence,marked_asymmetric,-0.31648896746506416,-0.5885797861250115,0.8658658780178605,-14.836363636363629,3.0545454545454547,-0.21212121212121215,1607752,1607752,2621440,3350,4100.2505378821725,4011.460780282936,1.1063251712053015,1.0942810330024624
0029,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,-0.11010686845187578,-0.20773062260099628,-0.21400374849118542,-4.581818181818193,1.3090909090909122,-0.06969696969696981,387200,281600,212992,3323,3843.8043919748516,3932.342178768902,1.0755125158849215,1.0878286188794795
0029,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,0.06211789452257932,0.15360481602716902,-0.16832105685048582,4.3636363636363455,-0.2181818181818187,0.06363636363636349,54208,26400,81920,3357,3945.791176746674,3982.4577973621144,1.0841550024474114,1.0891806582080454
0029,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,0.210927793769339,0.41017470061866135,-1.260982480603019,13.090909090909093,-2.6181818181818173,0.19393939393939386,264704,178816,229376,3343,3887.792669547326,3821.3542804060767,1.0784086432234483,1.069154488039902
0029,intermittent,marked_gaussian_evidence,marked_asymmetric,-0.13320930537285047,-0.16209477389763727,-1.5803378934503325,-4.363636363636374,3.9272727272727295,-0.09090909090909105,2389640,1728984,2654208,3289,3790.0599012935063,4184.665657865818,1.0734729375026058,1.1279723286933538
0031,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,0.013873927330089408,0.03205761453807909,-0.003725119024259982,0.0,0.6666666666666643,0.0092592592592593,4224,4224,0,1296,477.6613202794223,478.4659459886623,0.6070962308801933,0.607607345840755
0031,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-0.00016494481051987364,-0.0003688192218254116,-0.0008803339789791309,0.0,0.0,0.0,26400,26400,0,1296,477.6613202794223,477.8514724188817,0.6070962308801933,0.6072170582903339
0031,reliable,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.47970290243075553,-0.8675116189024044,0.038998642569958,0.0,-10.0,-0.13888888888888884,-19008,-19008,0,1296,477.6613202794223,469.23761348431117,0.6070962308801933,0.6017192532961507
0031,reliable,marked_gaussian_evidence,marked_asymmetric,0.051992111998201196,0.07424795770620296,0.02923259873096251,-0.6666666666666679,1.3333333333333321,0.02777777777777779,457216,457216,0,1294,477.63250002930556,471.34707895353426,0.6075468828496775,0.6035361273333593
0031,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_curvature,0.04099823363068422,0.06898401723340797,-0.0017801073771486209,0.0,0.6666666666666643,0.00925925925925919,4224,4224,0,1273,473.7610646016522,474.14556779511656,0.610050069804296,0.6102975770854092
0031,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_history,-2.1697951879673383e-08,-4.935743458389652e-08,-1.6550401493731215e-07,0.0,0.0,0.0,16192,14080,0,1273,473.7610646016522,473.76110035051954,0.610050069804296,0.6100500928207491
0031,intermittent,marked_gaussian_evidence,marked_gaussian_evidence_no_mark,-0.48491583883084255,-0.9006325831248887,0.03550303580380998,0.0,-10.666666666666668,-0.14814814814814814,-73568,-45408,0,1273,473.7610646016522,466.0924088680294,0.610050069804296,0.6050925600110273
0031,intermittent,marked_gaussian_evidence,marked_asymmetric,0.05967278380358687,0.12898738936459164,0.03938814498773313,0.0,1.3333333333333321,0.00925925925925919,509168,400304,0,1273,473.7610646016522,465.25322528430195,0.610050069804296,0.6045475902784416
