sequence,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,matched_sse,matched_support,raw_bytes,wire_bytes,runtime_s,maximum_bernoulli_count
0002,intermittent,marked_ceiling_score,144,4.017623751303298,3.503057773088981,0.10501115781065917,21.5,10.75,0.3090277777777778,30.243213449469856,126,335376,4755456,0.9382048333333334,16
0002,intermittent,marked_ceiling_calibrated,144,3.9932602442796474,3.478738493844103,0.10651398971868432,21.0,10.75,0.3159722222222222,30.67602903898108,128,334080,4755456,0.956826375,16
0003,reliable,marked_lineage,198,6.4276549784294845,15.795180802434816,12.030246211614955,251.27272727272728,58.54545454545455,3.272727272727273,4763.977499799524,2334,6696576,10601984,16.732221916666667,157
0003,reliable,marked_er,198,6.3867776624809665,15.9818794752686,12.197885488990838,247.63636363636363,69.0909090909091,3.217171717171717,4830.362653640373,2354,6408864,10520064,13.861015,130
0003,reliable,marked_ceiling_association,198,6.476892790464814,16.022074068567154,11.17911032825382,257.09090909090907,64.0,3.3585858585858586,4426.927689988509,2302,6277752,10470912,14.250932583333332,150
0003,reliable,marked_ceiling_score,198,6.399743455671274,15.956421608463927,11.176102372051023,262.54545454545456,60.36363636363637,3.3737373737373737,4425.736539332205,2272,6889464,10536448,13.640435083333333,144
0003,reliable,marked_ceiling_calibrated,198,6.454918581420507,16.152685643294735,13.343602961129529,256.72727272727275,65.45454545454545,3.313131313131313,5284.066772607299,2304,6633288,10569216,13.523133875,147
0003,intermittent,marked_lineage,198,6.889729521033739,16.738350711820754,13.273366641957713,268.90909090909093,66.18181818181819,3.4823232323232323,5256.2531902152505,2237,4899888,7407104,9.055817291666667,142
0003,intermittent,marked_er,198,6.705566631599712,16.461443399140787,12.923606215916962,255.63636363636363,70.54545454545455,3.313131313131313,5117.748061503119,2310,4660344,7456256,9.373388541666667,129
0003,intermittent,marked_ceiling_association,198,6.79894919525709,16.622524770928326,12.48974509262977,260.0,70.18181818181819,3.378787878787879,4945.939056681386,2286,4594896,7423488,8.844571416666666,129
0003,intermittent,marked_ceiling_score,198,6.779281899694166,16.568619554159962,12.394223591761724,265.6363636363636,66.18181818181819,3.4217171717171717,4908.112542337634,2255,4916736,7505408,9.506626958333333,132
0003,intermittent,marked_ceiling_calibrated,198,6.782979497037951,16.609433467118844,12.030766808324797,264.90909090909093,68.72727272727273,3.4217171717171717,4764.183656096627,2259,5007456,7652864,10.17994625,140
0004,reliable,marked_lineage,180,5.116871531476196,22.42015663073348,61.49916915327948,350.8,104.0,3.4277777777777776,22139.70089518061,8042,6027984,8795136,44.246819708333334,131
0004,reliable,marked_er,180,5.112904317200598,22.473488765532725,59.79748842292349,350.8,107.6,3.3777777777777778,21527.095832252435,8042,6019776,8860672,44.34488075,135
0004,reliable,marked_ceiling_association,180,5.118269244518254,22.422365698930374,59.091870638383725,352.4,105.2,3.433333333333333,21273.073429818127,8034,5959944,8795136,43.6239185,133
0004,reliable,marked_ceiling_score,180,5.119358519766966,22.38598897490377,59.10899699685235,352.0,103.6,3.45,21279.238918866875,8036,5985000,8811520,45.19416833333333,127
0004,reliable,marked_ceiling_calibrated,180,5.120865202553598,22.391895422482282,59.09706226118559,352.4,103.6,3.4555555555555557,21274.94241402683,8034,5989320,8811520,46.489787166666666,127
0004,intermittent,marked_lineage,180,5.196199370650485,21.68809697083468,58.2769063489444,361.2,67.8,4.075,20979.68628562,7990,7174080,10269696,61.353967708333336,143
0004,intermittent,marked_er,180,5.179138928084923,21.653094617692346,57.736030624383964,358.6,69.4,4.016666666666667,20784.971024778228,8003,7157664,10155008,64.696789875,147
0004,intermittent,marked_ceiling_association,180,5.184212108260699,21.543075893932198,57.296461059127594,360.4,63.8,4.1194444444444445,20626.725981285923,7994,7049232,10073088,60.069508875,145
0004,intermittent,marked_ceiling_score,180,5.1842718822025615,21.48774390622642,56.60711513162857,360.2,61.8,4.144444444444445,20378.561447386306,7995,7085304,10073088,61.2421305,144
0004,intermittent,marked_ceiling_calibrated,180,5.176225936743707,21.476122772540073,56.606812393502565,358.8,62.6,4.113888888888889,20378.452461660934,8002,7059384,10073088,60.617928875,144
0005,reliable,marked_lineage,310,4.69068954888509,14.240416458362985,17.180222627856253,137.03225806451613,72.23225806451613,1.732258064516129,10651.738029270853,8462,13149400,17921536,37.18373833333333,162
0005,reliable,marked_er,310,4.5987112713477485,14.142873237122231,18.57152141874515,128.20645161290324,77.10967741935484,1.5935483870967742,11514.343279621971,8538,12662968,17495552,36.82771420833333,155
0005,reliable,marked_ceiling_association,310,4.712318539554945,14.337630637618085,17.50711997098294,140.51612903225808,72.0,1.7967741935483872,10854.414382009429,8432,12452368,17167872,36.34613304166667,154
0005,reliable,marked_ceiling_score,310,4.739796652171889,14.36259902864237,16.664867439643103,143.30322580645162,69.90967741935484,1.864516129032258,10332.217812578729,8408,12688672,17200640,37.12550770833333,156
0005,reliable,marked_ceiling_calibrated,310,4.718184452047062,14.36918130641251,16.803496059579196,141.67741935483872,72.23225806451613,1.8096774193548386,10418.167556939112,8422,12575056,17184256,36.81529283333333,155
0005,intermittent,marked_lineage,310,5.025026208561458,15.31360181388053,15.660450665677375,168.8516129032258,81.29032258064517,1.8225806451612903,9709.479412719982,8188,9569632,14628352,33.598426333333336,128
0005,intermittent,marked_er,310,4.975879793912573,15.139858869905032,16.038598072598283,158.7483870967742,85.58709677419355,1.7225806451612904,9943.930805010936,8275,9150376,14513664,31.987417333333333,124
0005,intermittent,marked_ceiling_association,310,4.966433073331841,15.15195869476108,15.34501724307402,165.94838709677418,79.66451612903226,1.7564516129032257,9513.910690705883,8213,9065704,14562816,32.71440454166667,123
0005,intermittent,marked_ceiling_score,310,4.978723287724996,15.160229592585848,15.863676854176779,164.55483870967743,80.24516129032259,1.7483870967741935,9835.479649589604,8225,9191200,14530048,30.758942208333334,129
0005,intermittent,marked_ceiling_calibrated,310,4.979303307719721,15.178498729801545,15.437037401383902,165.6,80.59354838709677,1.770967741935484,9570.96318885802,8216,9138712,14562816,29.922035625,128
0006,reliable,marked_lineage,304,5.849564381847548,11.43724774412391,2.686107317219919,69.15789473684211,92.60526315789474,1.299342105263158,1633.1532488697121,3438,5155288,11481088,17.617507416666665,111
0006,reliable,marked_er,304,5.85709614469049,11.50762819631515,2.8662666653689675,66.78947368421052,98.28947368421052,1.3519736842105263,1742.6901325443318,3458,4831720,10973184,16.464410958333332,98
0006,reliable,marked_ceiling_association,304,5.787461425885967,11.262572384607347,2.7976018652454244,63.473684210526315,95.21052631578948,1.355263157894737,1700.9419340692193,3486,4630408,10399744,15.503778041666667,90
0006,reliable,marked_ceiling_score,304,5.802409107148693,11.362680002934407,2.7592557635766095,66.07894736842105,94.97368421052632,1.3157894736842106,1677.627504254579,3464,4888312,11120640,16.987705333333334,102
0006,reliable,marked_ceiling_calibrated,304,5.8098506066872435,11.407294559324402,2.847841064240595,68.21052631578948,95.21052631578948,1.3421052631578947,1731.4873670582815,3446,4881184,11038720,16.395216666666666,99
0006,intermittent,marked_lineage,304,5.631264060964536,11.128587631569753,2.3966195186032224,67.5,90.23684210526316,1.2105263157894737,1457.1446673107607,3452,5147296,11481088,18.104227166666668,113
0006,intermittent,marked_er,304,5.647541517762509,11.097720026546046,2.544149703439215,64.53947368421052,92.01315789473684,1.256578947368421,1546.8430196910433,3477,4917040,11022336,19.607731,112
0006,intermittent,marked_ceiling_association,304,5.630412485994414,11.11941952778705,2.5102984562078596,66.3157894736842,91.77631578947368,1.2450657894736843,1526.261461374379,3462,4854832,10973184,19.505409208333333,112
0006,intermittent,marked_ceiling_score,304,5.628474735792432,11.12379692905282,2.3661885702560297,68.21052631578948,90.35526315789474,1.2351973684210527,1438.6426507156666,3446,4857640,10973184,19.196540333333335,110
0006,intermittent,marked_ceiling_calibrated,304,5.622166644439481,11.087472564394844,2.4688380613572822,66.3157894736842,90.59210526315789,1.231907894736842,1501.053541305229,3462,4836688,10891264,19.511048,107
0007,reliable,marked_lineage,221,3.2166540403924393,10.221454709826489,17.01539671293788,82.09954751131222,53.755656108597286,1.0723981900452488,7520.805347118538,5440,7545848,10804480,29.383901708333333,201
0007,reliable,marked_er,221,3.050297448472989,9.642136580789664,15.658753550441677,70.04524886877829,52.126696832579185,0.9819004524886877,6921.169069295225,5514,6806912,10312960,23.881642833333334,179
0007,reliable,marked_ceiling_association,221,3.0081166586547097,9.316945041627529,15.252318394623051,70.69683257918552,39.42081447963801,0.9321266968325792,6741.5247304233935,5510,7584296,11541760,32.40896566666667,196
0007,reliable,marked_ceiling_score,221,3.0118639015126902,9.406170160674785,15.223780179926504,74.93212669683258,41.04977375565611,1.004524886877828,6728.910839527516,5484,7244528,10542336,26.169929,188
0007,reliable,marked_ceiling_calibrated,221,3.039671334330551,9.63332549807428,18.373319877375064,70.69683257918552,46.914027149321264,0.9457013574660633,8121.007385799791,5510,7117304,10394880,26.144841333333332,175
