sequence,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,runtime_s
0001,reliable,marked_gaussian_evidence_compatible_agreement_conflict,114,4.104639135967702,3.9870067954588855,0.8619062747242578,19.57894736842105,16.42105263157895,0.4649122807017544,701088,701088,3764736,5.488061916666667
0001,reliable,marked_gaussian_evidence_compatible_positive_only,114,4.037039285921286,3.922020968459467,0.8614514309069666,18.94736842105263,16.42105263157895,0.45614035087719296,796128,796128,3764736,2.8038286666666665
0001,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,114,4.652429483790687,4.491135158378797,0.8621860369964007,19.57894736842105,22.736842105263158,0.5350877192982456,784512,571008,3764736,2.0365792083333334
0001,intermittent,marked_gaussian_evidence_compatible_positive_only,114,4.599246126531316,4.4384234399352955,0.8622160366001341,18.94736842105263,23.05263157894737,0.5482456140350878,800000,586496,3764736,1.7658156666666667
0002,reliable,marked_gaussian_evidence_compatible_agreement_conflict,144,3.898065101326048,3.4631186055772374,0.08438640887427597,22.5,10.5,0.2916666666666667,478432,478432,4755456,5.198820625
0002,reliable,marked_gaussian_evidence_compatible_positive_only,144,3.9830895321817033,3.6158932463268667,0.08540656248450446,22.0,13.0,0.3055555555555556,493920,493920,4755456,3.2220834166666665
0002,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,144,4.038810143580641,3.4934069738136917,0.10149649315337611,21.5,10.25,0.3090277777777778,509760,402656,4755456,2.427470083333333
0002,intermittent,marked_gaussian_evidence_compatible_positive_only,144,4.012147770263744,3.608199059091561,0.09935596725622543,21.5,13.25,0.3020833333333333,527008,416384,4755456,2.0827810416666668
0003,reliable,marked_gaussian_evidence_compatible_agreement_conflict,198,6.191834968913435,15.35376969861288,8.978623812884246,244.72727272727272,58.54545454545455,3.1313131313131315,7087168,7087168,10634752,22.750943791666668
0003,reliable,marked_gaussian_evidence_compatible_positive_only,198,6.249343426424933,15.63058059312018,10.214484968776295,250.1818181818182,60.72727272727273,3.1565656565656566,9691264,9691264,13157888,30.193032375
0003,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,198,6.658180094561451,16.29008352325052,11.310341015175256,266.1818181818182,61.45454545454545,3.3535353535353534,6890752,4828704,10880512,23.015310791666668
0003,intermittent,marked_gaussian_evidence_compatible_positive_only,198,6.732434538736646,16.411779288569633,10.949772207493735,262.3636363636364,64.18181818181819,3.3434343434343434,8673984,5961792,11503104,29.299565625
0004,reliable,marked_gaussian_evidence_compatible_agreement_conflict,180,5.040975529095827,20.733713264503468,60.871818397793554,336.8,48.8,4.0,10729216,10729216,14021632,110.792340875
