x,input_left_intensity,input_right_intensity,kla_intensity,mil_intensity,conditional_ga_intensity
-6.02,0.0033383383876191726,6.867737230764273e-19,2.292240547617244e-10,0.0016691691938095867,4.310197610754208e-09
-6.01,0.00344052196698436,7.515628724909253e-19,2.4343499120348684e-10,0.0017202609834921804,4.577411906223918e-09
-6.0,0.003545478729550406,8.223818857335134e-19,2.5850109509944454e-10,0.0017727393647752035,4.860706279858629e-09
-5.99,0.0036532719637361166,8.997841204238322e-19,2.7447218614618364e-10,0.0018266359818680587,5.161017512649401e-09
-5.98,0.0037639660215471773,9.84372978432553e-19,2.914008848490678e-10,0.001881983010773589,5.479335050388607e-09
-5.97,0.0038776263247831625,1.0768063633313849e-18,3.0934276386966323e-10,0.0019388131623915817,5.816703849520087e-09
-5.96,0.003994319370889901,1.1778015286035408e-18,3.2835650719445835e-10,0.001997159685444951,6.174227370056423e-09
-5.95,0.004114112738443152,1.2881403503052799e-18,3.485040775088492e-10,0.0020570563692215763,6.553070722783339e-09
-5.9399999999999995,0.0042370750922488196,1.4086750607224903e-18,3.698508921780723e-10,0.0021185375461244106,6.9544639783041895e-09
-5.93,0.0043632761880452444,1.5403344826595166e-18,3.924660082553072e-10,0.002181638094022623,7.379705645826177e-09
-5.92,0.004492786876792775,1.6841308073446762e-18,4.1642231695647826e-10,0.0022463934383963884,7.830166329952944e-09
-5.91,0.004625679108535579,1.8411669625639966e-18,4.4179674806132683e-10,0.00231283955426779,8.307292574125061e-09
-5.9,0.004762025935820679,2.0126446215611238e-18,4.686704847213806e-10,0.0023810129679103405,8.812610899745846e-09
-5.89,0.004901901516658955,2.1998729074924235e-18,4.971291891772503e-10,0.002450950758329479,9.347732050439896e-09
-5.88,0.005045381117012742,2.404277852828964e-18,5.27263239910463e-10,0.0025226905585063724,9.914355451320104e-09
-5.87,0.005192541112794692,2.6274126780780913e-18,5.591679807788052e-10,0.0025962705563973474,1.0514273893585714e-08
-5.859999999999999,0.005343458991362102,2.8709689595905424e-18,5.929439827088254e-10,0.0026717294956810525,1.1149378455237992e-08
-5.85,0.005498213352491183,3.1367887620513147e-18,6.286973185448829e-10,0.0027491066762455932,1.1821663669184045e-08
-5.84,0.005656883908815559,3.4268778175701188e-18,6.665398516810787e-10,0.0028284419544077812,1.2533232950506059e-08
-5.83,0.005819551485712975,3.743419840114798e-18,7.06589539130083e-10,0.0029097757428564893,1.3286304295193637e-08
-5.82,0.005986298020624443,4.088792071423813e-18,7.489707497122105e-10,0.002993149010312224,1.4083216263188627e-08
-5.8100000000000005,0.00615720656178985,4.465582162526959e-18,7.93814598078151e-10,0.003078603280894927,1.492643425915689e-08
-5.8,0.0063323612663839755,4.8766065036499344e-18,8.412592953103617e-10,0.0031661806331919904,1.581855712499574e-08
-5.79,0.006511847398036817,5.324930124628753e-18,8.914505168808851e-10,0.0032559236990184113,1.676232405870164e-08
-5.78,0.0066957513237224184,5.813888298070398e-18,9.445417887774161e-10,0.0033478756618612123,1.776062187486321e-08
-5.77,0.0068841605099997484,6.347109988430871e-18,1.0006948926449663e-09,0.0034420802549998773,1.8816492622712672e-08
-5.76,0.007077163518589786,6.928543301994526e-18,1.0600802908272827e-09,0.0035385817592948963,1.9933141578360796e-08
-5.75,0.007274850001272842,7.562483105522283e-18,1.1228775722306796e-09,0.003637425000636425,2.111394562856459e-08
-5.74,0.007477310694089827,8.25360099513585e-18,1.189275919972662e-09,0.003738655347044918,2.2362462064123723e-08
-5.73,0.007684637410831661,9.006977811934321e-18,1.2594746018193283e-09,0.0038423187054158346,2.368243780178404e-08
-5.72,0.007896923035800916,9.828138916960956e-18,1.3336834844585741e-09,0.003948461517900463,2.5077819054335833e-08
-5.71,0.008114261515829663,1.0723092455562056e-17,1.4121235727008903e-09,0.004057130757914837,2.6552761469436306e-08
-5.7,0.008336747851538073,1.1698370860005266e-17,1.4950275747462344e-09,0.0041683739257690425,2.8111640758563474e-08
-5.6899999999999995,0.008564478087817759,1.2761075859548141e-17,1.5826404947035315e-09,0.004282239043908885,2.9759063838412933e-08
-5.68,0.00879754930352447,1.391892728912498e-17,1.6752202535998873e-09,0.004398774651762242,3.1499880507998804e-08
-5.67,0.009036059600364908,1.518031601151931e-17,1.7730383401686379e-09,0.004518029800182462,3.333919568569881e-08
-5.66,0.00928010809096205,1.655436129351494e-17,1.876380492759337e-09,0.004640054045481034,3.5282382231498466e-08
-5.65,0.009529794886084138,1.805097300416507e-17,1.985547413769412e-09,0.0047648974430420776,3.7335094380754055e-08
-5.64,0.009785221081022392,1.9680919033174864e-17,2.1008555180551627e-09,0.004892610540511206,3.95032818168836e-08
-5.63,0.01004648874110257,2.145589835962044e-17,2.2226377168406302e-09,0.005023244370551295,4.17932044115395e-08
-5.62,0.010313700886316245,2.338862023601117e-17,2.351244238705694e-09,0.005156850443158134,4.421144766199773e-08
-5.609999999999999,0.01058696147505711,2.5492889990248502e-17,2.4870434892997587e-09,0.005293480737528568,4.676493885672066e-08
-5.6,0.010866375386948507,2.7783701988529667e-17,2.630422951495243e-09,0.0054331876934742675,4.946096400132686e-08
-5.59,0.011152048404748661,3.0277340345978715e-17,2.7817901277653035e-09,0.005576024202374345,5.2307185538521164e-08
-5.58,0.011444087195319754,3.2991488018920183e-17,2.9415735266425967e-09,0.005722043597659893,5.531166089689919e-08
-5.57,0.01174259928964802,3.594534496359541e-17,3.1102236951917567e-09,0.005871299644824028,5.8482861904967487e-08
-5.5600000000000005,0.012047693061901945,3.915975610098694e-17,3.2882142995060668e-09,0.006023846530950993,6.182969510818303e-08
-5.55,0.01235947770751614,4.265734988658728e-17,3.4760432553201615e-09,0.006179738853758092,6.536152302834576e-08
-5.54,0.012678063220288655,4.646268834776785e-17,3.6742339109140886e-09,0.006339031610144351,6.908818640624791e-08
-5.53,0.013003560368480395,5.06024295201977e-17,3.883336284571712e-09,0.0065017801842402224,7.302002747013181e-08
-5.52,0.013336080669904863,5.5105503288961756e-17,4.103928358945728e-09,0.006668040334952459,7.716791427418708e-08
-5.51,0.013675736365997566,6.000330171995193e-17,4.336617434775411e-09,0.006837868182998814,8.154326615308235e-08
-5.5,0.014022640394854832,6.532988505335641e-17,4.582041546499943e-09,0.007011320197427449,8.615808034034621e-08
-5.49,0.014376906363231707,7.112220462389827e-17,4.840870942409383e-09,0.007188453181615889,9.102495980027673e-08
-5.48,0.014738648517489626,7.742034407262017e-17,5.113809632079903e-09,0.007369324258744852,9.615714232502586e-08
-5.47,0.015107981713484951,8.426778032285665e-17,5.401597003946225e-09,0.007553990856742518,1.0156853095050346e-07
-5.46,0.015485021385389573,9.171166590922072e-17,5.70500951597545e-09,0.007742510692694832,1.0727372574683804e-07
-5.45,0.01586988351343625,9.98031343736603e-17,6.024862462521269e-09,0.007934941756718175,1.1328805704128944e-07
-5.4399999999999995,0.016262684590580685,1.085976305773763e-16,6.36201182055552e-09,0.008131342295290396,1.19627620133728e-07
-5.43,0.016663541588073764,1.1815526792273845e-16,6.717356178597395e-09,0.00833177079403694,1.2630931156711253e-07
-5.42,0.017072571919938228,1.2854121463557382e-16,7.091838751787279e-09,0.008536285959969178,1.3335086701778262e-07
-5.41,0.01748989340634351,1.398261114266811e-16,7.486449486682832e-09,0.008744946703171825,1.4077090087283674e-07
-5.4,0.017915624235874308,1.5208652303263712e-16,7.902227259490874e-09,0.00895781211793723,1.4858894756442318e-07
-5.39,0.018349882926688574,1.6540542633113996e-16,8.340262171588707e-09,0.00917494146334437,1.5682550473340608e-07
-5.38,0.018792788286561096,1.7987273793615738e-16,8.801697946332356e-09,0.009396394143280638,1.6550207829757243e-07
-5.37,0.01924445937181038,1.9558588440419605e-16,9.287734431300068e-09,0.009622229685905287,1.7464122950238312e-07
-5.359999999999999,0.019705015445106028,2.1265041842635232e-16,9.79963021027184e-09,0.00985250772255312,1.842666240351375e-07
-5.35,0.020174575932155533,2.311806846423917e-16,1.0338705329406489e-08,0.010087287966077883,1.9440308328644286e-07
-5.34,0.020653260377270152,2.513005389949483e-16,1.0906344142241942e-08,0.010326630188635201,2.050766378459675e-07
-5.33,0.02114118839780938,2.731441258446366e-16,1.150399827831345e-08,0.010570594198904828,2.1631458332263444e-07
-5.32,0.02163847963750541,2.968567173929077e-16,1.2133189740360218e-08,0.010819239818752855,2.2814553858271812e-07
-5.3100000000000005,0.02214525371866923,3.225956203098091e-16,1.2795514135271774e-08,0.011072626859334776,2.405995065027058e-07
-5.3,0.022661630193280952,3.5053115484074613e-16,1.3492644044111035e-08,0.011330815096640651,2.537079373372781e-07
-5.29,0.023187728492967533,3.808477120714998e-16,1.4226332536743726e-08,0.011593864246483957,2.67503794806384e-07
-5.28,0.023723667877873,4.137448954664376e-16,1.499841683680248e-08,0.011861833938936707,2.8202162500912307e-07
-5.27,0.024269567384425334,4.494387532632626e-16,1.5810822142916764e-08,0.012134783692212893,2.9729762827596055e-07
-5.26,0.02482554577200662,4.881631088107683e-16,1.666556561235166e-08,0.012412772886003554,3.1336973407478533e-07
-5.25,0.025391721468533936,5.301709964775002e-16,1.7564760513415434e-08,0.012695860734267234,3.3027767909039987e-07
-5.24,0.025968212514957956,5.757362113401795e-16,1.8510620553218103e-08,0.012984106257479266,3.480630886012088e-07
-5.23,0.026555136508688876,6.251549814856941e-16,1.9505464387594585e-08,0.01327756825434475,3.6676956128122636e-07
-5.22,0.027152610545959372,6.787477724315445e-16,2.0551720320242846e-08,0.013576305272980026,3.8644275755997465e-07
-5.21,0.027760751163135058,7.368612338904822e-16,2.1651931198370506e-08,0.013880375581567897,4.071304916774128e-07
-5.2,0.02837967427698514,7.998702998797744e-16,2.2808759512396913e-08,0.01418983713849297,4.288828275758092e-07
-5.1899999999999995,0.029009495123925005,8.6818045400666e-16,2.402499270751283e-08,0.014504747561962936,4.5175217877526243e-07
-5.18,0.02965032819824521,9.422301726554696e-16,2.530354871516807e-08,0.014825164099123076,4.7579341238462113e-07
-5.17,0.030302287189341987,1.0224935597600515e-15,2.6647481712831805e-08,0.015151143594671505,5.010639574047122e-07
-5.16,0.030965484917964487,1.1094831878753105e-15,2.805998812064845e-08,0.015482742458982799,5.276239174860173e-07
-5.15,0.03164003327149616,1.2037531613665583e-15,2.9544412843903907e-08,0.01582001663574868,5.555361883084271e-07
-5.14,0.032326043138288275,1.3059024187217587e-15,3.110425577051372e-08,0.01616302156914479,5.848665797562802e-07
-5.13,0.03302362434106434,1.4165782922650192e-15,3.274317853304855e-08,0.016511812170532877,6.156839430676104e-07
-5.12,0.03373288556941625,1.536480344915633e-15,3.446501154513055e-08,0.01686644278470889,6.480603031425077e-07
-5.109999999999999,0.03445393431141262,1.6663645051034856e-15,3.627376132234987e-08,0.017226967155707144,6.820709962014312e-07
-5.1,0.035186876784341785,1.8070475225234427e-15,3.8173618098188204e-08,0.017593438392171794,7.17794812990667e-07
-5.09,0.035931817864613684,1.9594117690997307e-15,4.016896374577417e-08,0.01796590893230782,7.5531414773847e-07
-5.08,0.03668886101684392,2.12441041133962e-15,4.22643800166406e-08,0.01834443050842302,7.947151530719296e-07
-5.07,0.037458108222146506,2.3030729821975137e-15,4.446465710801867e-08,0.018729054111074405,8.360879011114543e-07
-5.0600000000000005,0.038239659905661576,2.4965113826511053e-15,4.6774802570565116e-08,0.019119829952832037,8.795265509665609e-07
-5.05,0.03903361486334622,2.7059263454229245e-15,4.920005056879949e-08,0.019516807431674464,9.251295228638267e-07
-5.04,0.039840070188056624,2.932614395673035e-15,5.174587150691198e-08,0.01992003509402978,9.729996791450544e-07
-5.03,0.040659121194952935,3.1779753460527898e-15,5.4417982033003195e-08,0.020329560597478057,1.0232445123812594e-06
-5.02,0.04149086134625649,3.4435203662594057e-15,5.722235543521546e-08,0.020745430673129967,1.0759763408555557e-06
-5.01,0.04233538217539226,3.730880670174354e-15,6.016523244363894e-08,0.021167691087697997,1.131312511676003e-06
-5.0,0.043192773210550456,4.041816866829514e-15,6.325313245230008e-08,0.021596386605277247,1.1893756117874384e-06
-4.99,0.0440631218977006,4.3782290248228e-15,6.649286517597103e-08,0.02203156094885249,1.2502936871594321e-06
-4.98,0.044946513523094395,4.742167503432119e-15,6.989154275699345e-08,0.022473256761549567,1.314200470436057e-06
-4.97,0.04584303113529373,5.135844607556072e-15,7.345659233776223e-08,0.02292151556764943,1.381235617341659e-06
-4.96,0.046752755466761185,5.5616471277683e-15,7.719576911498301e-08,0.023376377733383375,1.4515449521456244e-06
-4.95,0.04767576485505284,6.0221498312247904e-15,8.111716989230151e-08,0.023837882427529433,1.525280722498249e-06
-4.9399999999999995,0.04861213516365187,6.520129973930639e-15,8.522924714838144e-08,0.024306067581829197,1.6026018639588e-06
-4.93,0.04956193970248416,7.058582909978656e-15,8.954082363801924e-08,0.02478096985124561,1.683674274546504e-06
-4.92,0.050525249148158924,7.640738878837063e-15,9.406110754439287e-08,0.025262624574083282,1.768671099654737e-06
-4.91,0.051502131463975476,8.270081057613032e-15,9.879970820105671e-08,0.025751065731991873,1.8577730276783977e-06
-4.9,0.05249265181974125,8.950364971481454e-15,1.0376665240283996e-07,0.0262463259098751,1.951168596714682e-06
-4.890000000000001,0.053496872511445664,9.685639362168609e-15,1.0897240132534508e-07,0.026748436255727676,2.0490545127076246e-06
-4.88,0.05451485288083568,1.0480268621551114e-14,1.1442786807329856e-07,0.027257426440423078,2.1516359794172192e-06
-4.87,0.05554664923493935,1.1338956905102299e-14,1.201444358785769e-07,0.027773324617475344,2.259127040604657e-06
-4.859999999999999,0.05659231476558677,1.226677404812641e-14,1.2613397696931558e-07,0.02829615738279952,2.371750934836227e-06
-4.85,0.057651899468974435,1.3269183416498532e-14,1.3240887213208014e-07,0.02882594973449385,2.489740463319156e-06
-4.84,0.058725450065325535,1.4352071833021408e-14,1.389820309897137e-07,0.029362725032669942,2.6133383711946202e-06
-4.83,0.059813009918694086,1.5521781730547532e-14,1.458669130180538e-07,0.029906504959354804,2.7427977427240314e-06
-4.82,0.06091461895696583,1.6785145693757567e-14,1.5307754932536552e-07,0.030457309478491307,2.878382410816998e-06
-4.8100000000000005,0.06203031359210714,1.8149523562962407e-14,1.6062856521895922e-07,0.031015156796062645,3.020367381361063e-06
-4.8,0.06316012664071535,1.962284228557146e-14,1.6853520358411918e-07,0.03158006332036749,3.1690392728256604e-06
-4.79,0.06430408724492334,2.121363871398751e-14,1.7681334910111798e-07,0.03215204362247228,3.324696771624961e-06
-4.779999999999999,0.06546222079371432,2.2931105562710658e-14,1.8547955332678643e-07,0.03273111039686862,3.4876511037373225e-06
-4.77,0.06663454884469965,2.478514075241373e-14,1.9455106066776008e-07,0.033317274422362216,3.658226523091316e-06
-4.76,0.0678210890464178,2.6786400384768598e-14,2.040458352732532e-07,0.03391054452322229,3.8367608172420175e-06
-4.75,0.06902185506120923,2.894635560890014e-14,2.1398258887588642e-07,0.03451092753061909,4.023605830873957e-06
-4.74,0.07023685648872448,3.127735365862436e-14,2.243808096098348e-07,0.03511842824437788,4.219128007681044e-06
-4.73,0.07146609879012394,3.379268335914162e-14,2.3526079183627945e-07,0.03573304939507887,4.423708951187242e-06
-4.72,0.07270958321302633,3.650664542270316e-14,2.4664366700689215e-07,0.03635479160653142,4.63774600508583e-06
-4.71,0.07396730671726455,3.9434627875028594e-14,2.5855143559681826e-07,0.036983653358651995,4.861652853688893e-06
-4.699999999999999,0.07523926190150965,4.2593186978023855e-14,2.7100700013942127e-07,0.03761963095077612,5.095860143093699e-06
-4.6899999999999995,0.07652543693081927,4.600013403972004e-14,2.8403419939576203e-07,0.03826271846543264,5.340816123685989e-06
-4.68,0.07782581546517403,4.967462852945007e-14,2.9765784369264525e-07,0.03891290773261185,5.596987314616324e-06
-4.67,0.07914037658905898,5.363727794518746e-14,3.119037514637828e-07,0.03957018829455631,5.864859190899157e-06
-4.66,0.08046909474215246,5.791024491083199e-14,3.2679878702947943e-07,0.040234547371105184,6.144936893800365e-06
-4.65,0.08181193965118239,6.251736201415998e-14,3.423708996510356e-07,0.04090596982562245,6.437745965193837e-06
-4.640000000000001,0.08316887626301128,6.7484254931284e-14,3.5864916389687626e-07,0.041584438131539385,6.743833106582994e-06
-4.63,0.08453986467901091,7.283847442095614e-14,3.756638213582717e-07,0.04226993233954188,7.063766963499278e-06
-4.62,0.08592486009078704,7.86096378120307e-14,3.9344632375330914e-07,0.04296243004543282,7.398138936004494e-06
-4.609999999999999,0.087323812717318,8.482958065005331e-14,4.120293774586897e-07,0.043661906358701416,7.747564016041178e-06
-4.6,0.08873666774356452,9.153251921441096e-14,4.314469895096865e-07,0.04436833387182803,8.112681652389408e-06
-4.59,0.09016336526061648,9.875522466600241e-14,4.517345151095656e-07,0.04508168263035762,8.494156644006714e-06
-4.58,0.0916038402074339,1.0653720963706166e-13,4.729287066905475e-07,0.04580192010377022,8.892680062542232e-06
-4.57,0.09305802231424563,1.1492092812992737e-13,4.950677645693318e-07,0.04652901115718028,9.308970204834135e-06
-4.5600000000000005,0.09452583604766578,1.239519896502878e-13,5.181913892410398e-07,0.047262918023894866,9.743773576214926e-06
-4.55,0.09600720055758853,1.3367938856307006e-13,5.423408353563633e-07,0.04800360027886111,1.0197865905466774e-05
-4.54,0.09750202962592143,1.4415574972587758e-13,5.675589674275375e-07,0.048751014813032796,1.0672053192284672e-05
-4.529999999999999,0.09901023161721861,1.5543759152600789e-13,5.938903173097497e-07,0.04950511580868702,1.1167172788123858e-05
-4.52,0.1005317094312706,1.6758560752282953e-13,6.213811435053596e-07,0.050265854715719094,1.1684094511322354e-05
-4.51,0.10206636045771354,1.806649679780478e-13,6.500794923393635e-07,0.0510331802289471,1.2223721797409297e-05
-4.5,0.1036140765327134,1.947456426423208e-13,6.800352610553124e-07,0.051807038266454074,1.2786992885524384e-05
-4.49,0.10517474389778479,2.0990274625830365e-13,7.113002628818684e-07,0.05258737194899735,1.3374882041892058e-05
-4.48,0.10674824316080178,2.2621690833766528e-13,7.439282941210991e-07,0.053374121580514,1.3988400821311311e-05
-4.47,0.10833444925925706,2.437746688734805e-13,7.779752033104586e-07,0.05416722462975042,1.4628599367637905e-05
-4.46,0.10993323142582544,2.6266890175990996e-13,8.134989625113831e-07,0.05496661571304405,1.529656775425419e-05
-4.449999999999999,0.11154445315628836,2.829992678087925e-13,8.505597407783026e-07,0.05577222657828568,1.599343736553829e-05
-4.4399999999999995,0.11316797217987114,3.048726993779437e-13,8.892199798627333e-07,0.056583986090088,1.6720382320360387e-05
-4.43,0.11480364043204999,3.284039187593449e-13,9.295444722081289e-07,0.0574018202161892,1.7478620938653178e-05
-4.42,0.11645130402987809,3.5371599261714055e-13,9.716004412919235e-07,0.058225652015115904,1.8269417252117535e-05
-4.41,0.11811080324988457,3.8094092491635244e-13,1.0154576243722143e-06,0.05905540162513276,1.9094082560143682e-05
