sequence,dataset,recording,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,runtime_s,reused
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_lineage_range,310,4.722081169143347,15.119631276988025,26.738992727982037,123.09677419354838,112.64516129032258,1.6548387096774193,13923112,13923112,18626048,81.335123625,False
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_guarded_scalar_range,310,4.599069339708342,14.633500926151537,25.0274704121451,111.71612903225807,106.3741935483871,1.538709677419355,20121504,20121504,24770048,70.90118583333333,False
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_constant,310,4.622206010382568,14.554073108551515,20.450885693972147,123.79354838709678,94.76129032258065,1.5838709677419356,17544160,17544160,22754816,52.851288458333336,False
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_lineage_constant,310,4.687834510857816,14.74419948366487,20.746653513228523,123.32903225806452,99.63870967741936,1.5354838709677419,11107336,11107336,15103488,52.834080916666665,False
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_guarded_scalar_constant,310,4.647662928018828,14.622702727107812,18.860017269123723,124.95483870967742,98.70967741935483,1.6096774193548387,16187200,16187200,21952000,46.95485108333333,False
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence,310,5.011448071101461,15.427610468183165,17.89637976548887,163.74193548387098,88.02580645161291,1.7903225806451613,14860864,11326464,20559360,37.03122116666667,True
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_range,310,5.065615209605733,15.833813957869323,24.6907917518795,150.5032258064516,106.25806451612904,1.7048387096774194,20440768,15602912,25884160,65.20678316666667,False
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_lineage_range,310,5.063081425184175,16.138095695628525,28.637479037280038,154.33548387096775,114.73548387096774,1.7790322580645161,12927136,10045064,17102336,68.234618625,False
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_guarded_scalar_range,310,5.068666260077712,15.872249228614166,24.499397070388575,151.31612903225806,106.72258064516129,1.732258064516129,20057088,15297376,25376256,63.747267791666665,False
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_constant,310,4.990026860658759,15.58055695555403,22.223692696057018,157.23870967741937,97.08387096774193,1.7451612903225806,16873248,12933696,22656512,48.537485125,False
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_lineage_constant,310,4.982437315264783,15.649582376340916,20.516219801396456,158.4,100.8,1.6935483870967742,10925896,8433488,15054336,46.644870166666664,False
0005,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_guarded_scalar_constant,310,4.940975493988523,15.443421600900884,20.162878320209288,155.96129032258065,97.89677419354838,1.7258064516129032,16525824,12657728,22427136,46.08930770833334,False
0006,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence,304,5.4765182937340855,10.770003801373571,4.905353438209171,64.65789473684211,80.52631578947368,1.1151315789473684,7949312,7949312,13021184,19.926077166666666,True
0006,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_range,304,5.9790054101849375,11.909106650555168,5.2767633539957925,54.94736842105263,112.5,1.3980263157894737,11536192,11536192,15527936,34.83272720833333,False
0006,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_lineage_range,304,6.245683805106451,12.434787683264954,3.7463974321541222,58.026315789473685,122.92105263157895,1.618421052631579,6873352,6873352,12480512,27.948189166666666,False
0006,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_guarded_scalar_range,304,6.038730679032828,11.978680059981631,3.839215321506085,58.973684210526315,109.1842105263158,1.3421052631578947,10115520,10115520,14233600,27.785888083333333,False
0006,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_constant,304,6.0012231701500145,11.825032103509136,3.0395124144785206,55.18421052631579,112.26315789473684,1.4835526315789473,8089056,8089056,12791808,18.509761666666666,False
0006,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_lineage_constant,304,5.928705854446521,11.672531531787357,3.057006290830327,61.81578947368421,104.92105263157895,1.388157894736842,6040888,6040888,12398592,23.572294583333335,False
0006,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_guarded_scalar_constant,304,6.070579648668303,12.022050492706887,3.027323751292105,58.026315789473685,114.15789473684211,1.4967105263157894,7962688,7962688,12742656,19.747911458333334,False
0006,v2v_development,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence,304,5.547432849060025,10.922876787450804,2.32710535462426,66.07894736842105,87.51315789473684,1.2351973684210527,7543104,5880832,12660736,16.29348325,True
