sequence,dataset,recording,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,runtime_s,reused
0000,v2v_development,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_gaussian_evidence_guarded_scalar,147,2.4132518976183985,2.9868809486308465,1.2732659723583635,15.183673469387756,6.122448979591836,0.2687074829931973,1015776,754400,4854528,1.2654828333333332,False
0000,v2v_development,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_gaussian_evidence_range,147,2.4181439768092727,2.9609798680969277,1.3541429237849867,13.224489795918368,7.346938775510204,0.272108843537415,1263584,948704,4854528,1.5243590833333334,False
0000,v2v_development,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_lineage_range,147,2.6295286162387894,3.222327932704424,1.329426819655436,15.673469387755102,7.346938775510204,0.30612244897959184,978816,728192,4854528,1.690074,False
0000,v2v_development,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_gaussian_evidence_guarded_scalar_range,147,2.4832483954429434,3.0572559549576255,1.339420627123618,15.183673469387756,6.36734693877551,0.2857142857142857,1272032,955744,4854528,1.5244875,False
0000,v2v_development,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_gaussian_evidence_constant,147,2.3513948089845633,2.8881487275411404,1.3117579434787638,13.714285714285714,6.36734693877551,0.2653061224489796,1044640,741376,4854528,1.2741592083333333,False
0000,v2v_development,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_lineage_constant,147,2.5164839969824957,3.094673743904119,1.2617538014472631,15.673469387755102,6.36734693877551,0.2925170068027211,917472,676352,4854528,1.61358575,False
0000,v2v_development,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_gaussian_evidence_guarded_scalar_constant,147,2.4677364435591556,3.028423350533827,1.3074737297291903,14.938775510204081,6.36734693877551,0.282312925170068,1042528,736800,4854528,1.2709844583333334,False
v2xt_0001,v2x_test_mechanism,2023-04-03,reliable,marked_gaussian_evidence,240,8.750048563381354,25.35252026215347,22.59616116684202,484.5,142.8,4.745833333333334,14532896,14532896,18853888,221.40254420833332,False
v2xt_0001,v2x_test_mechanism,2023-04-03,reliable,marked_lineage,240,8.574881180595439,24.954895505011375,18.675333194009475,466.8,143.7,4.4875,6863208,6863208,11382784,81.46714616666667,False
v2xt_0001,v2x_test_mechanism,2023-04-03,reliable,marked_gaussian_evidence_guarded_scalar,240,8.938266842655448,25.664305816749184,18.470392535406102,503.4,142.8,5.008333333333334,15964128,15964128,20279296,311.06188729166666,False
v2xt_0001,v2x_test_mechanism,2023-04-03,reliable,marked_gaussian_evidence_range,240,8.08433882162552,23.811995523175913,19.42292479236586,411.9,142.2,3.745833333333333,7995200,7995200,11677696,39.083409083333336,False
v2xt_0001,v2x_test_mechanism,2023-04-03,reliable,marked_lineage_range,240,8.089535901514928,23.871251361524763,19.99697900756969,410.7,144.9,3.691666666666667,4980984,4980984,9547776,36.44500266666667,False
v2xt_0001,v2x_test_mechanism,2023-04-03,reliable,marked_gaussian_evidence_guarded_scalar_range,240,8.100053627582875,23.831434179358393,19.35934432474086,413.4,141.6,3.775,8060672,8060672,11743232,39.64332004166667,False
v2xt_0001,v2x_test_mechanism,2023-04-03,reliable,marked_gaussian_evidence_constant,240,8.44562511218559,24.680242093547914,22.010541745248627,451.5,142.8,4.2875,15199936,15199936,19427328,137.70270595833333,False
v2xt_0001,v2x_test_mechanism,2023-04-03,reliable,marked_lineage_constant,240,8.056172222039594,23.816813357199955,20.83835278700299,407.4,144.6,3.65,4676208,4676208,9400320,33.755358666666666,False
v2xt_0001,v2x_test_mechanism,2023-04-03,reliable,marked_gaussian_evidence_guarded_scalar_constant,240,8.535807100028865,24.87671777021651,21.085340951417077,463.5,142.2,4.4625,15029920,15029920,19361792,147.49205870833333,False
v2xt_0001,v2x_test_mechanism,2023-04-03,intermittent,marked_gaussian_evidence,240,8.65398169218026,25.055786637608364,20.84003835463535,474.9,139.5,4.658333333333333,19951584,14535840,24424448,346.0845722083333,False
v2xt_0001,v2x_test_mechanism,2023-04-03,intermittent,marked_lineage,240,8.264497080283986,24.136503587759957,19.018138402599593,431.4,138.6,4.066666666666666,4219368,3446960,9367552,29.005752666666666,False
v2xt_0001,v2x_test_mechanism,2023-04-03,intermittent,marked_gaussian_evidence_guarded_scalar,240,8.797805690183287,25.30815985711656,20.32729327397336,486.6,139.65,4.81875,21177600,15203232,25178112,490.5669667916667,False
v2xt_0001,v2x_test_mechanism,2023-04-03,intermittent,marked_gaussian_evidence_range,240,8.077136280729572,23.700835409930423,19.087989774052794,413.55,136.65,3.845833333333333,7553088,6206112,11628544,29.919771,False
v2xt_0001,v2x_test_mechanism,2023-04-03,intermittent,marked_lineage_range,240,8.042825005391354,23.663292207456198,19.45690167367506,408.75,138.75,3.75,4768440,3859520,9613312,24.112762416666666,False
v2xt_0001,v2x_test_mechanism,2023-04-03,intermittent,marked_gaussian_evidence_guarded_scalar_range,240,8.565451353415877,24.79561993569777,21.115450914649696,463.05,137.7,4.51875,24512800,18188192,28192768,370.40152220833335,False
v2xt_0001,v2x_test_mechanism,2023-04-03,intermittent,marked_gaussian_evidence_constant,240,8.074233956222969,23.69672732374716,21.19909907699447,410.4,136.2,3.808333333333333,6786432,5427840,10661888,25.19507475,False
v2xt_0001,v2x_test_mechanism,2023-04-03,intermittent,marked_lineage_constant,240,8.020191747611223,23.56551803996511,19.64575701969414,405.45,136.8,3.73125,4247880,3411752,9089024,25.30109675,False
v2xt_0001,v2x_test_mechanism,2023-04-03,intermittent,marked_gaussian_evidence_guarded_scalar_constant,240,8.093462360293646,23.73469106537032,21.064460085732758,413.1,135.75,3.8520833333333333,6794528,5467616,10727424,25.0034805,False
