time,receiver,formation,birthTime,birthLocation,predictedExistence,localExistence,predictedMeanPd,localExistenceChange,localLogOddsChange,weightedInputLogOdds,spatialLogNormalizer,preEtaExistence,fusedExistence,activeExistenceSourceCount,strongInputPresent,selectedForOutput,mixtureUsed,normalizerFallback
6,35,6,1,5,0.0570594029940003,0.0570594029940003,0,0,0,-2.80491040406372,-2.1316282072803e-14,0.0570594029940001,0.0570594029939989,2,0,0,0,0
6,35,6,1,6,0.0570594029939998,0.0570594029939998,0,0,0,-2.80491040406372,-2.1316282072803e-14,0.0570594029939997,0.0570594029939986,2,0,0,0,0
6,35,6,1,7,0.0570594029940015,0.0570594029940015,0,0,0,-2.8049104040637,-1.4210854715202e-14,0.0570594029940007,0.057059402994,2,0,0,0,0
6,35,6,1,8,0.0570594029940025,0.0570594029940025,0,0,0,-2.80491040406366,-7.105427357601e-15,0.0570594029940029,0.0570594029940025,2,0,0,0,0
6,35,6,1,9,0.0570594029939996,0.0570594029939996,0,6.93889390390723e-18,0,-2.80491040406373,-3.5527136788005e-15,0.0570594029939993,0.0570594029939991,2,0,0,0,0
6,35,6,1,10,0.0570594029939993,0.0570594029939993,0,0,0,-2.80491040406373,3.5527136788005e-15,0.0570594029939992,0.0570594029939994,2,0,0,0,0
6,35,6,1,11,0.0570594029939988,0.0570594029939988,0,0,0,-2.80491040406374,-1.06581410364015e-14,0.0570594029939987,0.0570594029939981,2,0,0,0,0
6,35,6,1,12,0.0570594029939991,0.0570594029939991,0,6.93889390390723e-18,4.44089209850063e-16,-2.80491040406374,3.5527136788005e-15,0.057059402993999,0.0570594029939992,2,0,0,0,0
6,35,6,1,13,0.0570594029940004,0.0570594029940004,0,6.93889390390723e-18,0,-2.80767004270257,-1.21635841381362e-05,0.056911105790663,0.0569104529474738,2,0,0,0,0
6,35,6,1,14,0.0570594029940001,0.0570594029940001,0,0,0,-2.80704203795899,-9.77241286825858e-06,0.0569448215875645,0.0569442967906568,2,0,0,0,0
6,35,6,1,15,0.0570594029940004,0.0570594029940004,0,0,0,-2.8067874378109,-8.353850907028e-06,0.0569584956948298,0.0569580469758594,2,0,0,0,0
6,35,6,1,16,0.0570594029940005,0.0570594029940005,0,0,0,-2.80695924638411,-7.75449614920376e-06,0.0569492678328244,0.0569488513709072,2,0,0,0,0
6,35,6,1,17,0.0420252991435679,0.0420252991435679,0,0,0,-3.24921742320388,-0.0165012489275629,0.0373550183226622,0.0367661485894192,2,0,0,0,0
6,35,6,1,18,0.0435720437635303,0.0435720437635303,0,0,0,-3.20960737834382,-0.0123709386279547,0.038805776552637,0.0383469654787126,2,0,0,0,0
6,35,6,1,19,0.0544801839816376,0.0544801839816376,0,0,0,-3.14094915241665,-0.010291429316073,0.0414493917871152,0.0410424236449431,2,0,0,0,0
6,35,6,1,20,0.0351832475293317,0.0351832475293317,0,6.93889390390723e-18,4.44089209850063e-16,-3.19850245460129,-0.0582594281110609,0.0392221169874414,0.0370846673357595,2,0,0,0,1
6,35,6,1,21,0.912771000931281,0.994952073635654,0.675067785077735,0.0821810727043729,2.93576883583097,4.68164570714277,-0.304251522783316,0.99082127357497,0.98759770851332,2,1,1,1,0
6,35,6,1,22,0.958275684540521,0.997560132011241,0.67513281965111,0.03928444747072,2.87931705070862,4.49041094951357,-6.31732510302444,0.988908370451315,0.138606295837756,2,1,0,1,0
6,35,6,1,23,0.96917035668623,0.998669338579213,0.719958397244979,0.0294989818929828,3.17278387321198,4.01493168142311,-0.829023663949471,0.982275634508195,0.960300513507693,2,1,1,1,0
6,35,6,1,24,0.972039126560532,0.998620020987568,0.737789133474712,0.0265808944270357,3.03571615470882,5.24144303121312,-5.98434496920973,0.994735250371515,0.322369896035434,2,1,1,1,0
6,36,6,1,1,0.0570594029940031,0.0570594029940031,0,6.93889390390723e-18,0,-2.80491040406366,-8.5265128291212e-14,0.0570594029940031,0.0570594029939986,2,0,0,0,0
6,36,6,1,2,0.0570594029940007,0.0570594029940007,0,0,0,-2.80491040406371,-4.2632564145606e-14,0.0570594029940005,0.0570594029939981,2,0,0,0,0
6,36,6,1,3,0.0570594029939998,0.0570594029939998,0,6.93889390390723e-18,0,-2.80491040406367,-1.4210854715202e-14,0.0570594029940025,0.0570594029940017,2,0,1,0,0
6,36,6,1,4,0.0570594029940009,0.0570594029940009,0,0,0,-2.80491040406372,-5.6843418860808e-14,0.057059402994,0.057059402993997,2,0,0,0,0
6,36,6,1,5,0.0570594029940004,0.0570594029940004,0,6.93889390390723e-18,0,-2.80491040406371,-1.4210854715202e-14,0.0570594029940004,0.0570594029939996,2,0,0,0,0
6,36,6,1,6,0.057059402994,0.057059402994,0,0,0,-2.80491040406372,-2.1316282072803e-14,0.0570594029939999,0.0570594029939987,2,0,0,0,0
6,36,6,1,7,0.057059402994001,0.057059402994001,0,0,0,-2.80491040406369,-2.8421709430404e-14,0.0570594029940013,0.0570594029939998,2,0,0,0,0
6,36,6,1,8,0.057059402994003,0.057059402994003,0,0,0,-2.80491040406367,-2.8421709430404e-14,0.0570594029940026,0.0570594029940011,2,0,0,0,0
6,36,6,1,9,0.0570594029939991,0.0570594029939991,0,6.93889390390723e-18,4.44089209850063e-16,-2.80491040406373,-3.5527136788005e-15,0.0570594029939994,0.0570594029939992,2,0,0,0,0
6,36,6,1,10,0.0570594029939992,0.0570594029939992,0,0,0,-2.80491040406373,-3.5527136788005e-15,0.0570594029939992,0.057059402993999,2,0,0,0,0
6,36,6,1,11,0.0570594029939991,0.0570594029939991,0,6.93889390390723e-18,4.44089209850063e-16,-2.80491040406374,-1.06581410364015e-14,0.0570594029939989,0.0570594029939983,2,0,0,0,0
6,36,6,1,12,0.057059402993999,0.057059402993999,0,0,0,-2.80491040406373,3.5527136788005e-15,0.0570594029939991,0.0570594029939993,2,0,0,0,0
6,36,6,1,13,0.0570594029940003,0.0570594029940003,0,0,0,-2.80491040406371,-7.105427357601e-15,0.0570594029940004,0.057059402994,2,0,0,0,0
6,36,6,1,14,0.057059402994,0.057059402994,0,6.93889390390723e-18,0,-2.80491040406372,-8.88178419700125e-15,0.057059402994,0.0570594029939996,2,0,0,0,0
6,36,6,1,15,0.0570594029940003,0.0570594029940003,0,0,0,-2.80491040406371,-7.105427357601e-15,0.0570594029940004,0.057059402994,2,0,0,0,0
6,36,6,1,16,0.0570594029940004,0.0570594029940004,0,0,0,-2.80491040406371,-1.77635683940025e-15,0.0570594029940005,0.0570594029940004,2,0,0,0,0
6,36,6,1,17,0.052873395884306,0.052873395884306,0,0,0,-3.05424444275181,-0.0116708250133346,0.0450345820873944,0.0445353177904612,2,0,0,0,0
6,36,6,1,18,0.0543887473670107,0.0543887473670107,0,6.93889390390723e-18,0,-3.01885508265919,-0.00479762176553855,0.046581295598451,0.0463686890201406,2,0,0,0,0
6,36,6,1,19,0.053808690434687,0.053808690434687,0,0,0,-2.85783140273311,-0.0496291053772815,0.0542779109856804,0.0517859933513199,2,0,0,0,0
6,36,6,1,20,0.0527554000825491,0.0527554000825491,0,6.93889390390723e-18,0,-3.18432506306737,-0.0111713010429106,0.0397598781461525,0.0393355547693024,2,0,0,0,0
6,36,6,1,21,0.109319432783806,0.804588638277489,0.669859530226054,0.695269205493683,3.51293593488061,4.12316919790328,-0.607603417096958,0.98406492463644,0.971127432656489,2,1,1,1,0
6,36,6,1,22,0.388107469978993,0.959475972379722,0.668471389444144,0.571368502400728,3.6197665773501,5.15870560651919,-0.523602318222688,0.99428372711682,0.990388179163398,2,1,1,1,0
6,36,6,1,23,0.868057164904178,0.998717694769322,0.698185405621149,0.130660529865145,4.77392392193614,6.63186714216101,-0.320052264797793,0.998684033595907,0.998188550579658,2,1,1,1,0
6,36,6,1,24,0.413631428313508,0.998655199641085,0.748103242584498,0.585023771327577,6.95913724982481,6.59206344044501,-0.660657839623588,0.998630669998595,0.997352281176573,2,1,1,1,0
7,1,1,1,1,0.027598480588683,0.027598480588683,0,0,0,-3.19079647621109,-0.0517300196995354,0.0395135404210296,0.037596367734266,2,0,0,0,1
7,1,1,1,2,0.0287655450930686,0.0287655450930686,0,0,0,-3.31267334853868,-0.0839735997123601,0.0351389686799011,0.0324004203368263,2,0,0,0,1
7,1,1,1,3,0.35730858467031,0.35730858467031,0,0,0,2.77858008393096,-0.198099549906763,0.941507296828205,0.929594725769708,2,1,1,0,0
7,1,1,1,4,0.972779089689973,0.972779089689973,0,0,0,4.24072040399921,-0.0420841878414021,0.985807121645434,0.985206104255038,2,1,1,1,0
7,1,1,1,5,0.0392551335324132,0.739943261334511,0.725017693982558,0.700688127802098,4.24330033640677,-1.65719387221872,-0.976142624360615,0.160139045949581,0.0670235132704841,2,0,1,1,0
7,1,1,1,6,0.056488808964058,0.056488808964058,0,0,0,-2.81556567883053,-3.01980662698043e-14,0.0564888089640603,0.0564888089640587,2,0,0,0,0
7,1,1,1,7,0.0564888089640608,0.0564888089640608,0,0,0,-2.81556567883051,-3.01980662698043e-14,0.0564888089640615,0.0564888089640599,2,0,0,0,0
7,1,1,1,8,0.0564888089640615,0.0564888089640615,0,6.93889390390723e-18,4.44089209850063e-16,-2.81556567883048,-8.88178419700125e-15,0.0564888089640627,0.0564888089640622,2,0,0,0,0
7,1,1,1,9,0.0564888089640585,0.0564888089640585,0,0,0,-2.82317339340803,-2.80699332009249e-05,0.0560846997922997,0.0560832138108332,2,0,0,0,0
7,1,1,1,10,0.0564888089640581,0.0564888089640581,0,6.93889390390723e-18,4.44089209850063e-16,-2.82141477358442,-2.17449493753463e-05,0.0561778724436916,0.0561767194958722,2,0,0,0,0
7,1,1,1,11,0.0564888089640581,0.0564888089640581,0,0,0,-2.82201942439657,-2.27354947117675e-05,0.0561458212993894,0.056144616478835,2,0,0,0,0
7,1,1,1,12,0.0564888089640583,0.0564888089640584,0,6.93889390390723e-18,0,-2.82293603093713,-2.49804321654779e-05,0.0560972668972231,0.0560959441889259,2,0,0,0,0
7,1,1,1,13,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883053,-1.77635683940025e-15,0.0564888089640603,0.0564888089640602,2,0,0,0,0
7,1,1,1,14,0.0564888089640597,0.0564888089640597,0,6.93889390390723e-18,0,-2.81556567883053,-3.5527136788005e-15,0.0564888089640602,0.05648880896406,2,0,0,0,0
7,1,1,1,15,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883052,-3.5527136788005e-15,0.0564888089640606,0.0564888089640604,2,0,0,0,0
7,1,1,1,16,0.0564888089640604,0.0564888089640604,0,6.93889390390723e-18,0,-2.81556567883052,-1.24344978758018e-14,0.0564888089640606,0.0564888089640599,2,0,0,0,0
7,1,1,1,17,0.0564888089640602,0.0564888089640602,0,6.93889390390723e-18,0,-2.81556567883053,-5.32907051820075e-15,0.0564888089640603,0.0564888089640601,2,0,0,0,0
7,1,1,1,18,0.0564888089640597,0.0564888089640597,0,0,0,-2.81556567883054,-5.32907051820075e-15,0.0564888089640599,0.0564888089640596,2,0,0,0,0
7,1,1,1,19,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883053,-5.32907051820075e-15,0.0564888089640605,0.0564888089640602,2,0,0,0,0
7,1,1,1,20,0.0564888089640603,0.0564888089640603,0,0,0,-2.81556567883053,-1.24344978758018e-14,0.0564888089640604,0.0564888089640597,2,0,0,0,0
7,1,1,1,21,0.0564888089640601,0.0564888089640601,0,0,0,-2.81556567883051,-1.59872115546023e-14,0.0564888089640611,0.0564888089640602,2,0,0,0,0
7,1,1,1,22,0.0564888089640601,0.0564888089640601,0,0,0,-2.81556567883051,-1.24344978758018e-14,0.0564888089640613,0.0564888089640607,2,0,0,0,0
7,1,1,1,23,0.0564888089640595,0.0564888089640595,0,0,0,-2.81556567883052,-5.32907051820075e-15,0.0564888089640605,0.0564888089640602,2,0,0,0,0
7,1,1,1,24,0.0564888089640597,0.0564888089640597,0,6.93889390390723e-18,0,-2.81556567883052,-5.32907051820075e-15,0.0564888089640609,0.0564888089640606,2,0,0,0,0
7,2,1,1,1,0.048725853383501,0.048725853383501,0,0,0,-3.38488341945956,-0.021596249203828,0.0327712499287076,0.0320935716206921,2,0,0,0,0
7,2,1,1,2,0.0508686705980202,0.0508686705980203,0,6.93889390390723e-18,0,-3.34146268871407,-0.0216611448788644,0.0341758445638252,0.0334680263710073,2,0,0,0,0
7,2,1,1,3,0.0351941574716141,0.0351941574716141,0,0,0,-1.40425947081246,-0.371620738373455,0.197141067650968,0.144812590622717,2,0,0,0,0
7,2,1,1,4,0.942694593697749,0.942694593697749,0,0,0,3.34342432167079,-0.0927828349087445,0.965888845601686,0.962696156738454,2,1,1,0,0
7,2,1,1,5,0.0239596522075156,0.0239596522075156,0,0,0,-0.380168226794791,-0.822861522189456,0.406086323449333,0.230936679545656,2,0,1,1,0
7,2,1,1,6,0.0564888089640615,0.0564888089640615,0,6.93889390390723e-18,4.44089209850063e-16,-2.81556567883055,-3.73034936274053e-14,0.0564888089640591,0.0564888089640571,2,0,0,0,0
7,2,1,1,7,0.0564888089640635,0.0564888089640635,0,0,0,-2.8155656788305,-4.44089209850063e-14,0.0564888089640617,0.0564888089640593,2,0,0,0,0
7,2,1,1,8,0.0564888089640632,0.0564888089640632,0,0,0,-2.8155656788305,-4.44089209850063e-14,0.056488808964062,0.0564888089640596,2,0,0,0,0
7,2,1,1,9,0.0564888089640598,0.0564888089640598,0,0,0,-2.81556567883056,-1.24344978758018e-14,0.0564888089640589,0.0564888089640582,2,0,0,0,0
7,2,1,1,10,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883056,-8.88178419700125e-15,0.0564888089640587,0.0564888089640582,2,0,0,0,0
7,2,1,1,11,0.0564888089640597,0.0564888089640597,0,6.93889390390723e-18,0,-2.81556567883056,-8.88178419700125e-15,0.0564888089640586,0.0564888089640581,2,0,0,0,0
7,2,1,1,12,0.0564888089640591,0.0564888089640591,0,0,0,-2.81556567883056,-8.88178419700125e-15,0.0564888089640586,0.0564888089640581,2,0,0,0,0
7,2,1,1,13,0.0564888089640606,0.0564888089640606,0,6.93889390390723e-18,0,-2.81556567883053,-1.77635683940025e-15,0.0564888089640602,0.0564888089640601,2,0,0,0,0
7,2,1,1,14,0.0564888089640605,0.0564888089640605,0,0,0,-2.81556567883054,-8.88178419700125e-15,0.0564888089640599,0.0564888089640595,2,0,0,0,0
7,2,1,1,15,0.0564888089640605,0.0564888089640605,0,0,0,-2.81556567883053,-8.88178419700125e-15,0.0564888089640601,0.0564888089640596,2,0,0,0,0
7,2,1,1,16,0.056488808964061,0.056488808964061,0,0,0,-2.81556567883052,-1.4210854715202e-14,0.0564888089640605,0.0564888089640598,2,0,0,0,0
7,2,1,1,17,0.0564888089640607,0.0564888089640607,0,0,0,-2.81556567883053,0,0.0564888089640603,0.0564888089640603,2,0,0,0,0
7,2,1,1,18,0.0564888089640603,0.0564888089640603,0,0,0,-2.81556567883054,-3.5527136788005e-15,0.0564888089640598,0.0564888089640596,2,0,0,0,0
7,2,1,1,19,0.0564888089640607,0.0564888089640607,0,0,0,-2.81556567883053,-1.77635683940025e-15,0.0564888089640603,0.0564888089640602,2,0,0,0,0
7,2,1,1,20,0.0564888089640605,0.0564888089640605,0,0,0,-2.81556567883053,-7.105427357601e-15,0.0564888089640604,0.05648880896406,2,0,0,0,0
7,2,1,1,21,0.0564888089640615,0.0564888089640615,0,0,0,-2.81556567883053,-8.88178419700125e-15,0.0564888089640605,0.05648880896406,2,0,0,0,0
7,2,1,1,22,0.0564888089640615,0.0564888089640615,0,6.93889390390723e-18,0,-2.81556567883052,-8.88178419700125e-15,0.0564888089640605,0.05648880896406,2,0,0,0,0
7,2,1,1,23,0.056488808964061,0.0564888089640611,0,6.93889390390723e-18,0,-2.81556567883054,-5.32907051820075e-15,0.05648880896406,0.0564888089640597,2,0,0,0,0
7,2,1,1,24,0.0564888089640611,0.0564888089640611,0,0,0,-2.81556567883053,-8.88178419700125e-15,0.0564888089640601,0.0564888089640597,2,0,0,0,0
7,3,1,1,1,0.0504441648048971,0.0504441648048971,0,0,0,-2.96065295025061,-0.0108757609610457,0.049235431633615,0.048728811733029,2,0,0,0,0
7,3,1,1,2,0.0512144601554234,0.0512144601554234,0,0,0,-2.92415822687937,-0.00940551852277771,0.0509721748082604,0.0505191089314728,2,0,0,0,0
7,3,1,1,3,0.0454391803820304,0.0454391803820304,0,0,0,-3.23119574253812,-0.0371165551408144,0.0380085019527434,0.0366744071742877,2,0,0,0,0
7,3,1,1,4,0.75236780620261,0.75236780620261,0,1.11022302462516e-16,6.66133814775094e-16,2.29362740114419,-0.0858139884489493,0.90834788613242,0.900948966933694,2,1,1,0,0
7,3,1,1,5,0.0564888089640589,0.0564888089640589,0,0,0,-3.43966257118906,-1.06581410364015e-14,0.0310786434653572,0.0310786434653569,2,0,0,0,0
7,3,1,1,6,0.0564888089640589,0.0564888089640589,0,0,0,-2.81556567883052,-1.06581410364015e-14,0.0564888089640607,0.0564888089640601,2,0,0,0,0
7,3,1,1,7,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883049,-3.5527136788005e-15,0.0564888089640625,0.0564888089640623,2,0,1,0,0
7,3,1,1,8,0.0564888089640607,0.0564888089640607,0,0,0,-2.81556567883049,-1.06581410364015e-14,0.0564888089640624,0.0564888089640619,2,0,0,0,0
7,3,1,1,9,0.0564888089640586,0.0564888089640586,0,6.93889390390723e-18,4.44089209850063e-16,-2.81556567883055,1.06581410364015e-14,0.0564888089640594,0.05648880896406,2,0,0,0,0
7,3,1,1,10,0.0564888089640589,0.0564888089640589,0,0,0,-2.81556567883054,7.105427357601e-15,0.0564888089640597,0.0564888089640601,2,0,0,0,0
7,3,1,1,11,0.0564888089640589,0.0564888089640589,0,0,0,-2.81556567883054,3.5527136788005e-15,0.0564888089640595,0.0564888089640596,2,0,0,0,0
7,3,1,1,12,0.0564888089640583,0.0564888089640583,0,0,0,-2.81556567883056,1.4210854715202e-14,0.0564888089640588,0.0564888089640596,2,0,0,0,0
7,3,1,1,13,0.0564888089640602,0.0564888089640602,0,0,0,-2.81556567883053,0,0.0564888089640605,0.0564888089640605,2,0,0,0,0
7,3,1,1,14,0.0564888089640601,0.0564888089640601,0,0,0,-2.81556567883053,-1.77635683940025e-15,0.0564888089640604,0.0564888089640603,2,0,0,0,0
7,3,1,1,15,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883053,-1.77635683940025e-15,0.0564888089640603,0.0564888089640602,2,0,0,0,0
7,3,1,1,16,0.0564888089640603,0.0564888089640604,0,6.93889390390723e-18,0,-2.81556567883052,0,0.0564888089640608,0.0564888089640607,2,0,0,0,0
7,3,1,1,17,0.0564888089640603,0.0564888089640604,0,6.93889390390723e-18,0,-2.81556567883052,0,0.0564888089640606,0.0564888089640606,2,0,0,0,0
7,3,1,1,18,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883053,-1.77635683940025e-15,0.0564888089640602,0.0564888089640601,2,0,0,0,0
7,3,1,1,19,0.0564888089640602,0.0564888089640602,0,0,0,-2.81556567883052,-1.77635683940025e-15,0.0564888089640606,0.0564888089640605,2,0,0,0,0
7,3,1,1,20,0.0564888089640602,0.0564888089640602,0,0,0,-2.81556567883053,-1.77635683940025e-15,0.0564888089640605,0.0564888089640603,2,0,0,0,0
7,3,1,1,21,0.0564888089640602,0.0564888089640602,0,0,0,-2.81556567883051,-7.105427357601e-15,0.0564888089640611,0.0564888089640608,2,0,0,0,0
7,3,1,1,22,0.0564888089640597,0.0564888089640597,0,6.93889390390723e-18,0,-2.81556567883052,-1.77635683940025e-14,0.0564888089640609,0.05648880896406,2,0,0,0,0
7,3,1,1,23,0.0564888089640599,0.0564888089640599,0,0,0,-2.81556567883052,-7.105427357601e-15,0.0564888089640607,0.0564888089640603,2,0,0,0,0
7,3,1,1,24,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883052,-1.06581410364015e-14,0.0564888089640608,0.0564888089640602,2,0,0,0,0
7,4,1,1,1,0.0483937481195078,0.0483937481195078,0,0,0,-2.94822329352416,-0.000352698381082206,0.0498205508735239,0.0498038573247889,2,0,0,0,0
7,4,1,1,2,0.0490902740053645,0.0490902740053645,0,0,0,-2.93254007028795,-0.000356023456674848,0.0505682340818406,0.0505511437431848,2,0,0,0,0
7,4,1,1,3,0.0334379157478873,0.113807668014158,0.62998274271729,0.0803697522662712,1.31163096946812,-2.74714086769024,-0.34016300728426,0.0602483264713416,0.0436340061355247,2,0,0,1,0
7,4,1,1,4,0.203748964229271,0.890705359944475,0.624254566776281,0.686956395715204,3.4609921720752,1.40728642670332,-0.417560168031184,0.803337589063963,0.729033849920976,2,0,1,1,0
7,4,1,1,5,0.0564888089640585,0.0564888089640585,0,0,0,-2.81556567883056,5.32907051820075e-15,0.0564888089640588,0.0564888089640591,2,0,0,0,0
7,4,1,1,6,0.0564888089640587,0.0564888089640587,0,0,0,-2.81556567883056,-1.77635683940025e-15,0.0564888089640588,0.0564888089640587,2,0,0,0,0
7,4,1,1,7,0.0564888089640599,0.0564888089640599,0,6.93889390390723e-18,0,-2.81556567883054,-8.88178419700125e-15,0.0564888089640599,0.0564888089640595,2,0,0,0,0
7,4,1,1,8,0.056488808964061,0.056488808964061,0,6.93889390390723e-18,0,-2.81556567883052,1.24344978758018e-14,0.0564888089640608,0.0564888089640615,2,0,1,0,0
7,4,1,1,9,0.0564888089640589,0.0564888089640589,0,0,0,-2.81556567883056,1.24344978758018e-14,0.0564888089640587,0.0564888089640593,2,0,0,0,0
7,4,1,1,10,0.0564888089640592,0.0564888089640592,0,0,0,-2.81556567883055,1.24344978758018e-14,0.056488808964059,0.0564888089640597,2,0,0,0,0
7,4,1,1,11,0.056488808964059,0.056488808964059,0,0,0,-2.81556567883055,1.59872115546023e-14,0.0564888089640589,0.0564888089640598,2,0,0,0,0
7,4,1,1,12,0.0564888089640582,0.0564888089640582,0,0,0,-2.81556567883057,1.24344978758018e-14,0.0564888089640582,0.0564888089640589,2,0,0,0,0
7,4,1,1,13,0.0564888089640603,0.0564888089640603,0,0,0,-2.81556567883053,1.77635683940025e-15,0.0564888089640602,0.0564888089640603,2,0,0,0,0
7,4,1,1,14,0.0564888089640601,0.0564888089640601,0,0,0,-2.81556567883053,1.77635683940025e-15,0.0564888089640601,0.0564888089640602,2,0,0,0,0
7,4,1,1,15,0.0564888089640601,0.0564888089640601,0,0,0,-2.81556567883053,7.105427357601e-15,0.05648880896406,0.0564888089640604,2,0,0,0,0
7,4,1,1,16,0.0564888089640603,0.0564888089640604,0,6.93889390390723e-18,0,-2.81556567883053,5.32907051820075e-15,0.0564888089640603,0.0564888089640606,2,0,0,0,0
7,4,1,1,17,0.0564888089640604,0.0564888089640604,0,0,0,-2.81556567883053,3.5527136788005e-15,0.0564888089640604,0.0564888089640605,2,0,0,0,0
7,4,1,1,18,0.0564888089640598,0.0564888089640598,0,0,0,-2.81556567883054,5.32907051820075e-15,0.05648880896406,0.0564888089640603,2,0,0,0,0
7,4,1,1,19,0.0564888089640602,0.0564888089640602,0,0,0,-2.81556567883053,5.32907051820075e-15,0.0564888089640603,0.0564888089640605,2,0,0,0,0
7,4,1,1,20,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883053,3.5527136788005e-15,0.0564888089640601,0.0564888089640603,2,0,0,0,0
7,4,1,1,21,0.0564888089640601,0.0564888089640601,0,6.93889390390723e-18,0,-2.81556567883053,8.88178419700125e-15,0.0564888089640602,0.0564888089640606,2,0,0,0,0
7,4,1,1,22,0.0564888089640599,0.0564888089640599,0,6.93889390390723e-18,4.44089209850063e-16,-2.81556567883054,8.88178419700125e-15,0.0564888089640598,0.0564888089640602,2,0,0,0,0
7,4,1,1,23,0.0564888089640594,0.0564888089640594,0,0,0,-2.81556567883054,1.24344978758018e-14,0.0564888089640597,0.0564888089640604,2,0,0,0,0
7,4,1,1,24,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883054,8.88178419700125e-15,0.05648880896406,0.0564888089640605,2,0,0,0,0
7,5,1,1,1,0.0463884722145374,0.0463884722145374,0,0,0,-2.99210811984994,-0.0249440483503562,0.0477836780623545,0.0466614311823179,2,0,0,0,0
7,5,1,1,2,0.0465442046873474,0.0465442046873474,0,0,0,-2.98053791127784,-0.0240323867986696,0.0483128902190686,0.0472198289168162,2,0,0,0,0
7,5,1,1,3,0.404581434965915,0.985287546152557,0.657725265958362,0.580706111186642,4.59065077807853,-0.175425117190434,-0.448039648750999,0.456255844989047,0.348993855215643,2,1,1,0,1
7,5,1,1,4,0.729398470221704,0.99713973714134,0.646319676476957,0.267741266919636,4.86240457646567,3.22476964962185,-0.268901172214946,0.961755836491814,0.950540117315197,2,1,1,0,1
7,5,1,1,5,0.0564888089640594,0.0564888089640594,0,0,0,-2.81556567883056,-1.77635683940025e-15,0.0564888089640588,0.0564888089640587,2,0,0,0,0
7,5,1,1,6,0.0564888089640583,0.0564888089640583,0,0,0,-2.81556567883056,-1.77635683940025e-15,0.0564888089640586,0.0564888089640585,2,0,0,0,0
7,5,1,1,7,0.0564888089640592,0.0564888089640592,0,0,0,-2.81556567883054,-8.88178419700125e-15,0.0564888089640597,0.0564888089640592,2,0,0,0,0
7,5,1,1,8,0.0564888089640602,0.0564888089640602,0,6.93889390390723e-18,0,-2.81556567883052,1.95399252334028e-14,0.0564888089640607,0.0564888089640618,2,0,0,0,0
7,5,1,1,9,0.056488808964059,0.056488808964059,0,0,0,-2.81556567883055,8.88178419700125e-15,0.0564888089640589,0.0564888089640594,2,0,0,0,0
7,5,1,1,10,0.0564888089640595,0.0564888089640595,0,6.93889390390723e-18,0,-2.81556567883055,8.88178419700125e-15,0.0564888089640593,0.0564888089640598,2,0,0,0,0
7,5,1,1,11,0.0564888089640581,0.0564888089640581,0,0,0,-2.81556567883056,8.88178419700125e-15,0.0564888089640587,0.0564888089640592,2,0,0,0,0
7,5,1,1,12,0.0564888089640589,0.0564888089640589,0,0,0,-2.81556567883056,5.32907051820075e-15,0.0564888089640584,0.0564888089640587,2,0,0,0,0
7,5,1,1,13,0.0564888089640601,0.0564888089640601,0,0,0,-2.81556567883053,1.77635683940025e-15,0.0564888089640602,0.0564888089640603,2,0,0,0,0
7,5,1,1,14,0.0564888089640596,0.0564888089640596,0,0,0,-2.81556567883054,1.77635683940025e-15,0.0564888089640599,0.05648880896406,2,0,0,0,0
7,5,1,1,15,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883053,5.32907051820075e-15,0.0564888089640601,0.0564888089640603,2,0,0,0,0
7,5,1,1,16,0.0564888089640604,0.0564888089640604,0,0,0,-2.81556567883053,5.32907051820075e-15,0.0564888089640604,0.0564888089640607,2,0,0,0,0
7,5,1,1,17,0.0564888089640603,0.0564888089640603,0,0,0,-2.81556567883053,3.5527136788005e-15,0.0564888089640604,0.0564888089640605,2,0,0,0,0
7,5,1,1,18,0.0564888089640595,0.0564888089640595,0,6.93889390390723e-18,4.44089209850063e-16,-2.81556567883054,5.32907051820075e-15,0.0564888089640597,0.05648880896406,2,0,0,0,0
7,5,1,1,19,0.0564888089640602,0.0564888089640602,0,0,0,-2.81556567883053,5.32907051820075e-15,0.0564888089640602,0.0564888089640605,2,0,0,0,0
7,5,1,1,20,0.0564888089640599,0.0564888089640599,0,0,0,-2.81556567883054,0,0.05648880896406,0.05648880896406,2,0,0,0,0
7,5,1,1,21,0.05648880896406,0.05648880896406,0,0,0,-2.81556567883053,1.24344978758018e-14,0.0564888089640601,0.0564888089640607,2,0,0,0,0
7,5,1,1,22,0.0564888089640603,0.0564888089640603,0,0,0,-2.81556567883053,8.88178419700125e-15,0.05648880896406,0.0564888089640605,2,0,0,0,0
7,5,1,1,23,0.0564888089640599,0.0564888089640599,0,6.93889390390723e-18,0,-2.81556567883054,5.32907051820075e-15,0.0564888089640595,0.0564888089640598,2,0,0,0,0
