scene,seed,arm,ospa,count_mae,gospa,miss2,false2,loc2,reunion_ospa,post_departure_false2,remote_acquisitions,remote_queries,wire_bytes,raw_bytes
split_latebirth,2918,ceiling_association,2.574257943041048,0.396875,3.6494821495922243,28.575,0.0,0.5125092313421139,2.2997394521252437,0.0,8,8,26173440.0,2888664
split_latebirth,2919,ceiling_association,2.654717099285655,0.40520833333333334,3.778145422510795,29.175,0.0,1.1339400596774414,3.0348696172833876,0.0,8,8,26206208.0,2717560
split_latebirth,2920,ceiling_association,2.5311520074103906,0.38958333333333334,3.5909017940208714,28.05,0.0,0.7694548183716766,2.2060362249617897,0.0,8,8,26206208.0,2866712
churn_departure,2901,ceiling_association,0.7248940749967073,0.08020833333333334,1.0333595423310618,3.45,2.475,0.16485504139966345,0.8358865441057215,9.9,8,8,27123712.0,2702000
churn_departure,2902,ceiling_association,1.6262744818426877,0.18854166666666666,2.274272121132127,11.475,6.45,0.1840829834221066,2.04077395876203,25.8,8,8,26697728.0,2445672
churn_departure,2903,ceiling_association,0.7138723779621917,0.07291666666666667,1.0274204393423618,3.3,1.95,0.2584782958216564,0.781502998353276,7.8,8,8,27058176.0,2732536
churn_departure,2904,ceiling_association,0.697827822793834,0.07604166666666666,0.986282622264029,3.3,2.175,0.1646398450164846,0.5813225078397173,8.7,8,8,26730496.0,2787192
churn_departure,2905,ceiling_association,0.9195848341071741,0.121875,1.3566123919067778,5.775,3.0,0.17976978082290895,1.2538858600783702,12.0,8,8,27222016.0,2741392
churn_departure,2906,ceiling_association,0.8746830002946581,0.103125,1.2530530221189011,4.875,2.7,0.2146749530393052,1.1749264728317035,10.8,8,8,27058176.0,2722584
churn_departure,2907,ceiling_association,1.1558467800861343,0.165625,1.6783513276994424,10.125,1.8,0.14950623402788235,1.4822324291860816,7.2,8,8,26501120.0,2630392
churn_departure,2908,ceiling_association,0.7814357959565065,0.09375,1.1678056673554724,3.075,3.675,0.21198127477632406,0.36218129407565086,14.7,8,8,27320320.0,2798920
churn_departure,2909,ceiling_association,0.9331480205778502,0.11041666666666666,1.2993171241514725,5.4,2.55,0.2120241911006215,0.8429697655328946,10.2,8,8,26959872.0,2842192
churn_departure,2910,ceiling_association,0.734076645678946,0.08958333333333333,1.0713802263414043,3.825,2.625,0.17753418484853464,0.6890336922617315,10.5,8,8,26894336.0,2591104
churn_departure,2911,ceiling_association,0.6892388536243252,0.06875,0.9962018046778186,3.975,1.425,0.20474319027369325,0.6486811692813372,5.7,8,8,26861568.0,2471088
churn_departure,2912,ceiling_association,1.671925121362656,0.246875,2.364138015591786,16.65,1.125,0.1689945278801145,1.6778153339017745,4.5,6,8,26927104.0,2828424
churn_departure,2913,ceiling_association,1.048530500963338,0.12395833333333334,1.4404033168465629,6.975,2.4,0.19234082365734662,1.246525211851607,9.6,8,8,27254784.0,2553312
churn_departure,2914,ceiling_association,1.6660593413724933,0.246875,2.3629265473716905,15.15,2.775,0.1680614780910517,2.122672496038027,11.1,8,8,27254784.0,2725800
churn_departure,2915,ceiling_association,0.6546460005777284,0.07291666666666667,0.9685439748989719,3.075,2.175,0.178953298621127,0.5821229709255703,8.7,8,8,26796032.0,2753272
churn_departure,2916,ceiling_association,0.5333251476564146,0.05625,0.8111949944286594,2.475,1.575,0.1600903675271881,0.6359178405307552,6.3,8,8,27156480.0,2671160
churn_departure,2917,ceiling_association,0.9293485411720345,0.10625,1.3307890269002036,7.05,1.2,0.21431770221350507,1.0259117312690589,4.8,8,8,26894336.0,2733704
churn_departure,2918,ceiling_association,0.7071894614475449,0.07604166666666666,1.0240460611243996,3.825,1.65,0.20027192091363127,0.816771949166351,6.6,8,8,26927104.0,2730360
churn_departure,2919,ceiling_association,0.875114038031082,0.10104166666666667,1.2255845244424568,5.25,2.325,0.1817378073273524,0.9599586563052485,9.3,8,8,27287552.0,2697120
churn_departure,2920,ceiling_association,0.7666503864759406,0.08645833333333333,1.1026896325178384,3.45,2.775,0.19514971276797868,0.7723870406981962,11.1,8,8,26959872.0,2827104
