condition,arm,frame,robot,detected,output_count,active_components,near_active_components,near_total_r,near_max_r,association_has_column,association_effective_labels,association_largest_share,association_nearest_distance_m,association_joint_mass
reliable,marked_gaussian_evidence_once_initial_negative,45,1,True,8,123,1,0.9827292264137126,0.9827292264137126,True,1.0467877725418657,0.9958093586284078,0.07599994338219847,0.9970793643302329
reliable,marked_gaussian_evidence_once_initial_negative,45,2,True,8,123,1,0.9827292264137126,0.9827292264137126,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,46,1,True,8,122,1,0.9576599385797959,0.9576599385797959,True,1.0487537981382582,0.995624360744599,0.05281856519235835,0.994838251413904
reliable,marked_gaussian_evidence_once_initial_negative,46,2,True,8,122,1,0.9576599385797959,0.9576599385797959,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,47,1,True,8,129,1,0.9168022872393823,0.9168022872393823,True,1.0546484341592743,0.9950615995683196,0.03337188178640938,0.993247550947652
reliable,marked_gaussian_evidence_once_initial_negative,47,2,True,8,129,1,0.9168022872393823,0.9168022872393823,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,48,1,True,8,128,2,0.8510850419703871,0.8491896147882043,True,1.0647926791889233,0.9941023420912212,0.054656727329486246,0.9919356845687497
reliable,marked_gaussian_evidence_once_initial_negative,48,2,True,8,128,2,0.8510850419703871,0.8491896147882043,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,49,1,True,8,135,2,0.7905920050091509,0.7886055648501501,True,1.082546305302003,0.9923727625741958,0.0581685833824595,0.9956593638538812
reliable,marked_gaussian_evidence_once_initial_negative,49,2,True,8,135,2,0.7905920050091509,0.7886055648501501,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,50,1,True,8,134,2,0.6596000356693177,0.6576296521525749,True,1.1008937129627323,0.9905928631915553,0.13003677900754507,0.9854201993827824
reliable,marked_gaussian_evidence_once_initial_negative,50,2,True,8,134,2,0.6596000356693177,0.6576296521525749,True,1.0,1.0,66.29367577706189,3.2009371554846844e-66
reliable,marked_gaussian_evidence_once_initial_negative,51,1,True,8,142,2,0.5390292965835308,0.5369600201002177,True,1.15005144343425,0.9857633318261422,0.08924475283613055,0.9876100622566967
reliable,marked_gaussian_evidence_once_initial_negative,51,2,True,8,142,2,0.5390292965835308,0.5369600201002177,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,52,1,True,8,140,2,0.39585327305663215,0.3937059818116433,True,1.235455229749532,0.9774990231549003,0.04546557902497019,0.9783788615936292
reliable,marked_gaussian_evidence_once_initial_negative,52,2,True,8,140,2,0.39585327305663215,0.3937059818116433,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,53,1,False,8,132,3,0.2635431879596066,0.2597721960560112,True,1.4113045420507437,0.9611260582844372,0.06837284706978408,0.9637937916466803
reliable,marked_gaussian_evidence_once_initial_negative,53,2,False,8,132,3,0.2635431879596066,0.2597721960560112,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,54,1,False,8,133,8,0.18000952030863432,0.16810349627484752,True,1.8189205557305197,0.9271754371773008,0.04155659970176547,0.9612120217366389
reliable,marked_gaussian_evidence_once_initial_negative,54,2,False,8,133,8,0.18000952030863432,0.16810349627484752,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,55,1,False,8,138,18,0.13230283049483954,0.09413686511388768,True,3.224273511207216,0.8420932677540314,0.07864627236752818,0.942924343240477
reliable,marked_gaussian_evidence_once_initial_negative,55,2,False,8,138,18,0.13230283049483954,0.09413686511388768,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,56,1,False,8,141,22,0.1045124158368231,0.042980067332406,True,11.268451127045552,0.6245569054244624,0.08208080467486802,0.9402348367522546
reliable,marked_gaussian_evidence_once_initial_negative,56,2,False,8,141,22,0.1045124158368231,0.042980067332406,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,57,1,False,8,145,28,0.10544547643857917,0.014023010210729681,True,57.31481469992862,0.27101562685089314,0.09887432377805208,0.902765556173413
reliable,marked_gaussian_evidence_once_initial_negative,57,2,False,8,145,28,0.10544547643857917,0.014023010210729681,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,58,1,False,7,149,33,0.11471726478627192,0.0043741769459818645,True,115.2050154274912,0.0611611586278041,0.039719495252907425,0.9523728004149303
reliable,marked_gaussian_evidence_once_initial_negative,58,2,False,7,149,33,0.11471726478627192,0.0043741769459818645,True,1.0000000000000027,1.0,32.641485575489284,4.053770120468096e-24
reliable,marked_gaussian_evidence_once_initial_negative,59,1,False,7,154,130,0.4834649387389754,0.0040011659382228485,True,127.62887355315573,0.014754806682811301,0.0830707168783325,0.920939215045026
reliable,marked_gaussian_evidence_once_initial_negative,59,2,False,7,154,130,0.4834649387389754,0.0040011659382228485,True,1.0,1.0,32.593402563315735,0.08845372259400568
reliable,marked_gaussian_evidence_once_initial_negative,60,1,False,7,159,133,0.4911652975415158,0.003865666216837792,True,130.28217325514441,0.013245339305467623,0.07681619984072663,0.9714464053258347
reliable,marked_gaussian_evidence_once_initial_negative,60,2,False,7,159,133,0.4911652975415158,0.003865666216837792,True,1.6695752554411574,0.7910446787232472,32.43225471951759,0.22120713105452805
reliable,marked_gaussian_evidence_once_initial_negative,61,1,False,7,154,131,0.4810820846613189,0.0038257236164982865,True,132.78167437319595,0.012749245012079347,0.04629540010971166,0.9218740116740314
reliable,marked_gaussian_evidence_once_initial_negative,61,2,False,7,154,131,0.4810820846613189,0.0038257236164982865,True,2.4025011856611735,0.6309640605377137,32.3352049730279,0.47356378777104224
reliable,marked_gaussian_evidence_once_initial_negative,62,1,False,7,161,131,0.4717430776403554,0.003746225748557986,True,135.66470323051269,0.01239946093359219,0.0820008669988391,0.944955424141122
reliable,marked_gaussian_evidence_once_initial_negative,62,2,False,7,161,131,0.4717430776403554,0.003746225748557986,True,3.5229403953356493,0.4260449030556738,32.270453544530376,0.6238570778918142
reliable,marked_gaussian_evidence_once_initial_negative,63,1,False,7,164,129,0.4713906824046135,0.003789460318501008,True,138.25332733676004,0.01263437441552698,0.060304704569526225,0.9551718134041047
reliable,marked_gaussian_evidence_once_initial_negative,63,2,False,7,164,129,0.4713906824046135,0.003789460318501008,True,4.014072186863692,0.43147333535087923,32.26200262235368,0.6758555262329822
reliable,marked_gaussian_evidence_once_initial_negative,64,1,False,7,173,133,0.4706425442554737,0.0036918889560638695,True,141.2754651760653,0.012631809603608464,0.0795192752049788,0.9199104268695775
reliable,marked_gaussian_evidence_once_initial_negative,64,2,False,7,173,133,0.4706425442554737,0.0036918889560638695,True,5.1622484781486,0.2934536243683113,32.24008665436323,0.4423241344053311
reliable,marked_gaussian_evidence_once_initial_negative,65,1,False,7,175,133,0.4701881674619893,0.003690615158512159,True,144.3524101296118,0.012466532154255817,0.08209555183358459,0.9110933261099694
reliable,marked_gaussian_evidence_once_initial_negative,65,2,False,7,175,133,0.4701881674619893,0.003690615158512159,True,5.646336758406625,0.2780768808607654,32.10116601583492,0.6395125482081127
reliable,marked_gaussian_evidence_once_initial_negative,66,1,False,7,183,132,0.47412507843970797,0.0037416243348937627,True,147.32257333512496,0.012034406423758583,0.06599980548507882,0.9400990931284788
reliable,marked_gaussian_evidence_once_initial_negative,66,2,False,7,183,132,0.47412507843970797,0.0037416243348937627,True,6.833082885682909,0.22624351403738147,31.943306649089752,0.6981664160643675
reliable,marked_gaussian_evidence_once_initial_negative,67,1,False,7,184,130,0.4565232095662972,0.0036496489275819172,True,150.4026218944979,0.01163538086291458,0.04927572298403228,0.8911043887646829
reliable,marked_gaussian_evidence_once_initial_negative,67,2,False,7,184,130,0.4565232095662972,0.0036496489275819172,True,7.208594847032317,0.24173854647342494,32.058025496969925,0.5913775896966302
reliable,marked_gaussian_evidence_once_initial_negative,68,1,False,7,192,138,0.4808371119915956,0.0036562738530489984,True,153.53603182133227,0.010951553600055987,0.0349348153204243,0.922701593043463
reliable,marked_gaussian_evidence_once_initial_negative,68,2,False,7,192,138,0.4808371119915956,0.0036562738530489984,True,8.705066271488498,0.20639791569031637,31.767677130348332,0.8027066905564471
reliable,marked_gaussian_evidence_once_initial_negative,69,1,False,7,197,138,0.475172895454813,0.0036077211478836046,True,156.85425012513076,0.010032397736390933,0.048842939611930904,0.9050171650079948
reliable,marked_gaussian_evidence_once_initial_negative,69,2,False,7,197,138,0.475172895454813,0.0036077211478836046,True,9.186838498660745,0.16942475911192026,31.773103596231277,0.8741612329080309
reliable,marked_gaussian_evidence_once_initial_negative,70,1,False,7,201,147,0.5033246643905773,0.0035996610597279154,True,160.01611795994143,0.009024206996899322,0.040988381890688735,0.922646240000681
reliable,marked_gaussian_evidence_once_initial_negative,70,2,False,7,201,147,0.5033246643905773,0.0035996610597279154,True,9.758430126089829,0.1926154084408173,31.716923557479213,0.8021384832212181
reliable,marked_gaussian_evidence_once_initial_negative,71,1,False,7,208,149,0.5056214355100359,0.0035675112255777247,True,163.08805533587088,0.008026802289699325,0.07970625736675815,0.9296324620477485
reliable,marked_gaussian_evidence_once_initial_negative,71,2,False,7,208,149,0.5056214355100359,0.0035675112255777247,True,11.281597996796378,0.13985905651740319,31.722093907388395,0.944864591494437
reliable,marked_gaussian_evidence_once_initial_negative,72,1,False,8,212,152,0.5147493077184528,0.003577765283097626,True,166.53391705355105,0.007184519523710553,0.09955328073333283,0.9550333909984701
reliable,marked_gaussian_evidence_once_initial_negative,72,2,False,8,212,152,0.5147493077184528,0.003577765283097626,True,11.874949427541335,0.12012314069735833,31.690189526503122,0.9795697504089913
reliable,marked_gaussian_evidence_once_initial_negative,73,1,False,8,217,155,0.500733553251542,0.0034221196035314145,True,169.8787852664093,0.006491995086514083,0.042233186738611615,0.8431846679940038
reliable,marked_gaussian_evidence_once_initial_negative,73,2,False,8,217,155,0.500733553251542,0.0034221196035314145,True,12.739600803864862,0.10821192691539173,31.607370832779715,0.9523728800972892
reliable,marked_gaussian_evidence_once_initial_negative,74,1,False,8,226,172,0.5603332679530063,0.0034433261050593,True,173.57257346395485,0.006381506900531711,0.047087991380743204,0.9000953637120201
reliable,marked_gaussian_evidence_once_initial_negative,74,2,False,8,226,172,0.5603332679530063,0.0034433261050593,True,13.391002675181767,0.10195089063390554,31.508568426791683,0.9554245441315286
reliable,marked_gaussian_evidence_once_initial_negative,75,1,False,8,231,171,0.545726755986655,0.003370490636314212,True,177.28505880721025,0.006289801195191385,0.05412117733474206,0.8729714563929833
reliable,marked_gaussian_evidence_once_initial_negative,75,2,False,8,231,171,0.545726755986655,0.003370490636314212,True,14.267125689977362,0.10625774087460821,31.472848442884164,0.945523952670566
reliable,marked_gaussian_evidence_once_initial_negative,76,1,False,9,235,179,0.5623382462451099,0.003312604554806377,True,181.13609356279704,0.00617250366674406,0.06050622674186132,0.8909289670711062
reliable,marked_gaussian_evidence_once_initial_negative,76,2,False,9,235,179,0.5623382462451099,0.003312604554806377,True,15.251743937835505,0.09732944720717213,31.400538804888537,0.9696692895700392
reliable,marked_gaussian_evidence_once_initial_negative,77,1,False,8,220,183,0.5650190764239662,0.0032568551499156935,True,185.0392525034301,0.006070801011005114,0.05918060669807441,0.8663838330279157
reliable,marked_gaussian_evidence_once_initial_negative,77,2,False,8,220,183,0.5650190764239662,0.0032568551499156935,True,2.8963618150226393,0.6161596624642224,40.117099119661724,0.7387605711853591
reliable,marked_gaussian_evidence_once_initial_negative,78,1,False,8,222,188,0.571563537909904,0.003205548731354004,True,188.34533902603908,0.0059490237626446145,0.06272869970874015,0.8852222422295959
reliable,marked_gaussian_evidence_once_initial_negative,78,2,False,8,222,188,0.571563537909904,0.003205548731354004,True,1.0000000834457958,0.9999999958924985,31.115789584391614,7.371430303916697e-22
reliable,marked_gaussian_evidence_once_initial_negative,79,1,False,8,219,195,0.5880234034553358,0.003171101939226156,True,192.06956110243456,0.0058170009172497684,0.07063913026894945,0.907831038199676
reliable,marked_gaussian_evidence_once_initial_negative,79,2,False,8,219,195,0.5880234034553358,0.003171101939226156,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,80,1,False,7,224,196,0.5709307104802691,0.003059432161263498,True,195.1761627804883,0.005717359364878566,0.089886470798468,0.811836591557171
reliable,marked_gaussian_evidence_once_initial_negative,80,2,False,7,224,196,0.5709307104802691,0.003059432161263498,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,81,1,False,8,226,197,0.588229130395518,0.0031198937425087323,True,198.5343092555214,0.005588401422464236,0.09683389666624291,0.8733150978678292
reliable,marked_gaussian_evidence_once_initial_negative,81,2,False,8,226,197,0.588229130395518,0.0031198937425087323,True,1.0000000000012046,0.9999999999999631,30.75079573750311,2.6843844232287305e-20
reliable,marked_gaussian_evidence_once_initial_negative,82,1,False,8,226,203,0.6005281679158332,0.0030811270555650225,True,201.7345890748912,0.0054920625069612905,0.05456438340554461,0.8691388370622892
reliable,marked_gaussian_evidence_once_initial_negative,82,2,False,8,226,203,0.6005281679158332,0.0030811270555650225,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,83,1,False,8,231,207,0.6098391342123068,0.0030678544297012013,True,204.75472510676323,0.005399691184230429,0.10988162286020166,0.9367084558142356
reliable,marked_gaussian_evidence_once_initial_negative,83,2,False,8,231,207,0.6098391342123068,0.0030678544297012013,True,1.0018875604652608,0.9998056099473789,39.147150548792176,2.298542669283192e-07
reliable,marked_gaussian_evidence_once_initial_negative,84,1,False,8,230,209,0.6132835248600988,0.0030466576037010244,True,207.65335078038274,0.005320914329435602,0.09778786706145108,0.8991926296261292
reliable,marked_gaussian_evidence_once_initial_negative,84,2,False,8,230,209,0.6132835248600988,0.0030466576037010244,False,,,,
reliable,marked_gaussian_evidence_once_initial_negative,85,1,False,8,234,212,0.6370337880471275,0.0031174081897151497,True,210.61472317343666,0.005244834621635248,0.06426381982018775,0.9759042038186971
reliable,marked_gaussian_evidence_once_initial_negative,85,2,False,8,234,212,0.6370337880471275,0.0031174081897151497,False,,,,
