condition,arm,frame,robot,detected,output_count,active_components,near_active_components,near_total_r,near_max_r,association_has_column,association_effective_labels,association_largest_share,association_nearest_distance_m,association_joint_mass
reliable,marked_gaussian_evidence_prune_info,53,2,False,8,39,1,0.33355071245303214,0.33355071245303214,False,,,,
reliable,marked_gaussian_evidence_prune_info,54,1,False,8,38,1,0.2774751754844312,0.2774751754844312,True,1.173903230511425,0.9793587541308182,0.04155659970176547,0.963241572083043
reliable,marked_gaussian_evidence_prune_info,54,2,False,8,38,1,0.2774751754844312,0.2774751754844312,False,,,,
reliable,marked_gaussian_evidence_prune_info,55,1,False,8,41,2,0.23130780411466376,0.22761615051579615,True,1.229416213631543,0.9724371210693525,0.07864627236752818,0.9553022769195028
reliable,marked_gaussian_evidence_prune_info,55,2,False,8,41,2,0.23130780411466376,0.22761615051579615,False,,,,
reliable,marked_gaussian_evidence_prune_info,56,1,False,8,42,2,0.19788902173797548,0.19415161520671428,True,1.300636582318793,0.9637671090990698,0.08208080467486802,0.9598976636304389
reliable,marked_gaussian_evidence_prune_info,56,2,False,8,42,2,0.19788902173797548,0.19415161520671428,False,,,,
reliable,marked_gaussian_evidence_prune_info,57,1,False,8,42,2,0.14566262685101963,0.14199967158797958,True,1.3924290200718674,0.9534097938256805,0.09887432377805208,0.9249213959410779
reliable,marked_gaussian_evidence_prune_info,57,2,False,8,42,2,0.14566262685101963,0.14199967158797958,False,,,,
reliable,marked_gaussian_evidence_prune_info,58,1,False,7,43,3,0.12070649462275011,0.11420650215876867,True,1.5504896740515786,0.9348831502395568,0.039719495252907425,0.9322975986223891
reliable,marked_gaussian_evidence_prune_info,58,2,False,7,43,3,0.12070649462275011,0.11420650215876867,True,1.0000000000000022,1.0,32.641485575489284,5.006992900272224e-29
reliable,marked_gaussian_evidence_prune_info,59,1,False,7,47,3,0.07908888875190222,0.07232294636133485,True,1.7791032209848237,0.9104421907344155,0.0830707168783325,0.8399735641684207
reliable,marked_gaussian_evidence_prune_info,59,2,False,7,47,3,0.07908888875190222,0.07232294636133485,True,1.0,1.0,32.593402563315735,0.08845372259400568
reliable,marked_gaussian_evidence_prune_info,60,1,False,7,50,10,0.08292346486626087,0.06000516851580151,True,2.5079675385590408,0.845790326355887,0.07681619984072663,0.9066560712772818
reliable,marked_gaussian_evidence_prune_info,60,2,False,7,50,10,0.08292346486626087,0.06000516851580151,True,1.6695752554411574,0.7910446787232472,32.43225471951759,0.22120713105452805
reliable,marked_gaussian_evidence_prune_info,61,1,False,7,45,10,0.05589626965235966,0.03437273273919768,True,3.461909368915408,0.7798376372289604,0.04629540010971166,0.7468676371210358
reliable,marked_gaussian_evidence_prune_info,61,2,False,7,45,10,0.05589626965235966,0.03437273273919768,True,2.408789346345306,0.6286349349228125,32.3352049730279,0.4719955644007394
reliable,marked_gaussian_evidence_prune_info,62,1,False,7,51,13,0.052529427723846764,0.02022206866557611,True,6.919971151331521,0.6194620528560213,0.0820008669988391,0.7532381666697371
reliable,marked_gaussian_evidence_prune_info,62,2,False,7,51,13,0.052529427723846764,0.02022206866557611,True,3.6185711375203042,0.3838698709671541,32.270453544530376,0.6061439629418047
reliable,marked_gaussian_evidence_prune_info,63,1,False,7,54,16,0.0544264490709837,0.011183298315131754,True,15.476495088645216,0.39556399123850206,0.060304704569526225,0.7772381105731705
reliable,marked_gaussian_evidence_prune_info,63,2,False,7,54,16,0.0544264490709837,0.011183298315131754,True,4.090623887282823,0.36210194252813066,32.26200262235368,0.7230227856784149
reliable,marked_gaussian_evidence_prune_info,64,1,False,7,62,17,0.052200219648413336,0.005000185636227037,True,28.309941232071996,0.18331244717603767,0.0795192752049788,0.6848919105681679
reliable,marked_gaussian_evidence_prune_info,64,2,False,7,62,17,0.052200219648413336,0.005000185636227037,True,5.344903599119972,0.26313521737557777,32.24008665436323,0.38600937846864936
reliable,marked_gaussian_evidence_prune_info,65,1,False,7,64,34,0.10548419397315163,0.006483889120606538,True,34.916477987454904,0.06664582739520407,0.08209555183358459,0.691601149715471
reliable,marked_gaussian_evidence_prune_info,65,2,False,7,64,34,0.10548419397315163,0.006483889120606538,True,5.793544384736625,0.2723818674205206,32.10116601583492,0.5761095267959787
reliable,marked_gaussian_evidence_prune_info,66,1,False,7,70,38,0.15087306526237246,0.01143631893538183,True,35.93071315204629,0.06510361083215506,0.06599980548507882,0.8008511764120855
reliable,marked_gaussian_evidence_prune_info,66,2,False,7,70,38,0.15087306526237246,0.01143631893538183,True,5.999840243820207,0.2818546900232355,31.943306649089752,0.7412428244054599
reliable,marked_gaussian_evidence_prune_info,67,1,False,7,66,31,0.1256713349505374,0.010062359413712736,True,36.51486500609132,0.06878324613113486,0.04927572298403228,0.7022011679567367
reliable,marked_gaussian_evidence_prune_info,67,2,False,7,66,31,0.1256713349505374,0.010062359413712736,True,7.392992165365336,0.26083602967003083,32.058025496969925,0.5113628957641351
reliable,marked_gaussian_evidence_prune_info,68,1,False,7,72,34,0.13211624927362314,0.009181796707665406,True,37.90608660267788,0.06434515095653097,0.0349348153204243,0.7692649425869014
reliable,marked_gaussian_evidence_prune_info,68,2,False,7,72,34,0.13211624927362314,0.009181796707665406,True,8.18451165403298,0.19318412705872992,31.767677130348332,0.8026445111166439
reliable,marked_gaussian_evidence_prune_info,69,1,False,7,78,30,0.12317617141087656,0.009600081583810304,True,40.40834978142545,0.059512826768647324,0.048842939611930904,0.7299338533422286
