condition,arm,frame,robot,previous,births,predicted,local,local_pruned,received,pre_fusion_prune,fusion_pruned,retained,local_lost_at_fusion,remote_only_retained,delta
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,88,2,214,0,214,17,197,True,250,167,83,4,70,-131
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,89,1,246,10,256,251,5,True,251,3,248,3,0,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,89,2,83,1,84,16,68,True,251,48,203,3,190,120
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,90,1,248,9,257,250,7,True,250,3,247,3,0,-1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,90,2,203,0,203,16,187,True,250,187,63,3,50,-140
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,91,1,247,9,256,250,6,True,250,4,246,4,0,-1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,91,2,63,1,64,17,47,True,250,49,201,4,188,138
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,92,1,246,9,255,252,3,True,252,3,249,3,0,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,92,2,201,1,202,17,185,True,252,19,233,3,219,32
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,93,1,249,10,259,255,4,True,255,2,253,2,0,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,93,2,233,1,234,18,216,True,255,178,77,2,61,-156
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,94,1,253,10,263,254,9,True,255,3,252,3,1,-1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,94,2,77,1,78,19,59,True,255,59,196,3,180,119
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,95,1,252,10,262,257,5,True,258,5,253,5,1,1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,95,2,196,2,198,19,179,True,258,13,245,5,231,49
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,96,1,253,11,264,260,4,True,260,5,255,5,0,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,96,2,245,1,246,18,228,True,260,179,81,5,68,-164
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,97,1,255,11,266,259,7,True,259,4,255,4,0,0
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,97,2,81,2,83,18,65,True,259,65,194,4,180,113
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,98,1,255,10,265,260,5,True,260,3,257,3,0,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,98,2,194,1,195,17,178,True,260,10,250,3,236,56
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,99,1,257,10,267,263,4,True,263,3,260,3,0,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,99,2,250,1,251,17,234,True,263,177,86,3,72,-164
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,100,1,260,11,271,269,2,True,269,2,267,2,0,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,100,2,86,1,87,15,72,True,269,63,206,2,193,120
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,101,1,267,11,278,272,6,True,272,5,267,5,0,0
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,101,2,206,1,207,17,190,True,272,21,251,5,239,45
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,102,1,267,11,278,273,5,True,273,2,271,2,0,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,102,2,251,1,252,13,239,True,273,187,86,2,75,-165
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,103,1,271,9,280,275,5,True,275,5,270,5,0,-1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,103,2,86,1,87,17,70,True,275,68,207,5,195,121
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,104,1,270,11,281,279,2,True,279,1,278,1,0,8
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,104,2,207,0,207,12,195,True,279,13,266,1,255,59
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,105,1,278,11,289,282,7,True,282,4,278,4,0,0
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,105,2,266,0,266,14,252,True,282,197,85,4,75,-181
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,106,1,278,9,287,278,9,True,278,2,276,2,0,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,106,2,85,0,85,13,72,True,278,65,213,2,202,128
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,107,1,276,9,285,270,15,True,270,2,268,2,0,-8
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,107,2,213,0,213,13,200,True,270,191,79,2,68,-134
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,108,1,268,9,277,271,6,True,271,2,269,2,0,1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,108,2,79,0,79,13,66,True,271,12,259,2,248,180
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,109,1,269,9,278,273,5,True,273,3,270,3,0,1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,109,2,259,0,259,13,246,True,273,60,213,3,203,-46
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,110,1,270,9,279,276,3,True,276,1,275,1,0,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,110,2,213,0,213,10,203,True,276,193,83,1,74,-130
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,111,1,275,9,284,280,4,True,280,5,275,5,0,0
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,111,2,83,2,85,14,71,True,280,23,257,5,248,174
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,112,1,275,10,285,284,1,True,284,2,282,2,0,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,112,2,257,1,258,11,247,True,284,61,223,2,214,-34
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,113,1,282,10,292,288,4,True,288,4,284,4,0,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,113,2,223,2,225,17,208,True,288,202,86,4,73,-137
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,114,1,284,9,293,288,5,True,293,2,291,1,4,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,114,2,86,3,89,18,71,True,293,18,275,1,258,189
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,115,1,291,8,299,289,10,True,297,4,293,4,8,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,115,2,275,3,278,22,256,True,297,69,228,4,210,-47
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,116,1,293,8,301,291,10,True,301,2,299,2,10,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,116,2,228,3,231,22,209,True,301,201,100,2,80,-128
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,117,1,299,8,307,296,11,True,300,4,296,4,4,-3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,117,2,100,2,102,21,81,True,300,25,275,4,258,175
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,118,1,296,9,305,301,4,True,303,2,301,2,2,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,118,2,275,1,276,19,257,True,303,258,45,2,28,-230
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,119,1,301,8,309,299,10,True,300,5,295,5,1,-6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,119,2,45,2,47,22,25,True,300,26,274,5,257,229
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,120,1,295,8,303,299,4,True,301,4,297,4,2,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,120,2,274,2,276,21,255,True,301,259,42,4,25,-232
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,121,1,297,9,306,302,4,True,303,4,299,4,1,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,121,2,42,4,46,23,23,True,303,17,286,4,267,244
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,122,1,299,10,309,304,5,True,305,4,301,4,1,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,122,2,286,3,289,18,271,True,305,269,36,4,22,-250
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,123,1,301,10,311,304,7,True,306,7,299,7,2,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,123,2,36,3,39,32,7,True,306,8,298,7,273,262
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,124,1,299,10,309,302,7,True,302,2,300,2,0,1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,124,2,298,4,302,296,6,True,302,2,300,2,6,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,125,1,300,9,309,299,10,True,299,7,292,7,0,-8
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,125,2,300,2,302,294,8,True,299,7,292,7,5,-8
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,126,1,292,9,301,300,1,True,300,1,299,1,0,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,126,2,292,2,294,286,8,True,300,2,298,1,13,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,127,1,299,12,311,46,265,True,46,10,36,10,0,-263
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,127,2,298,2,300,26,274,True,46,15,31,10,15,-267
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,128,1,36,10,46,42,4,True,42,2,40,2,0,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,128,2,31,1,32,16,16,True,42,5,37,2,23,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,129,1,40,13,53,48,5,True,48,3,45,3,0,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,129,2,37,1,38,15,23,True,48,5,43,3,31,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,130,1,45,11,56,52,4,True,52,5,47,5,0,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,130,2,43,2,45,17,28,True,52,5,47,5,35,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,131,1,47,13,60,58,2,True,58,3,55,3,0,8
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,131,2,47,1,48,12,36,True,58,5,53,3,44,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,132,1,55,13,68,64,4,True,64,4,60,4,0,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,132,2,53,1,54,16,38,True,64,4,60,4,48,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,133,1,60,13,73,67,6,True,67,2,65,2,0,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,133,2,60,0,60,13,47,True,67,4,63,2,52,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,134,1,65,13,78,66,12,True,66,5,61,5,0,-4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,134,2,63,0,63,15,48,True,66,6,60,5,50,-3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,135,1,61,12,73,70,3,True,70,4,66,4,0,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,135,2,60,1,61,15,46,True,70,7,63,4,52,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,136,1,66,12,78,74,4,True,74,4,70,4,0,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,136,2,63,1,64,15,49,True,74,6,68,4,57,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,137,1,70,13,83,68,15,True,68,4,64,4,0,-6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,137,2,68,0,68,16,52,True,68,12,56,4,44,-12
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,138,1,64,11,75,70,5,True,72,5,67,5,2,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,138,2,56,3,59,19,40,True,72,9,63,5,49,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,139,1,67,12,79,73,6,True,74,5,69,5,1,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,139,2,63,3,66,47,19,True,74,5,69,5,27,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,140,1,69,11,80,74,6,True,77,3,74,3,3,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,140,2,69,3,72,47,25,True,77,3,74,3,30,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,141,1,74,13,87,80,7,True,80,3,77,3,0,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,141,2,74,2,76,48,28,True,80,3,77,3,32,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,142,1,77,13,90,86,4,True,86,3,83,3,0,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,142,2,77,2,79,47,32,True,86,3,83,3,39,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,143,1,83,12,95,89,6,True,89,4,85,4,0,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,143,2,83,1,84,18,66,True,89,11,78,4,64,-5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,144,1,85,12,97,94,3,True,94,3,91,3,0,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,144,2,78,2,80,19,61,True,94,7,87,3,71,9
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,145,1,91,13,104,100,4,True,100,5,95,5,0,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,145,2,87,2,89,17,72,True,100,9,91,5,79,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,146,1,95,14,109,106,3,True,106,3,103,3,0,8
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,146,2,91,2,93,16,77,True,106,5,101,3,88,10
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,147,1,103,14,117,112,5,True,112,5,107,5,0,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,147,2,101,2,103,73,30,True,112,6,106,5,38,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,148,1,107,14,121,118,3,True,118,4,114,4,0,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,148,2,106,3,109,79,30,True,118,6,112,4,37,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,149,1,114,14,128,123,5,True,123,5,118,5,0,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,149,2,112,4,116,81,35,True,123,6,117,5,41,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,150,1,118,13,131,128,3,True,129,3,126,3,1,8
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,150,2,117,2,119,48,71,True,129,3,126,3,81,9
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,151,1,126,14,140,136,4,True,136,4,132,4,0,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,151,2,126,3,129,24,105,True,136,11,125,4,105,-1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,152,1,132,15,147,142,5,True,142,4,138,4,0,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,152,2,125,5,130,31,99,True,142,7,135,4,108,10
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,153,1,138,14,152,144,8,True,144,8,136,8,0,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,153,2,135,5,140,32,108,True,144,10,134,8,110,-1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,154,1,136,15,151,146,5,True,146,9,137,9,0,1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,154,2,134,5,139,100,39,True,146,9,137,9,46,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,155,1,137,14,151,146,5,True,146,8,138,8,0,1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,155,2,137,6,143,25,118,True,146,41,105,8,88,-32
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,156,1,138,14,152,149,3,True,150,5,145,5,1,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,156,2,105,4,109,22,87,True,150,6,144,5,127,39
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,157,1,145,15,160,155,5,True,157,7,150,7,2,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,157,2,144,5,149,26,123,True,157,15,142,7,123,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,158,1,150,14,164,130,34,True,132,7,125,7,2,-25
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,158,2,142,6,148,27,121,True,132,12,120,7,100,-22
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,159,1,125,14,139,132,7,True,136,6,130,6,4,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,159,2,120,4,124,27,97,True,136,17,119,6,98,-1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,160,1,130,13,143,135,8,True,135,5,130,5,0,0
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,160,2,119,3,122,22,100,True,135,14,121,5,104,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,161,1,130,13,143,139,4,True,139,4,135,4,0,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,161,2,121,2,123,17,106,True,139,11,128,4,115,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,162,1,135,14,149,139,10,True,139,6,133,6,0,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,162,2,128,2,130,21,109,True,139,12,127,6,112,-1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,163,1,133,12,145,137,8,True,137,5,132,5,0,-1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,163,2,127,2,129,19,110,True,137,22,115,5,101,-12
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,164,1,132,11,143,140,3,True,140,5,135,5,0,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,164,2,115,2,117,19,98,True,140,9,131,5,117,16
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,165,1,135,12,147,144,3,True,144,4,140,4,0,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,165,2,131,2,133,19,114,True,144,6,138,4,123,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,166,1,140,12,152,148,4,True,149,5,144,5,1,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,166,2,138,3,141,19,122,True,149,26,123,5,109,-15
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,167,1,144,11,155,151,4,True,153,5,148,5,2,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,167,2,123,5,128,21,107,True,153,17,136,5,120,13
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,168,1,148,10,158,151,7,True,154,8,146,8,3,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,168,2,136,4,140,21,119,True,154,29,125,8,112,-11
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,169,1,146,10,156,151,5,True,156,4,152,4,5,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,169,2,125,4,129,19,110,True,156,12,144,4,129,19
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,170,1,152,10,162,155,7,True,158,6,152,6,3,0
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,170,2,144,3,147,21,126,True,158,72,86,6,71,-58
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,171,1,152,10,162,154,8,True,161,3,158,3,7,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,171,2,86,3,89,20,69,True,161,28,133,3,116,47
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,172,1,158,10,168,158,10,True,158,6,152,6,0,-6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,172,2,133,3,136,20,116,True,158,6,152,6,138,19
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,173,1,152,11,163,161,2,True,162,3,159,3,1,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,173,2,152,4,156,26,130,True,162,3,159,3,136,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,174,1,159,11,170,140,30,True,140,14,126,14,0,-33
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,174,2,159,7,166,27,139,True,140,20,120,14,107,-39
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,175,1,126,10,136,132,4,True,133,7,126,7,1,0
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,175,2,120,6,126,19,107,True,133,7,126,7,114,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,176,1,126,9,135,130,5,True,130,6,124,6,0,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,176,2,126,4,130,18,112,True,130,6,124,6,112,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,177,1,124,11,135,133,2,True,134,5,129,5,1,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,177,2,124,5,129,17,112,True,134,7,127,5,115,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,178,1,129,10,139,133,6,True,133,6,127,6,0,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,178,2,127,4,131,17,114,True,133,21,112,6,101,-15
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,179,1,127,10,137,133,4,True,133,5,128,5,0,1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,179,2,112,4,116,16,100,True,133,101,32,5,21,-80
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,180,1,128,10,138,133,5,True,133,5,128,5,0,0
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,180,2,32,2,34,16,18,True,133,8,125,5,114,93
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,181,1,128,11,139,138,1,True,139,1,138,1,1,10
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,181,2,125,4,129,17,112,True,139,4,135,1,119,10
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,182,1,138,10,148,140,8,True,141,8,133,8,1,-5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,182,2,135,4,139,22,117,True,141,13,128,8,114,-7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,183,1,133,11,144,143,1,True,143,3,140,3,0,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,183,2,128,3,131,14,117,True,143,17,126,3,115,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,184,1,140,12,152,146,6,True,147,4,143,4,1,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,184,2,126,3,129,22,107,True,147,103,44,4,26,-82
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,185,1,143,11,154,139,15,True,139,7,132,7,0,-11
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,185,2,44,4,48,20,28,True,139,11,128,7,115,84
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,186,1,132,9,141,138,3,True,138,7,131,7,0,-1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,186,2,128,3,131,19,112,True,138,8,130,7,118,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,187,1,131,10,141,138,3,True,139,3,136,3,1,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,187,2,130,4,134,134,0,True,139,3,136,3,5,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,188,1,136,9,145,140,5,True,142,6,136,6,2,0
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,188,2,136,5,141,138,3,True,142,6,136,6,4,0
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,189,1,136,9,145,141,4,True,141,7,134,7,0,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,189,2,136,6,142,138,4,True,141,7,134,7,3,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,190,1,134,10,144,140,4,True,141,5,136,5,1,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,190,2,134,4,138,116,22,True,141,6,135,5,24,1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,191,1,136,10,146,143,3,True,145,7,138,7,2,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,191,2,135,6,141,21,120,True,145,8,137,7,123,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,192,1,138,11,149,146,3,True,147,10,137,10,1,-1
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,192,2,137,6,143,25,118,True,147,13,134,10,119,-3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,193,1,137,9,146,141,5,True,145,4,141,4,4,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,193,2,134,5,139,25,114,True,145,5,140,4,119,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,194,1,141,10,151,142,9,True,146,2,144,2,4,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,194,2,140,4,144,24,120,True,146,3,143,2,121,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,195,1,144,10,154,139,15,True,141,9,132,9,2,-12
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,195,2,143,2,145,24,121,True,141,11,130,9,115,-13
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,196,1,132,9,141,136,5,True,141,3,138,3,5,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,196,2,130,3,133,19,114,True,141,116,25,3,9,-105
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,197,1,138,11,149,139,10,True,139,7,132,7,0,-6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,197,2,25,3,28,18,10,True,139,10,129,7,118,104
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,198,1,132,8,140,139,1,True,140,3,137,3,1,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,198,2,129,3,132,15,117,True,140,6,134,3,122,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,199,1,137,11,148,145,3,True,146,5,141,5,1,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,199,2,134,3,137,20,117,True,146,8,138,5,123,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,200,1,141,11,152,149,3,True,149,4,145,4,0,4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,200,2,138,3,141,20,121,True,149,121,28,4,12,-110
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,201,1,145,12,157,153,4,True,154,4,150,4,1,5
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,201,2,28,2,30,21,9,True,154,9,145,4,128,117
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,202,1,150,12,162,158,4,True,158,5,153,5,0,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,202,2,145,2,147,22,125,True,158,11,147,5,130,2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,203,1,153,11,164,151,13,True,152,8,144,8,1,-9
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,203,2,147,4,151,23,128,True,152,12,140,8,125,-7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,204,1,144,10,154,152,2,True,154,3,151,3,2,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,204,2,140,3,143,22,121,True,154,123,31,3,12,-109
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,205,1,151,10,161,154,7,True,156,8,148,8,2,-3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,205,2,31,3,34,26,8,True,156,12,144,8,126,113
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,206,1,148,10,158,156,2,True,158,4,154,4,2,6
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,206,2,144,4,148,19,129,True,158,11,147,4,132,3
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,207,1,154,10,164,155,9,True,159,9,150,9,4,-4
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,207,2,147,4,151,28,123,True,159,14,145,9,126,-2
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,208,1,150,10,160,157,3,True,160,3,157,3,3,7
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,208,2,145,3,148,19,129,True,160,123,37,3,21,-108
reliable,marked_gaussian_evidence_guarded_scalar_known_censor,209,1,157,10,167,160,7,True,160,9,151,9,0,-6
