condition,arm,frame,robot,previous,births,predicted,local,local_pruned,received,pre_fusion_prune,fusion_pruned,retained,local_lost_at_fusion,remote_only_retained,delta
reliable,marked_gaussian_evidence_prune_info,77,2,106,2,108,30,78,True,100,11,89,9,68,-17
reliable,marked_gaussian_evidence_prune_info,78,1,89,11,100,98,2,True,98,7,91,7,0,2
reliable,marked_gaussian_evidence_prune_info,78,2,89,1,90,24,66,True,98,7,91,5,72,2
reliable,marked_gaussian_evidence_prune_info,79,1,91,11,102,96,6,True,96,16,80,16,0,-11
reliable,marked_gaussian_evidence_prune_info,79,2,91,2,93,26,67,True,96,16,80,10,64,-11
reliable,marked_gaussian_evidence_prune_info,80,1,80,11,91,87,4,True,87,14,73,14,0,-7
reliable,marked_gaussian_evidence_prune_info,80,2,80,0,80,13,67,True,87,14,73,1,61,-7
reliable,marked_gaussian_evidence_prune_info,81,1,73,11,84,78,6,True,78,9,69,9,0,-4
reliable,marked_gaussian_evidence_prune_info,81,2,73,0,73,16,57,True,78,9,69,5,58,-4
reliable,marked_gaussian_evidence_prune_info,82,1,69,10,79,74,5,True,74,4,70,4,0,1
reliable,marked_gaussian_evidence_prune_info,82,2,69,1,70,13,57,True,74,4,70,2,59,1
reliable,marked_gaussian_evidence_prune_info,83,1,70,10,80,77,3,True,77,2,75,2,0,5
reliable,marked_gaussian_evidence_prune_info,83,2,70,0,70,14,56,True,77,2,75,1,62,5
reliable,marked_gaussian_evidence_prune_info,84,1,75,12,87,80,7,True,80,8,72,8,0,-3
reliable,marked_gaussian_evidence_prune_info,84,2,75,1,76,17,59,True,80,8,72,5,60,-3
reliable,marked_gaussian_evidence_prune_info,85,1,72,10,82,78,4,True,78,2,76,2,0,4
reliable,marked_gaussian_evidence_prune_info,85,2,72,0,72,12,60,True,78,2,76,2,66,4
reliable,marked_gaussian_evidence_prune_info,86,1,76,10,86,81,5,True,81,4,77,4,0,1
reliable,marked_gaussian_evidence_prune_info,86,2,76,0,76,14,62,True,81,4,77,3,66,1
reliable,marked_gaussian_evidence_prune_info,87,1,77,10,87,83,4,True,83,6,77,6,0,0
reliable,marked_gaussian_evidence_prune_info,87,2,77,0,77,13,64,True,83,6,77,2,66,0
reliable,marked_gaussian_evidence_prune_info,88,1,77,10,87,82,5,True,82,9,73,9,0,-4
reliable,marked_gaussian_evidence_prune_info,88,2,77,0,77,14,63,True,82,9,73,3,62,-4
reliable,marked_gaussian_evidence_prune_info,89,1,73,10,83,79,4,True,79,38,41,38,0,-32
reliable,marked_gaussian_evidence_prune_info,89,2,73,1,74,14,60,True,79,38,41,3,30,-32
reliable,marked_gaussian_evidence_prune_info,90,1,41,9,50,46,4,True,46,13,33,13,0,-8
reliable,marked_gaussian_evidence_prune_info,90,2,41,0,41,13,28,True,46,13,33,3,23,-8
reliable,marked_gaussian_evidence_prune_info,91,1,33,9,42,38,4,True,38,5,33,5,0,0
reliable,marked_gaussian_evidence_prune_info,91,2,33,1,34,14,20,True,38,5,33,4,23,0
reliable,marked_gaussian_evidence_prune_info,92,1,33,9,42,39,3,True,39,4,35,4,0,2
reliable,marked_gaussian_evidence_prune_info,92,2,33,1,34,14,20,True,39,4,35,3,24,2
reliable,marked_gaussian_evidence_prune_info,93,1,35,10,45,41,4,True,41,2,39,2,0,4
reliable,marked_gaussian_evidence_prune_info,93,2,35,1,36,15,21,True,41,2,39,2,26,4
reliable,marked_gaussian_evidence_prune_info,94,1,39,10,49,44,5,True,45,6,39,6,1,0
reliable,marked_gaussian_evidence_prune_info,94,2,39,1,40,16,24,True,45,6,39,3,26,0
reliable,marked_gaussian_evidence_prune_info,95,1,39,10,49,45,4,True,45,8,37,8,0,-2
reliable,marked_gaussian_evidence_prune_info,95,2,39,2,41,16,25,True,45,8,37,6,27,-2
reliable,marked_gaussian_evidence_prune_info,96,1,37,11,48,46,2,True,46,5,41,5,0,4
reliable,marked_gaussian_evidence_prune_info,96,2,37,1,38,13,25,True,46,5,41,2,30,4
reliable,marked_gaussian_evidence_prune_info,97,1,41,11,52,47,5,True,47,10,37,10,0,-4
reliable,marked_gaussian_evidence_prune_info,97,2,41,2,43,17,26,True,47,10,37,5,25,-4
reliable,marked_gaussian_evidence_prune_info,98,1,37,10,47,44,3,True,44,6,38,6,0,1
reliable,marked_gaussian_evidence_prune_info,98,2,37,1,38,14,24,True,44,6,38,3,27,1
reliable,marked_gaussian_evidence_prune_info,99,1,38,10,48,44,4,True,44,3,41,3,0,3
reliable,marked_gaussian_evidence_prune_info,99,2,38,1,39,15,24,True,44,3,41,2,28,3
reliable,marked_gaussian_evidence_prune_info,100,1,41,11,52,49,3,True,49,5,44,5,0,3
reliable,marked_gaussian_evidence_prune_info,100,2,41,1,42,14,28,True,49,5,44,3,33,3
reliable,marked_gaussian_evidence_prune_info,101,1,44,11,55,51,4,True,51,7,44,7,0,0
reliable,marked_gaussian_evidence_prune_info,101,2,44,1,45,16,29,True,51,7,44,4,32,0
reliable,marked_gaussian_evidence_prune_info,102,1,44,11,55,51,4,True,51,8,43,8,0,-1
reliable,marked_gaussian_evidence_prune_info,102,2,44,1,45,15,30,True,51,8,43,4,32,-1
reliable,marked_gaussian_evidence_prune_info,103,1,43,9,52,49,3,True,49,6,43,6,0,0
reliable,marked_gaussian_evidence_prune_info,103,2,43,1,44,14,30,True,49,6,43,4,33,0
reliable,marked_gaussian_evidence_prune_info,104,1,43,11,54,52,2,True,52,6,46,6,0,3
reliable,marked_gaussian_evidence_prune_info,104,2,43,0,43,13,30,True,52,6,46,1,34,3
